source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Qatar Airways,100001011797,10.9,Qatar Airways,100001011797,10.9,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650389,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,British Airways,100001011801,5.8999999999999995,British Airways,100001011801,5.8999999999999995,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650165,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Africa World Airlines,100001011810,0.5,Africa World Airlines,100001011810,0.5,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650073,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Turkish Airlines,100001011846,7.1,Turkish Airlines,100001011846,7.1,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650447,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Hainan Airlines,100001011864,0.0,Hainan Airlines,100001011864,0.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650315,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Air France,100001011910,3.7,Air France,100001011910,3.7,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.65011,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,South African Airlink,100001012022,2.1,South African Airlink,100001012022,2.1,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650408,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,Emirates,100001012114,5.800000000000001,Emirates,100001012114,5.800000000000001,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650274,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,KLM-Royal Dutch Airlines,100001012140,4.5,KLM-Royal Dutch Airlines,100001012140,4.5,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650334,2023-11-30 18:59:41.700541,,{7061}
3167770,Murtala Muhammed International Airport,NGA,transportation,international-aviation,6.5773701667785645,3.321160078048706,trace_3.321160078048706_6.5773701667785645,operator,TAAG Angola Airlines,100001012177,0.3,TAAG Angola Airlines,100001012177,0.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.650429,2023-11-30 18:59:41.700541,,{7061}
