GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,NAME_3,TYPE_3,ENGTYPE_3
IND,India,IND.5_1,Bihar,IND.5.28_1,Purnia,Purnia,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.29_1,Rohtas,Sasaram,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.30_1,Saharsa,Saharsa,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.31_1,Samastipur,Dalsing Sarai,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.31_1,Samastipur,Rusera,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.31_1,Samastipur,Samastipur,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.32_1,Saran,Chhapra,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.33_1,Sheikhpura,Sheikhpura,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.34_1,Sheohar,Sheohar,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.35_1,Sitamarhi,n.a. ( 455),Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.35_1,Sitamarhi,Sitamarhi,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.36_1,Siwan,Siwan,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.37_1,Supaul,Birpur,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.37_1,Supaul,Supaul,Taluk,Taluk
IND,India,IND.5_1,Bihar,IND.5.38_1,Vaishali,Hajipur,Taluk,Taluk
IND,India,IND.6_1,Chandigarh,IND.6.1_1,Chandigarh,Chandigarh,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.1_1,Ambala,Ambala,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.1_1,Ambala,Narayangarh,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.2_1,Bhiwani,Bawani Khera,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.2_1,Bhiwani,Bhiwani,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.2_1,Bhiwani,Dadri,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.2_1,Bhiwani,Loharu,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.2_1,Bhiwani,Siwani,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.3_1,Faridabad,Faridabad,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.3_1,Faridabad,Hathin,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.4_1,Fatehabad,Fatehabad,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.4_1,Fatehabad,Ratia,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.4_1,Fatehabad,Tohana,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.5_1,Gurgaon,Gurgaon,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.5_1,Gurgaon,Pataudi,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.6_1,Hisar,Hansi,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.6_1,Hisar,Hisar,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.7_1,Jhajjar,Bahadurgarh,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.7_1,Jhajjar,Jhajjar,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.7_1,Jhajjar,Kosli,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.8_1,Jind,Jind,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.8_1,Jind,Narwana,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.8_1,Jind,Safidon,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.9_1,Kaithal,Gulha,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.9_1,Kaithal,Kaithal,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.10_1,Karnal,Asandh,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.10_1,Karnal,Karnal,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.11_1,Kurukshetra,Pehowa,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.11_1,Kurukshetra,Thanesar,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.12_1,Mahendragarh,Mahendragarh,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.12_1,Mahendragarh,Narnaul,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.13_1,Mewat,Firozpur Jhirka,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.13_1,Mewat,Nuh,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.14_1,Palwal,Palwal,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.15_1,Panchkula,Kalka,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.16_1,Panipat,Panipat,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.17_1,Rewari,Bawal,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.17_1,Rewari,Rewari,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.18_1,Rohtak,Maham,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.18_1,Rohtak,Rohtak,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.19_1,Sirsa,Dabwali,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.19_1,Sirsa,Sirsa,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.20_1,Sonipat,Ganaur,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.20_1,Sonipat,Gohana,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.20_1,Sonipat,Sonipat,Taluk,Taluk
IND,India,IND.12_1,Haryana,IND.12.21_1,Yamunanagar,Jagadhri,Taluk,Taluk
IND,India,IND.15_1,Jharkhand,IND.15.8_1,Godda,Godda,Taluk,Taluk
IND,India,IND.15_1,Jharkhand,IND.15.22_1,Sahibganj,Sahibganj,Taluk,Taluk
IND,India,IND.25_1,NCT of Delhi,IND.25.1_1,West,Delhi,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.1_1,Amritsar,Ajnala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.1_1,Amritsar,Baba Bakala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.2_1,Barnala,Barnala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.3_1,Bathinda,Bathinda,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.3_1,Bathinda,Rampura Phul,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.3_1,Bathinda,Talwandi Sabo,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.4_1,Faridkot,Faridkot,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.5_1,Fatehgarh Sahib,Sirhind,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.6_1,Fazilka,Abohar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.6_1,Fazilka,Fazilka,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.7_1,Firozpur,Firozpur,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.7_1,Firozpur,Zira,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.8_1,Gurdaspur,Batala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.8_1,Gurdaspur,Gurdaspur,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.9_1,Hoshiarpur,Dasua,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.9_1,Hoshiarpur,Garhshankar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.9_1,Hoshiarpur,Hoshiarpur,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.10_1,Jalandhar,Jalandhar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.10_1,Jalandhar,Nakodar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.10_1,Jalandhar,Phillaur,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.11_1,Kapurthala,Kapurthala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.11_1,Kapurthala,Phagwara,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.11_1,Kapurthala,Sultanpur Lodhi,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.12_1,Ludhiana,Jagraon,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.12_1,Ludhiana,Khanna,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.12_1,Ludhiana,Ludhiana,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.12_1,Ludhiana,Samrala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.13_1,Mansa,Mansa,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.14_1,Moga,Moga,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.15_1,Muktsar,Muktsar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.17_1,Patiala,n.a. ( 155),Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.17_1,Patiala,Nabha,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.17_1,Patiala,Patiala,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.17_1,Patiala,Rajpura,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.17_1,Patiala,Samana,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.18_1,Rupnagar,Rupnagar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.19_1,Sahibzada Ajit Singh Nagar,Kharar,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.19_1,Sahibzada Ajit Singh Nagar,Rajpura,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.20_1,Sangrur,Maler Kotla,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.20_1,Sangrur,Sangrur,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.20_1,Sangrur,Sunam,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.21_1,Shahid Bhagat Singh Nagar,Balachaur,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.21_1,Shahid Bhagat Singh Nagar,Nawashahr,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.22_1,Tarn Taran,Patti,Taluk,Taluk
IND,India,IND.28_1,Punjab,IND.28.22_1,Tarn Taran,Tarn Taran,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Anupgarh,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Ganganagar,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Karanpur,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,n.a. ( 230),Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Padampur,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Raisinghnagar,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Sadulshahr,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Sri Vijainagar,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.15_1,Ganganagar,Suratgarh,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,Bhadra,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,n.a. ( 211),Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,Nohar,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,Pilibangan,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,Rawatsar,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,Sangariya,Taluk,Taluk
IND,India,IND.29_1,Rajasthan,IND.29.16_1,Hanumangarh,Tibi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.1_1,Agra,Agra,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.1_1,Agra,Bah,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.1_1,Agra,Fatehabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.1_1,Agra,Kiraoli,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.2_1,Aligarh,Aligarh,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.2_1,Aligarh,Atrauli,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.2_1,Aligarh,Iglas,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.2_1,Aligarh,Khair,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.2_1,Aligarh,Sikandra Rao,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.3_1,Allahabad,Handia,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.3_1,Allahabad,Karchana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.3_1,Allahabad,Meja,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.3_1,Allahabad,Phulpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.3_1,Allahabad,Soraon,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.4_1,Ambedkar Nagar,Akbarpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.4_1,Ambedkar Nagar,Tanda,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.5_1,Amethi,Amethi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.5_1,Amethi,Gauriganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.5_1,Amethi,Maharajganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.5_1,Amethi,Musafirkhana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.5_1,Amethi,Salon,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.6_1,Amroha,Amroha,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.6_1,Amroha,Hasanpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.7_1,Auraiya,Auraiya,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.7_1,Auraiya,Bidhuna,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.8_1,Azamgarh,Azamgarh,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.8_1,Azamgarh,Katghar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.8_1,Azamgarh,Phulpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.8_1,Azamgarh,Sagri,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.9_1,Baghpat,Baghpat,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.10_1,Bahraich,Kaisarganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.10_1,Bahraich,Nanpara,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.11_1,Ballia,Ballia,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.11_1,Ballia,Bansdih,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.11_1,Ballia,Rasra,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.12_1,Balrampur,Balrampur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.14_1,Barabanki,Bara Banki,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.14_1,Barabanki,Fatehpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.14_1,Barabanki,Haidargarh,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.14_1,Barabanki,Ramsanehighat,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.15_1,Bareilly,Aonla,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.15_1,Bareilly,Baheri,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.15_1,Bareilly,Bareilly,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.15_1,Bareilly,Faritpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.15_1,Bareilly,Nawabganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.16_1,Basti,Basti,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.16_1,Basti,Haraiya,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.17_1,Bijnor,Bijnor,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.17_1,Bijnor,Dhampur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.17_1,Bijnor,Nagina,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.17_1,Bijnor,Najibabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.18_1,Budaun,Bisauli,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.18_1,Budaun,Budaun,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.18_1,Budaun,Dataganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.18_1,Budaun,Sahaswan,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.19_1,Bulandshahr,Anupshahr,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.19_1,Bulandshahr,Bulandshahr,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.20_1,Chandauli,Chakia,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.20_1,Chandauli,Chandauli,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.22_1,Deoria,Deoria,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.22_1,Deoria,Salempur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.23_1,Etah,Aliganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.23_1,Etah,Etah,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.23_1,Etah,Jalesar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.24_1,Etawah,Bharthana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.24_1,Etawah,Etawah,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.25_1,Faizabad,Bikapur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.25_1,Faizabad,Faizabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.26_1,Farrukhabad,Fatehgarh,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.26_1,Farrukhabad,Kaimganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.27_1,Fatehpur,Bindki,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.27_1,Fatehpur,Fatehpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.27_1,Fatehpur,Khaga,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.28_1,Firozabad,Etmadpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.28_1,Firozabad,Firozabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.28_1,Firozabad,Jasrana,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.28_1,Firozabad,Shikohabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.29_1,Gautam Buddha Nagar,Dadri,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.29_1,Gautam Buddha Nagar,Khurja,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.29_1,Gautam Buddha Nagar,Sikandarabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.30_1,Ghaziabad,Ghaziabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.31_1,Ghazipur,Ghazipur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.31_1,Ghazipur,Muhammadabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.31_1,Ghazipur,Saidpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.31_1,Ghazipur,Zamania,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.32_1,Gonda,Gonda,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.32_1,Gonda,Tarabganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.32_1,Gonda,Utraula,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.33_1,Gorakhpur,Bansgaon,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.33_1,Gorakhpur,Gorakhpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.35_1,Hapur,Garhmuktesar,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.35_1,Hapur,Hapur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.36_1,Hardoi,Bilgram,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.36_1,Hardoi,Hardoi,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.36_1,Hardoi,Sandila,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.36_1,Hardoi,Shahabad,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.37_1,Hathras,Hathras,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.39_1,Jaunpur,Jaunpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.39_1,Jaunpur,Kirakat,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.39_1,Jaunpur,Machhlishahr,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.39_1,Jaunpur,Mariahu,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.39_1,Jaunpur,Shahganj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.41_1,Kannauj,Chhibramau,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.41_1,Kannauj,Kannauj,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.42_1,Kanpur Dehat,Akbarpur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.42_1,Kanpur Dehat,Bilhaur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.42_1,Kanpur Dehat,Derapur,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.42_1,Kanpur Dehat,Pukhrayan,Taluk,Taluk
IND,India,IND.34_1,Uttar Pradesh,IND.34.43_1,Kanpur Nagar,Bilhaur,Taluk,Taluk
