latitude,longitude,type,brickid
24.269170236875,89.091959545,fcbk,BKB-1226
24.3928007225,88.666398735,fcbk,BKB-1227
24.3927021209375,88.666409485,fcbk,BKB-1228
24.36831165875,88.577229715,fcbk,BKB-1229
24.0161330034375,89.081738955,fcbk,BKB-1230
24.0182552846875,89.07801408,fcbk,BKB-1231
24.016334901875,89.079524455,fcbk,BKB-1232
24.016485151875,89.078245205,fcbk,BKB-1233
24.0163442925,89.08066933,fcbk,BKB-1234
23.700892750625,88.746690805,fcbk,BKB-1235
24.88452625625,89.754929215,fcbk,BKB-1236
24.03279155,89.076713655,fcbk,BKB-1237
24.4624971159375,90.084360775,fcbk,BKB-1238
23.9660018140625,89.17410131,fcbk,BKB-1239
23.813030640625,88.76429442,fcbk,BKB-1240
23.809574890625,88.76585317,fcbk,BKB-1241
24.04091445,89.6896046,fcbk,BKB-1242
24.04097079375,89.69028185,fcbk,BKB-1243
23.922581831875,89.03067054,fcbk,BKB-1244
23.92351150375,89.03122954,fcbk,BKB-1245
23.9733173496875,90.045967425,fcbk,BKB-1246
24.2946888153125,89.69641034,fcbk,BKB-1247
26.0768211,88.45063599,fcbk,BKB-1248
24.2258004128125,89.123867515,fcbk,BKB-1249
24.833692204375,89.282722065,fcbk,BKB-1250
23.8126884059375,88.95400782,fcbk,BKB-1251
24.12613530625,89.538705835,fcbk,BKB-1252
23.7085729740625,89.023274425,fcbk,BKB-1253
23.982182325,88.828424405,fcbk,BKB-1254
23.8314872403125,88.90855522,fcbk,BKB-1255
23.72358287875,88.88565012,fcbk,BKB-1256
24.521800431875,89.579869435,fcbk,BKB-1257
24.82728473125,89.123688175,fcbk,BKB-1258
24.4247959625,89.36063656,fcbk,BKB-1259
24.5414496440625,90.00466895,fcbk,BKB-1260
23.7814215659375,88.802310915,fcbk,BKB-1261
24.5742432153125,89.92637567,fcbk,BKB-1262
24.026048633125,89.413862765,fcbk,BKB-1263
24.14892882875,89.30228745,fcbk,BKB-1264
24.0240230253125,89.11178628,fcbk,BKB-1265
23.88646697375,88.798834425,fcbk,BKB-1266
23.889331114375,88.800672675,fcbk,BKB-1267
24.022093831875,88.943433925,fcbk,BKB-1268
24.0261083240625,88.9430953,fcbk,BKB-1269
24.0247748553125,88.943713425,fcbk,BKB-1270
25.8300465490625,88.724826355,fcbk,BKB-1271
23.893696870625,88.8613052,fcbk,BKB-1272
23.669835189375,88.677160915,fcbk,BKB-1273
22.194992889375,90.21936722,fcbk,BKB-1274
24.6495191090625,88.543677675,fcbk,BKB-1275
23.8939344140625,88.97588109,fcbk,BKB-1276
23.783840303125,88.69481983,fcbk,BKB-1277
25.46881930625,89.081917105,fcbk,BKB-1278
24.1699099215625,89.460665925,fcbk,BKB-1279
25.2629645903125,89.318590335,fcbk,BKB-1280
23.838811431875,89.02119948,fcbk,BKB-1281
24.2888376859375,89.70061694,fcbk,BKB-1282
23.8430017984375,89.232695155,fcbk,BKB-1283
23.8430205796875,89.23259303,fcbk,BKB-1284
23.8458377671875,89.23299078,fcbk,BKB-1285
24.631272483125,88.300740765,fcbk,BKB-1286
23.75306930125,89.06357703,fcbk,BKB-1287
23.9810080378125,89.15683543,fcbk,BKB-1288
23.981012733125,89.15607218,fcbk,BKB-1289
24.016760868125,89.08634188,fcbk,BKB-1290
24.0159579696875,89.09234038,fcbk,BKB-1291
24.01301400875,89.08985713,fcbk,BKB-1292
24.01575607125,89.08882513,fcbk,BKB-1293
24.0136713525,89.088035005,fcbk,BKB-1294
24.013492930625,89.09046988,fcbk,BKB-1295
24.014826399375,89.08683638,fcbk,BKB-1296
24.013455368125,89.092163005,fcbk,BKB-1297
24.0121172040625,89.09221138,fcbk,BKB-1298
24.0168406884375,89.08798663,fcbk,BKB-1299
23.7845716140625,88.980321175,fcbk,BKB-1300
24.0292421875,89.510191745,fcbk,BKB-1301
24.5850974278125,89.447441625,fcbk,BKB-1302
23.83852793625,89.21964323,fcbk,BKB-1303
23.9575302309375,89.26245542,fcbk,BKB-1304
24.47604117125,89.906005525,fcbk,BKB-1305
24.20272836125,89.764103885,fcbk,BKB-1306
24.013784185625,89.36487215,fcbk,BKB-1307
23.90456581375,89.129861595,fcbk,BKB-1308
24.154209371875,90.04926776,fcbk,BKB-1309
23.9157533696875,88.847132295,fcbk,BKB-1310
24.6281780825,89.172758715,fcbk,BKB-1311
23.9781349434375,89.18273605,fcbk,BKB-1312
23.97919138875,89.18546655,fcbk,BKB-1313
23.98086292,89.18318755,fcbk,BKB-1314
23.769560843125,89.0620397,fcbk,BKB-1315
24.61042547875,88.76259266,fcbk,BKB-1316
24.644583885625,89.529735635,fcbk,BKB-1317
23.9330486175,89.04708335,fcbk,BKB-1318
24.4771992853125,89.49513039,fcbk,BKB-1319
24.640106709375,89.97329369,fcbk,BKB-1320
24.0025541071875,88.96917516,fcbk,BKB-1321
24.11003204875,90.17509636,fcbk,BKB-1322
23.7521080509375,88.762738055,fcbk,BKB-1323
25.288885663125,89.389792445,fcbk,BKB-1324
24.636853014375,89.017436965,fcbk,BKB-1325
23.9019722975,88.876038885,fcbk,BKB-1326
23.9601527853125,89.272451965,fcbk,BKB-1327
23.9584530821875,89.271183465,fcbk,BKB-1328
23.8565159534375,89.19515601,fcbk,BKB-1329
24.1814092178125,89.06099957,fcbk,BKB-1330
23.98157636375,89.231178065,fcbk,BKB-1331
23.98525748875,89.227426315,fcbk,BKB-1332
23.9850368090625,89.226243815,fcbk,BKB-1333
24.924761165625,89.60695305,fcbk,BKB-1334
24.2924289784375,89.89977603,fcbk,BKB-1335
23.785126046875,88.773396795,fcbk,BKB-1336
24.01902245875,89.17502926,fcbk,BKB-1337
24.4364501875,88.3781091,fcbk,BKB-1338
24.0510546840625,89.020552255,fcbk,BKB-1339
23.9228085328125,89.0232855,fcbk,BKB-1340
24.50903156875,89.97200363,fcbk,BKB-1341
23.8743647228125,89.002213775,fcbk,BKB-1342
23.9830795265625,89.156180165,fcbk,BKB-1343
23.9838073,89.157083165,fcbk,BKB-1344
23.72415648125,88.59951382,fcbk,BKB-1345
23.9752047459375,89.20649283,fcbk,BKB-1346
23.9754535975,89.201983205,fcbk,BKB-1347
24.6042653240625,88.200601845,fcbk,BKB-1348
25.2627813346875,89.445081095,fcbk,BKB-1349
24.4262978734375,88.45049106,fcbk,BKB-1350
23.9035863134375,88.903406345,fcbk,BKB-1351
24.1899397821875,88.93319414,fcbk,BKB-1352
23.99120206125,89.174120415,fcbk,BKB-1353
23.9869997565625,89.17382479,fcbk,BKB-1354
23.9911973659375,89.173969915,fcbk,BKB-1355
23.7586603953125,88.60971943,fcbk,BKB-1356
25.7811923828125,88.926966535,fcbk,BKB-1357
23.9858455771875,88.983801365,fcbk,BKB-1358
24.515928406875,88.647767635,fcbk,BKB-1359
24.12508995375,89.13508224,fcbk,BKB-1360
26.0251916728125,88.343493885,fcbk,BKB-1361
24.4123153134375,88.424074725,fcbk,BKB-1362
23.7263352471875,88.61676944,fcbk,BKB-1363
23.7229921846875,88.615377315,fcbk,BKB-1364
23.9302505740625,89.05749247,fcbk,BKB-1365
23.9291236990625,89.05448247,fcbk,BKB-1366
24.4000547065625,89.540816715,fcbk,BKB-1367
23.9349100471875,89.04295482,fcbk,BKB-1368
23.932144508125,89.03925682,fcbk,BKB-1369
23.79640176875,88.73655814,fcbk,BKB-1370
24.0231579425,88.782782395,fcbk,BKB-1371
24.3745026496875,89.513229615,fcbk,BKB-1372
24.0332852821875,89.35969039,fcbk,BKB-1373
23.8871720021875,89.176333345,fcbk,BKB-1374
23.923978123125,89.099849025,fcbk,BKB-1375
24.410722141875,89.81031715,fcbk,BKB-1376
24.408794996875,89.97321832,fcbk,BKB-1377
24.013470496875,88.851845815,fcbk,BKB-1378
24.75474121375,88.43266074,fcbk,BKB-1379
24.291573245625,89.904307185,fcbk,BKB-1380
25.04996052,90.002983835,fcbk,BKB-1381
24.0761664665625,89.181576795,fcbk,BKB-1382
24.8997301359375,89.96999539,fcbk,BKB-1383
24.045504621875,89.05863738,fcbk,BKB-1384
24.043701621875,89.06214188,fcbk,BKB-1385
25.25676355,89.34729587,fcbk,BKB-1386
25.2589562609375,89.345892995,fcbk,BKB-1387
24.01158019125,89.100382735,fcbk,BKB-1388
23.9646434609375,89.056203905,fcbk,BKB-1389
24.9602418146875,89.500643525,fcbk,BKB-1390
25.0406219840625,89.03546905,fcbk,BKB-1391
24.1511407546875,89.087282895,fcbk,BKB-1392
24.44893052375,88.565823905,fcbk,BKB-1393
24.0333199778125,88.97934865,fcbk,BKB-1394
24.0334420559375,88.9812514,fcbk,BKB-1395
24.03508072,88.978311275,fcbk,BKB-1396
23.97346450625,89.184641275,fcbk,BKB-1397
23.9698538109375,89.1821634,fcbk,BKB-1398
23.97338938125,89.1847219,fcbk,BKB-1399
24.032879395,88.92519136,fcbk,BKB-1400
24.508179604375,88.24098746,fcbk,BKB-1401
24.3228536984375,90.102568005,fcbk,BKB-1402
24.0935630753125,89.369042935,fcbk,BKB-1403
24.172729560625,90.160142625,fcbk,BKB-1404
23.9650832875,89.18229638,fcbk,BKB-1405
24.048908440625,89.05347783,fcbk,BKB-1406
23.9814487284375,89.243642315,fcbk,BKB-1407
24.0707882,89.743167345,fcbk,BKB-1408
24.4381489125,89.43690394,fcbk,BKB-1409
24.0539621075,89.65139821,fcbk,BKB-1410
23.8528097125,88.595208165,fcbk,BKB-1411
25.353174508125,89.3465156,fcbk,BKB-1412
24.0469904565625,89.65109238,fcbk,BKB-1413
24.793645270625,88.92277486,fcbk,BKB-1414
25.0638085525,90.032198455,fcbk,BKB-1415
24.8982926384375,89.959534525,fcbk,BKB-1416
24.22672138,89.338756085,fcbk,BKB-1417
24.2269044971875,89.337412335,fcbk,BKB-1418
24.9700834696875,88.60120811,fcbk,BKB-1419
24.39349531125,88.516580065,fcbk,BKB-1420
24.3511999440625,88.74473797,fcbk,BKB-1421
24.0090866303125,89.295555405,fcbk,BKB-1422
24.699981181875,89.739353055,fcbk,BKB-1423
24.699868494375,89.73590768,fcbk,BKB-1424
24.714169825,88.84182454,fcbk,BKB-1425
23.9540968790625,89.09647794,fcbk,BKB-1426
24.3808566390625,88.67039125,fcbk,BKB-1427
24.54258381875,88.6723237,fcbk,BKB-1428
24.481394185,88.608832815,fcbk,BKB-1429
24.185772035,88.9540748,fcbk,BKB-1430
24.1128851775,89.245430075,fcbk,BKB-1431
24.793073885625,88.960573285,fcbk,BKB-1432
24.818481043125,89.444040745,fcbk,BKB-1433
24.015373901875,89.11678665,fcbk,BKB-1434
24.0117632065625,89.11784015,fcbk,BKB-1435
24.0965314196875,89.605887385,fcbk,BKB-1436
23.9466993453125,89.10015506,fcbk,BKB-1437
23.9446991421875,89.101203185,fcbk,BKB-1438
25.4561648684375,89.05830152,fcbk,BKB-1439
24.88361521,89.79063625,fcbk,BKB-1440
23.9380225778125,88.971059665,fcbk,BKB-1441
24.2480347315625,89.09345612,fcbk,BKB-1442
23.98442316625,88.896452315,fcbk,BKB-1443
24.568917226875,89.8797938,fcbk,BKB-1444
24.884684056875,89.97433009,fcbk,BKB-1445
24.883932806875,89.97454509,fcbk,BKB-1446
25.0153887025,89.924432285,fcbk,BKB-1447
25.9323564871875,88.537216375,fcbk,BKB-1448
24.6119538659375,88.262709145,fcbk,BKB-1449
24.9056626003125,89.120171925,fcbk,BKB-1450
24.0279300590625,88.928743205,fcbk,BKB-1451
25.1342728775,89.01195835,fcbk,BKB-1452
24.4854025415625,89.99745926,fcbk,BKB-1453
24.4886141353125,89.99729801,fcbk,BKB-1454
24.207152685625,90.050968095,fcbk,BKB-1455
24.2814368821875,90.27795814,fcbk,BKB-1456
24.4471832303125,89.44473743,fcbk,BKB-1457
24.62271854875,88.770804225,fcbk,BKB-1458
24.4274379159375,89.687880255,fcbk,BKB-1459
24.3265672628125,88.61493085,fcbk,BKB-1460
24.3187522484375,89.962955095,fcbk,BKB-1461
23.9122352996875,88.72262763,fcbk,BKB-1462
24.0680052046875,89.27068143,fcbk,BKB-1463
23.9953583271875,89.01786072,fcbk,BKB-1464
23.9983414553125,88.96619406,fcbk,BKB-1465
24.7853644203125,88.559499665,fcbk,BKB-1466
24.0259266053125,89.093701795,fcbk,BKB-1467
25.4429427303125,89.099534335,fcbk,BKB-1468
24.2687120409375,89.033436755,fcbk,BKB-1469
24.4927221771875,88.20117615,fcbk,BKB-1470
25.89744204875,88.189721155,fcbk,BKB-1471
24.0284331828125,89.08587545,fcbk,BKB-1472
25.0586849525,89.12333526,fcbk,BKB-1473
25.4056089134375,89.40827998,fcbk,BKB-1474
24.5796720959375,88.62788648,fcbk,BKB-1475
25.1398042696875,88.47831621,fcbk,BKB-1476
25.14018459,88.47590821,fcbk,BKB-1477
24.6682485415625,89.546633985,fcbk,BKB-1478
24.2064752415625,89.727430385,fcbk,BKB-1479
24.501120296875,88.90091743,fcbk,BKB-1480
24.5271470503125,88.743410505,fcbk,BKB-1481
25.5221157334375,88.68717724,fcbk,BKB-1482
24.5054064171875,88.21382905,fcbk,BKB-1483
24.5054158078125,88.213694675,fcbk,BKB-1484
24.53220777,89.72947954,fcbk,BKB-1485
24.8009334340625,88.63255763,fcbk,BKB-1486
24.609359153125,88.900839465,fcbk,BKB-1487
24.3313404325,89.737244685,fcbk,BKB-1488
24.5588020753125,89.55246664,fcbk,BKB-1489
24.022516585,88.870763025,fcbk,BKB-1490
24.018225069375,88.870397525,fcbk,BKB-1491
25.3458389003125,89.005336285,fcbk,BKB-1492
24.4033291415625,89.853576115,fcbk,BKB-1493
24.91791857375,89.73802802,fcbk,BKB-1494
24.9663500375,89.965644635,fcbk,BKB-1495
25.7124083125,89.68365061,fcbk,BKB-1496
25.5434113715625,88.83722419,fcbk,BKB-1497
25.1454904953125,89.5307168,fcbk,BKB-1498
24.7414281590625,89.5870447,fcbk,BKB-1499
24.047826939375,88.991906205,fcbk,BKB-1500
25.444859679375,89.062306115,fcbk,BKB-1501
24.6830089140625,89.73281189,fcbk,BKB-1502
24.6279944309375,88.236873365,fcbk,BKB-1503
24.63226247,88.234271865,fcbk,BKB-1504
24.1684058209375,89.42713381,fcbk,BKB-1505
24.5951060725,88.89479694,fcbk,BKB-1506
24.459699764375,89.539736835,fcbk,BKB-1507
24.242957644375,89.32893439,fcbk,BKB-1508
24.6703980440625,88.15147061,fcbk,BKB-1509
24.6577546709375,88.70694637,fcbk,BKB-1510
24.5576871053125,89.988069355,fcbk,BKB-1511
25.5604081815625,89.733110675,fcbk,BKB-1512
25.950258520625,88.20028589,fcbk,BKB-1513
24.737284679375,89.14612196,fcbk,BKB-1514
24.244298975,89.305755995,fcbk,BKB-1515
24.1740599825,89.21691092,fcbk,BKB-1516
24.255126450625,89.15799109,fcbk,BKB-1517
24.797450788125,89.627330405,fcbk,BKB-1518
24.455861620625,88.43310932,fcbk,BKB-1519
24.73801350125,88.39841205,fcbk,BKB-1520
24.330292955625,89.552537175,fcbk,BKB-1521
24.4604916465625,89.989188035,fcbk,BKB-1522
24.43941062375,88.727947815,fcbk,BKB-1523
25.941336295625,88.262602675,fcbk,BKB-1524
24.181346289375,89.060852095,fcbk,BKB-1525
24.686634215625,89.83166143,fcbk,BKB-1526
24.3176130171875,88.702558675,fcbk,BKB-1527
24.20234600375,88.938673315,fcbk,BKB-1528
24.405812784375,89.44321101,fcbk,BKB-1529
25.426900631875,89.203869185,fcbk,BKB-1530
24.4061677728125,88.71964633,fcbk,BKB-1531
24.1593841840625,89.263978185,fcbk,BKB-1532
24.4697076946875,89.2099355,fcbk,BKB-1533
24.9221994053125,89.52246981,fcbk,BKB-1534
24.52458220625,88.741050865,fcbk,BKB-1535
24.634544278125,90.018861035,fcbk,BKB-1536
25.3113335878125,89.42442764,fcbk,BKB-1537
25.270554421875,89.31549226,fcbk,BKB-1538
25.166847458125,89.88182145,fcbk,BKB-1539
25.7851322934375,88.44075803,fcbk,BKB-1540
24.65879442125,88.144488845,fcbk,BKB-1541
24.845051494375,89.605478285,fcbk,BKB-1542
24.84834760375,89.604575285,fcbk,BKB-1543
24.482721069375,89.513489725,fcbk,BKB-1544
24.854885146875,88.99171433,fcbk,BKB-1545
25.0207619853125,89.371478885,fcbk,BKB-1546
24.621749739375,89.45636278,fcbk,BKB-1547
24.1660577265625,88.93867844,fcbk,BKB-1548
24.46354194,89.31711872,fcbk,BKB-1549
24.3880355096875,88.60197706,fcbk,BKB-1550
24.8488580984375,88.25062289,fcbk,BKB-1551
24.567815921875,88.268468125,fcbk,BKB-1552
24.332749855,89.637636205,fcbk,BKB-1553
24.587815498125,89.577796085,fcbk,BKB-1554
24.1677813728125,88.936082095,fcbk,BKB-1555
24.402982649375,88.64254545,fcbk,BKB-1556
25.492065233125,89.117434085,fcbk,BKB-1557
24.7032325309375,88.075075525,fcbk,BKB-1558
25.4668254378125,89.264495465,fcbk,BKB-1559
25.4686190471875,89.26645734,fcbk,BKB-1560
25.4689007659375,89.265667215,fcbk,BKB-1561
24.40527909875,88.446303315,fcbk,BKB-1562
24.1679279178125,88.95830886,fcbk,BKB-1563
25.08696258375,88.769979065,fcbk,BKB-1564
24.6884050053125,90.08347704,fcbk,BKB-1565
24.255394249375,89.257668635,fcbk,BKB-1566
24.6110610940625,88.618469815,fcbk,BKB-1567
24.611291164375,88.617803315,fcbk,BKB-1568
24.5093089040625,89.978800465,fcbk,BKB-1569
24.3715343340625,88.613148355,fcbk,BKB-1570
24.4425266040625,89.88284173,fcbk,BKB-1571
24.38832851125,88.672485645,fcbk,BKB-1572
24.387436401875,88.673496145,fcbk,BKB-1573
24.9595633465625,90.23114124,fcbk,BKB-1574
24.393824315,88.51648767,fcbk,BKB-1575
24.8507722165625,88.991102805,fcbk,BKB-1576
24.547072818125,88.267210575,fcbk,BKB-1577
24.341839056875,88.84321892,fcbk,BKB-1578
22.4673370709375,90.764503135,fcbk,BKB-1579
24.5046119378125,88.676629825,fcbk,BKB-1580
24.48075331125,88.840921415,fcbk,BKB-1581
24.9652258921875,88.7298102,fcbk,BKB-1582
24.7995684565625,89.41760842,fcbk,BKB-1583
24.8028833471875,89.416571045,fcbk,BKB-1584
24.7841294690625,89.92776337,fcbk,BKB-1585
24.793126718125,88.960723855,fcbk,BKB-1586
24.56485701125,89.45716078,fcbk,BKB-1587
24.9051805278125,89.74422287,fcbk,BKB-1588
24.628042966875,88.36269184,fcbk,BKB-1589
24.853398540625,89.590279035,fcbk,BKB-1590
25.2848362740625,89.08640106,fcbk,BKB-1591
24.5857942415625,90.06533238,fcbk,BKB-1592
26.112827813125,88.317000545,fcbk,BKB-1593
24.57491636,88.72856623,fcbk,BKB-1594
24.4895599603125,89.49319579,fcbk,BKB-1595
24.72186129,89.943433735,fcbk,BKB-1596
24.82200904,89.735743155,fcbk,BKB-1597
24.695124796875,88.868828525,fcbk,BKB-1598
25.9909591490625,88.52239107,fcbk,BKB-1599
25.0657394603125,88.46033394,fcbk,BKB-1600
24.4150949546875,88.663178275,fcbk,BKB-1601
24.75524942125,89.056590205,fcbk,BKB-1602
24.834877708125,89.208589535,fcbk,BKB-1603
25.7519048384375,88.91899306,fcbk,BKB-1604
24.9151608865625,89.967708675,fcbk,BKB-1605
25.1725092515625,89.884436915,fcbk,BKB-1606
24.6208243690625,89.251896325,fcbk,BKB-1607
24.532416460625,88.241547555,fcbk,BKB-1608
24.4200682940625,89.566625925,fcbk,BKB-1609
24.4298335465625,89.292421815,fcbk,BKB-1610
24.7182885390625,89.394405055,fcbk,BKB-1611
24.4449080775,88.51098991,fcbk,BKB-1612
25.577599485625,88.99435599,fcbk,BKB-1613
25.7352369053125,89.25728593,fcbk,BKB-1614
24.898558070625,89.80564145,fcbk,BKB-1615
25.619568221875,88.52972626,fcbk,BKB-1616
24.6117548671875,88.71334689,fcbk,BKB-1617
25.3852560075,89.224668535,fcbk,BKB-1618
24.7580858465625,89.95833454,fcbk,BKB-1619
24.8730491003125,89.010644155,fcbk,BKB-1620
24.7682286265625,88.137362385,fcbk,BKB-1621
24.5420531740625,88.193924435,fcbk,BKB-1622
24.4386326978125,88.358078965,fcbk,BKB-1623
24.819420233125,89.709600495,fcbk,BKB-1624
24.8075511965625,89.009436915,fcbk,BKB-1625
24.5353604021875,89.273121715,fcbk,BKB-1626
24.387389780625,88.66506526,fcbk,BKB-1627
25.4280366821875,89.208484205,fcbk,BKB-1628
24.5639696996875,89.30916512,fcbk,BKB-1629
24.6623854025,88.12051691,fcbk,BKB-1630
24.3615745375,88.529439825,fcbk,BKB-1631
24.3623210921875,88.530676075,fcbk,BKB-1632
25.8349531915625,88.3926862,fcbk,BKB-1633
24.389914629375,88.763650785,fcbk,BKB-1634
24.871397970625,90.018391465,fcbk,BKB-1635
24.871397970625,90.01830009,fcbk,BKB-1636
24.4822961009375,89.08212413,fcbk,BKB-1637
24.83509835375,88.94758089,fcbk,BKB-1638
24.8917701834375,89.965011115,fcbk,BKB-1639
24.895108550625,89.961151865,fcbk,BKB-1640
24.787031351875,88.957172745,fcbk,BKB-1641
24.7856884925,88.95748987,fcbk,BKB-1642
24.5524592840625,88.22318101,fcbk,BKB-1643
24.5507126278125,88.223562635,fcbk,BKB-1644
24.5689202665625,89.641612865,fcbk,BKB-1645
24.880320715625,88.20901853,fcbk,BKB-1646
24.7145760909375,89.804021035,fcbk,BKB-1647
25.422896308125,89.084280365,fcbk,BKB-1648
24.9227086034375,88.73126789,fcbk,BKB-1649
24.9225771346875,88.728951265,fcbk,BKB-1650
24.6787157625,89.403713325,fcbk,BKB-1651
24.6260240575,90.050909195,fcbk,BKB-1652
24.703682888125,88.07509825,fcbk,BKB-1653
24.7742622846875,89.901728065,fcbk,BKB-1654
24.96881527625,89.93769149,fcbk,BKB-1655
24.56442990375,88.235581865,fcbk,BKB-1656
24.901127035,88.741584025,fcbk,BKB-1657
24.78999771375,88.741381865,fcbk,BKB-1658
24.790016495,88.74130124,fcbk,BKB-1659
24.9422476675,88.748136855,fcbk,BKB-1660
24.605585165,88.262810815,fcbk,BKB-1661
24.526229345,88.68016867,fcbk,BKB-1662
24.85535358625,88.373580005,fcbk,BKB-1663
25.4647681390625,89.166518865,fcbk,BKB-1664
24.8849518021875,89.584494185,fcbk,BKB-1665
24.63245595875,89.27889018,fcbk,BKB-1666
24.9139709046875,88.213346515,fcbk,BKB-1667
24.54635023375,89.07091942,fcbk,BKB-1668
24.44579364875,88.50186466,fcbk,BKB-1669
25.1192751228125,88.814807085,fcbk,BKB-1670
24.3980811978125,88.611819185,fcbk,BKB-1671
24.3922625528125,88.60440956,fcbk,BKB-1672
24.9444788228125,89.342299425,fcbk,BKB-1673
24.93015515625,88.42752258,fcbk,BKB-1674
24.705971343125,88.62555316,fcbk,BKB-1675
24.7159466240625,88.15398713,fcbk,BKB-1676
25.5548272221875,89.30323023,fcbk,BKB-1677
24.827470354375,88.625697925,fcbk,BKB-1678
24.8923945559375,89.971826465,fcbk,BKB-1679
24.7948850828125,88.31461508,fcbk,BKB-1680
26.0413784965625,88.60981616,fcbk,BKB-1681
26.1931951934375,88.39219365,fcbk,BKB-1682
25.279442245,89.041330485,fcbk,BKB-1683
25.4087794859375,89.210462355,fcbk,BKB-1684
24.54328225,88.60329882,fcbk,BKB-1685
24.85102199625,89.403723665,fcbk,BKB-1686
24.6681923671875,89.546386265,fcbk,BKB-1687
24.672581114375,88.74432795,fcbk,BKB-1688
24.6235689609375,89.285808645,fcbk,BKB-1689
24.502455468125,88.616734375,fcbk,BKB-1690
24.8773985440625,88.99248294,fcbk,BKB-1691
24.72211806,89.3911981,fcbk,BKB-1692
25.30165454625,89.43025935,fcbk,BKB-1693
24.759106646875,89.84182562,fcbk,BKB-1694
25.089185135,88.76403902,fcbk,BKB-1695
24.4476820878125,88.560266975,fcbk,BKB-1696
24.426897836875,88.666295275,fcbk,BKB-1697
24.8188782053125,89.46063674,fcbk,BKB-1698
24.817568213125,89.461362365,fcbk,BKB-1699
24.6419210909375,88.292014975,fcbk,BKB-1700
24.9266552140625,88.51188757,fcbk,BKB-1701
24.871497348125,90.18951324,fcbk,BKB-1702
24.9981661234375,88.52286126,fcbk,BKB-1703
24.6329728878125,88.736081145,fcbk,BKB-1704
24.8448562009375,88.417573515,fcbk,BKB-1705
24.5452950478125,88.66546378,fcbk,BKB-1706
24.5456425009375,88.66577553,fcbk,BKB-1707
24.657364770625,88.15238981,fcbk,BKB-1708
24.571380649375,88.46020655,fcbk,BKB-1709
24.9747294865625,90.023769905,fcbk,BKB-1710
24.8737742921875,89.19584154,fcbk,BKB-1711
25.1150202090625,88.94411485,fcbk,BKB-1712
24.553578051875,88.205054695,fcbk,BKB-1713
24.8644906715625,89.964996195,fcbk,BKB-1714
24.951619573125,89.404346165,fcbk,BKB-1715
24.6566516840625,88.7166929,fcbk,BKB-1716
24.8678233146875,89.192995405,fcbk,BKB-1717
24.9083185684375,89.96732469,fcbk,BKB-1718
24.9105347559375,89.967695565,fcbk,BKB-1719
24.924540804375,89.732594715,fcbk,BKB-1720
24.6991593646875,88.1169863,fcbk,BKB-1721
24.67335144375,89.42288528,fcbk,BKB-1722
25.0002822690625,88.62058464,fcbk,BKB-1723
24.554088194375,88.226927895,fcbk,BKB-1724
26.0618976040625,88.36464975,fcbk,BKB-1725
24.50556104625,88.22575782,fcbk,BKB-1726
25.0298602296875,88.44990454,fcbk,BKB-1727
25.0313251671875,88.45302204,fcbk,BKB-1728
25.02958320625,88.447921165,fcbk,BKB-1729
24.5158805925,88.44193374,fcbk,BKB-1730
24.419146225,88.42148356,fcbk,BKB-1731
24.6444409415625,88.290396535,fcbk,BKB-1732
25.67267528625,88.746543965,fcbk,BKB-1733
24.6495982371875,88.437431485,fcbk,BKB-1734
25.427843286875,89.826838045,fcbk,BKB-1735
24.9616658703125,89.751718135,fcbk,BKB-1736
25.2589030525,89.354306435,fcbk,BKB-1737
24.87400377125,89.735843055,fcbk,BKB-1738
25.7197027909375,89.06186224,fcbk,BKB-1739
25.0484223065625,88.92492877,fcbk,BKB-1740
24.4260364928125,88.369938755,fcbk,BKB-1741
24.57490787,88.276418,fcbk,BKB-1742
25.7604171725,89.24856586,fcbk,BKB-1743
24.7990756075,89.419599315,fcbk,BKB-1744
24.7986295528125,89.418492065,fcbk,BKB-1745
25.9447328296875,88.47603378,fcbk,BKB-1746
25.4425046053125,89.07045163,fcbk,BKB-1747
25.4455096053125,89.068866005,fcbk,BKB-1748
25.6827906084375,88.70575143,fcbk,BKB-1749
25.5099594290625,88.63437501,fcbk,BKB-1750
24.836203950625,89.1797609,fcbk,BKB-1751
25.3997927978125,89.10642544,fcbk,BKB-1752
25.5654592871875,89.066210465,fcbk,BKB-1753
22.2084650059375,90.64980492,fcbk,BKB-1754
25.788615373125,88.772252285,fcbk,BKB-1755
25.7871739121875,88.77132241,fcbk,BKB-1756
24.571720145,88.2983507,fcbk,BKB-1757
24.862719981875,89.094697255,fcbk,BKB-1758
25.2114128846875,89.863077265,fcbk,BKB-1759
24.8132374090625,89.46691665,fcbk,BKB-1760
24.7669683803125,89.484314885,fcbk,BKB-1761
24.5726473175,88.277222565,fcbk,BKB-1762
25.8092795615625,88.63060551,fcbk,BKB-1763
24.8040093815625,89.728380965,fcbk,BKB-1764
25.300997106875,89.028041045,fcbk,BKB-1765
25.4278160571875,89.81324543,fcbk,BKB-1766
25.5539919034375,88.995146345,fcbk,BKB-1767
25.6077729971875,88.89261975,fcbk,BKB-1768
24.8034721475,89.6070926,fcbk,BKB-1769
24.708960260625,88.423861075,fcbk,BKB-1770
24.8166316446875,89.44256654,fcbk,BKB-1771
24.6240623596875,88.74989818,fcbk,BKB-1772
25.034646798125,90.00781886,fcbk,BKB-1773
25.9434883409375,88.264642345,fcbk,BKB-1774
