latitude,longitude,state,brickid
71.382909087,30.1049542891,Punjab,BKP-3410
71.380787377,30.0836602653,Punjab,BKP-3411
71.3829621693,30.0816593405,Punjab,BKP-3412
71.3814446581,30.079923667,Punjab,BKP-3413
71.3762697204,32.6659327498,Punjab,BKP-3414
71.3717736524,30.1483727251,Punjab,BKP-3415
71.3722486901,30.0641571644,Punjab,BKP-3416
71.3665229996,29.8722620478,Punjab,BKP-3417
71.3663355924,30.0987598561,Punjab,BKP-3418
71.3639114687,30.1076848176,Punjab,BKP-3419
71.3651707987,30.1064102906,Punjab,BKP-3420
71.3644383797,30.1062863898,Punjab,BKP-3421
71.3695323558,30.1055841057,Punjab,BKP-3422
71.3677357252,30.1042519699,Punjab,BKP-3423
71.3703408395,32.2651044701,Punjab,BKP-3424
71.4113418403,29.9718781208,Punjab,BKP-3425
71.410707635,29.9718877081,Punjab,BKP-3426
71.4118879214,29.9719750443,Punjab,BKP-3427
71.4118103397,29.9694475117,Punjab,BKP-3428
71.4111692692,29.9694148457,Punjab,BKP-3429
71.4058079603,29.9524203539,Punjab,BKP-3430
71.4092378913,32.3605953848,Punjab,BKP-3431
71.396167404,30.0892950204,Punjab,BKP-3432
71.3931879916,30.0866749342,Punjab,BKP-3433
71.3948776799,30.1181566072,Punjab,BKP-3434
71.4025005267,30.0774950075,Punjab,BKP-3435
71.3979709446,30.077340517,Punjab,BKP-3436
71.3962153478,30.0622784406,Punjab,BKP-3437
71.3936621769,30.0626251122,Punjab,BKP-3438
71.3967692752,30.0627857364,Punjab,BKP-3439
71.3951132046,30.0599069001,Punjab,BKP-3440
71.3949995941,30.073754166,Punjab,BKP-3441
71.3983943565,30.0731441809,Punjab,BKP-3442
71.3955464435,30.0713242231,Punjab,BKP-3443
71.3972902981,30.0699812418,Punjab,BKP-3444
71.4001798789,30.0696294016,Punjab,BKP-3445
71.0768971688,29.2458757833,Punjab,BKP-3446
71.0757832579,29.2454775302,Punjab,BKP-3447
71.0767714047,29.2905130698,Punjab,BKP-3448
71.0739866273,29.2622161383,Punjab,BKP-3449
71.0813528126,29.262081391,Punjab,BKP-3450
71.0787476983,29.272951006,Punjab,BKP-3451
71.0783883722,29.2728162587,Punjab,BKP-3452
71.0765917416,29.8072240212,Punjab,BKP-3453
71.0779392146,31.6599094632,Punjab,BKP-3454
71.1042598524,29.8452227577,Punjab,BKP-3455
71.0168537752,29.5884842495,Punjab,BKP-3456
71.011787277,31.4040962197,Punjab,BKP-3457
71.013080851,31.4040692702,Punjab,BKP-3458
71.00831978,31.3897860572,Punjab,BKP-3459
71.0052542791,31.3771759564,Punjab,BKP-3460
71.0139432337,31.4075457504,Punjab,BKP-3461
71.0142845935,31.4046352089,Punjab,BKP-3462
71.055750827,29.7886288948,Punjab,BKP-3463
71.0577271207,31.5674728204,Punjab,BKP-3464
71.0578169522,31.5650024534,Punjab,BKP-3465
71.0581762783,31.5633854859,Punjab,BKP-3466
71.0577271207,31.5615439395,Punjab,BKP-3467
71.0539541965,31.6603586208,Punjab,BKP-3468
71.2054550691,31.9568026646,Punjab,BKP-3469
71.2107102136,32.2524831403,Punjab,BKP-3470
71.2113390343,32.2519890669,Punjab,BKP-3471
71.2109557531,32.250860184,Punjab,BKP-3472
71.2090333584,32.2486952442,Punjab,BKP-3473
71.2075661101,29.6797530824,Punjab,BKP-3474
71.2101712244,29.6787649356,Punjab,BKP-3475
71.1890608152,29.3754936956,Punjab,BKP-3476
71.2395461342,31.4169151788,Punjab,BKP-3477
71.2180763989,30.1433736005,Punjab,BKP-3478
71.1342186671,31.8803560339,Punjab,BKP-3479
71.1379466755,31.9032630736,Punjab,BKP-3480
71.1372280233,29.8763942981,Punjab,BKP-3481
71.1385754962,29.9181659588,Punjab,BKP-3482
71.1401385648,29.9874260672,Punjab,BKP-3483
71.1412105544,29.8947199299,Punjab,BKP-3484
71.13888349,29.8941103588,Punjab,BKP-3485
71.1370842929,29.8929951645,Punjab,BKP-3486
71.1332136769,29.8891447606,Punjab,BKP-3487
71.1355212243,29.5064680641,Punjab,BKP-3488
71.1477383121,29.5422210124,Punjab,BKP-3489
71.1304008272,29.4416097006,Punjab,BKP-3490
71.1290533542,29.5172478475,Punjab,BKP-3491
71.1317483001,29.9595333776,Punjab,BKP-3492
71.1827825895,30.0125938671,Punjab,BKP-3493
71.1812454722,30.0097042862,Punjab,BKP-3494
71.1730708031,31.9828987236,Punjab,BKP-3495
71.1686578293,29.9508309483,Punjab,BKP-3496
71.167770743,29.9357280226,Punjab,BKP-3497
71.1633240823,29.9638003752,Punjab,BKP-3498
71.1685492829,29.4864006987,Punjab,BKP-3499
71.1648512183,29.4846479858,Punjab,BKP-3500
70.8371090534,30.1175715356,Punjab,BKP-3501
71.1628300089,29.9644291959,Punjab,BKP-3502
71.1597757369,30.0188671021,Punjab,BKP-3503
71.1579791064,30.0155882513,Punjab,BKP-3504
71.1542960137,31.6392482116,Punjab,BKP-3505
70.8449162299,29.5267699895,Punjab,BKP-3506
70.8495874693,29.5296445984,Punjab,BKP-3507
70.873662319,30.9714406294,Punjab,BKP-3508
70.8251982094,30.8003115678,Punjab,BKP-3509
70.8692156583,29.3581112949,Punjab,BKP-3510
70.8722250145,30.8209279036,Punjab,BKP-3511
70.8751086066,30.816723788,Punjab,BKP-3512
70.9691626896,29.9329196053,Punjab,BKP-3513
70.9562174936,30.9398199314,Punjab,BKP-3514
70.9562579177,30.9400669681,Punjab,BKP-3515
70.9570259773,30.9401243605,Punjab,BKP-3516
70.9568463143,30.9401343418,Punjab,BKP-3517
71.0031095514,29.5452752843,Punjab,BKP-3518
70.9952043769,31.317831003,Punjab,BKP-3519
70.9912338233,31.5493358348,Punjab,BKP-3520
70.9774716332,29.820671801,Punjab,BKP-3521
70.9733303997,31.1469265202,Punjab,BKP-3522
70.9230696596,29.5944131304,Punjab,BKP-3523
70.9425631012,31.0421380423,Punjab,BKP-3524
70.9415749544,30.5706123496,Punjab,BKP-3525
70.9335799484,30.4494296178,Punjab,BKP-3526
70.9375213067,30.6126198181,Punjab,BKP-3527
70.9405868076,28.9345107227,Punjab,BKP-3528
70.9196111457,30.9739109964,Punjab,BKP-3529
70.5851234497,29.6013301581,Punjab,BKP-3530
70.5884023005,29.7725490512,Punjab,BKP-3531
70.5881328059,29.7706625891,Punjab,BKP-3532
70.5892557,29.7824305193,Punjab,BKP-3533
70.6223137025,28.5311671601,Punjab,BKP-3534
70.6210130982,28.5630085312,Punjab,BKP-3535
70.6223817566,28.5614934674,Punjab,BKP-3536
70.6133754654,29.4424451338,Punjab,BKP-3537
70.6394266086,29.7207162593,Punjab,BKP-3538
70.6357193305,29.7333168587,Punjab,BKP-3539
70.6348901164,29.7263756456,Punjab,BKP-3540
70.6269269861,28.4083457273,Punjab,BKP-3541
70.6233018493,28.5310773286,Punjab,BKP-3542
70.5627553991,29.6798429139,Punjab,BKP-3543
70.559162138,29.6790344301,Punjab,BKP-3544
70.5595214641,29.6787649356,Punjab,BKP-3545
70.5542214039,29.6712190872,Punjab,BKP-3546
70.5540866566,29.6634037442,Punjab,BKP-3547
70.5627104834,29.6799327454,Punjab,BKP-3548
70.5611384316,29.9121472464,Punjab,BKP-3549
70.7540067231,30.8119447507,Punjab,BKP-3550
70.7565669217,28.9596186349,Punjab,BKP-3551
70.6672294667,29.8138715543,Punjab,BKP-3552
70.6670867931,28.6244871462,Punjab,BKP-3553
70.6719905377,29.9177168011,Punjab,BKP-3554
70.6712419416,31.2524635941,Punjab,BKP-3555
70.6573479985,29.9115184257,Punjab,BKP-3556
70.6594141237,29.9114285941,Punjab,BKP-3557
70.6614353331,29.9019064521,Punjab,BKP-3558
70.6456249841,30.11336987,Punjab,BKP-3559
70.6468377097,30.0567760071,Punjab,BKP-3560
70.6435858084,30.0555722646,Punjab,BKP-3561
70.688699202,31.3383125914,Khyber-Pakhtunkhwa,BKP-3562
70.6895076857,30.9123763995,Punjab,BKP-3563
70.674380698,28.6398087689,Punjab,BKP-3564
70.3560530522,28.4485670697,Punjab,BKP-3565
70.3587089409,28.635580689,Punjab,BKP-3566
70.3316188765,29.043206872,Punjab,BKP-3567
70.3254205011,29.1204619865,Punjab,BKP-3568
70.4808290452,29.2513016076,Punjab,BKP-3569
70.4572931848,28.4371135499,Punjab,BKP-3570
70.4588614935,28.4363537248,Punjab,BKP-3571
70.4955614159,29.2820239903,Punjab,BKP-3572
70.4968190573,29.2820689061,Punjab,BKP-3573
70.4524422822,28.6949300364,Punjab,BKP-3574
70.4455146861,29.2777754875,Punjab,BKP-3575
70.0013083465,28.1979820212,Punjab,BKP-3576
70.1156998148,28.2545579178,Punjab,BKP-3577
70.1227156572,28.2502639708,Punjab,BKP-3578
70.1229761686,28.4058611611,Punjab,BKP-3579
70.4313645391,28.5417550307,Punjab,BKP-3580
70.1112082384,28.3434462152,Punjab,BKP-3581
70.0615853021,28.3195689949,Punjab,BKP-3582
72.1304054014,29.7234112052,Punjab,BKP-3583
72.1393436385,30.9408080782,Punjab,BKP-3584
72.1429818154,30.8907719169,Punjab,BKP-3585
72.1439699622,30.3762169222,Punjab,BKP-3586
72.1452725194,30.4960072653,Punjab,BKP-3587
72.1479225495,30.0487360853,Punjab,BKP-3588
72.0947759715,31.1435690668,Punjab,BKP-3589
72.0938439694,31.1318348234,Punjab,BKP-3590
72.0971292367,31.1567245733,Punjab,BKP-3591
72.0975644918,30.8652522769,Punjab,BKP-3592
72.096686873,31.1557352942,Punjab,BKP-3593
72.098774135,31.1546256106,Punjab,BKP-3594
72.0952014236,30.0304354067,Punjab,BKP-3595
72.0954609369,30.0305901166,Punjab,BKP-3596
72.0998626818,29.9259813018,Punjab,BKP-3597
72.1084415927,31.6240666833,Punjab,BKP-3598
72.1051691585,31.1581747108,Punjab,BKP-3599
72.1196083427,30.9069312268,Punjab,BKP-3600
72.1202943638,30.9052996713,Punjab,BKP-3601
70.7314590095,29.8492651765,Punjab,BKP-3602
72.1202993545,30.3458538655,Punjab,BKP-3603
72.1229943003,30.3938688175,Punjab,BKP-3604
72.1166611776,29.716584009,Punjab,BKP-3605
72.1178289875,29.6490756154,Punjab,BKP-3606
72.1887958949,31.1173270316,Punjab,BKP-3607
72.1892450525,31.1173270316,Punjab,BKP-3608
72.1867297697,31.0898450004,Punjab,BKP-3609
72.1869094328,31.0900631627,Punjab,BKP-3610
72.1857016978,31.0818286059,Punjab,BKP-3611
72.1890980555,30.3846080036,Punjab,BKP-3612
72.1929281452,30.4970852436,Punjab,BKP-3613
72.192591277,29.5589970503,Punjab,BKP-3614
72.192014858,29.5580613052,Punjab,BKP-3615
72.1914010092,29.5579415298,Punjab,BKP-3616
70.5705258263,29.7573675229,Punjab,BKP-3617
72.2007434882,30.4898538056,Punjab,BKP-3618
72.194441461,32.3901534127,Punjab,BKP-3619
72.2125627507,30.5316062167,Punjab,BKP-3620
72.2099063041,31.0576788967,Punjab,BKP-3621
72.2102656302,31.0573195706,Punjab,BKP-3622
72.2036505363,31.1166333325,Punjab,BKP-3623
70.5406568431,28.8382113242,Punjab,BKP-3624
70.5408365062,28.7888938151,Punjab,BKP-3625
70.5342788046,28.8254552472,Punjab,BKP-3626
70.5344584677,28.8239281112,Punjab,BKP-3627
72.1586125014,31.0179733611,Punjab,BKP-3628
72.1574896073,31.2278198115,Punjab,BKP-3629
72.1545610994,31.3413219476,Punjab,BKP-3630
72.1582150649,31.4648784096,Punjab,BKP-3631
70.5446992619,29.6618766082,Punjab,BKP-3632
70.5386292172,29.5462826808,Punjab,BKP-3633
70.5481877196,29.5632715339,Punjab,BKP-3634
70.5465520372,29.5612428385,Punjab,BKP-3635
72.1606786265,30.6850577168,Punjab,BKP-3636
70.5511870945,29.6396932113,Punjab,BKP-3637
70.5515264581,29.6395983892,Punjab,BKP-3638
70.5478433654,29.6386102424,Punjab,BKP-3639
72.1656193606,30.3817070106,Punjab,BKP-3640
72.16382273,31.0335142155,Punjab,BKP-3641
70.6206967349,28.6894503132,Punjab,BKP-3642
72.177342375,30.8219609661,Punjab,BKP-3643
72.1750598376,30.8164689931,Punjab,BKP-3644
72.1759050706,30.7248979997,Punjab,BKP-3645
72.1818788672,30.0488708326,Punjab,BKP-3646
70.6180916206,28.8949807669,Punjab,BKP-3647
70.6177322945,28.8950746817,Punjab,BKP-3648
72.1799758572,30.5400034383,Punjab,BKP-3649
72.1747821765,31.5337859973,Punjab,BKP-3650
70.6268951104,28.8633192364,Punjab,BKP-3651
70.6299493824,29.8816494425,Punjab,BKP-3652
70.6268951104,29.8812901164,Punjab,BKP-3653
70.6277485099,29.8808409587,Punjab,BKP-3654
72.1760398179,31.2638422544,Punjab,BKP-3655
72.0084612405,30.4351613767,Punjab,BKP-3656
72.0217990836,32.3285255291,Punjab,BKP-3657
70.6030127569,28.5610233102,Punjab,BKP-3658
72.0168583495,30.4430964951,Punjab,BKP-3659
72.016355293,30.3847239679,Punjab,BKP-3660
72.0153312135,30.2718326861,Punjab,BKP-3661
72.0192838008,30.105554527,Punjab,BKP-3662
72.0215763014,30.4565945805,Punjab,BKP-3663
72.0138277174,30.4476566271,Punjab,BKP-3664
72.031051731,31.2099433373,Punjab,BKP-3665
70.6083448998,29.7556158081,Punjab,BKP-3666
71.9806562436,30.7342148125,Punjab,BKP-3667
70.927794798,29.795518973,Punjab,BKP-3668
71.985911388,29.4646514876,Punjab,BKP-3669
71.9902738316,30.445875658,Punjab,BKP-3670
71.9874834397,30.7283115978,Punjab,BKP-3671
71.9907173748,30.4049630112,Punjab,BKP-3672
71.9912264201,30.2498239617,Punjab,BKP-3673
71.9935021521,30.3223180051,Punjab,BKP-3674
71.994669962,31.0742528137,Punjab,BKP-3675
70.8971532636,29.393909159,Punjab,BKP-3676
70.8980964947,29.4909721254,Punjab,BKP-3677
70.8980964947,29.4158158021,Punjab,BKP-3678
72.0790666829,31.4887804015,Punjab,BKP-3679
72.0807258441,30.4347829954,Punjab,BKP-3680
72.0804366138,30.4348769102,Punjab,BKP-3681
72.0795607564,30.4744926142,Punjab,BKP-3682
72.0803243243,30.4737552471,Punjab,BKP-3683
72.0824892642,30.564560699,Punjab,BKP-3684
72.0906508669,30.8195150986,Punjab,BKP-3685
72.084770985,30.8078574162,Punjab,BKP-3686
72.0928429895,30.3794701068,Punjab,BKP-3687
72.0923519849,30.5522652364,Punjab,BKP-3688
72.0923908123,30.5583661986,Punjab,BKP-3689
72.0883000808,30.7233580306,Punjab,BKP-3690
70.9745262819,29.9273343891,Punjab,BKP-3691
72.0493773628,32.3008574184,Punjab,BKP-3692
72.0529706239,30.8286983308,Punjab,BKP-3693
72.0525214663,30.2781658089,Punjab,BKP-3694
70.9528577944,30.0425197436,Punjab,BKP-3695
72.0457841017,29.6006115058,Punjab,BKP-3696
72.054560642,30.4174585768,Punjab,BKP-3697
72.0572825373,30.4178089198,Punjab,BKP-3698
72.0539587708,30.4176292568,Punjab,BKP-3699
72.0614095034,30.6119586316,Punjab,BKP-3700
72.058851134,30.6009926815,Punjab,BKP-3701
72.0561579797,30.8035970728,Punjab,BKP-3702
72.0585401787,30.8110913512,Punjab,BKP-3703
72.0577766107,30.8245179564,Punjab,BKP-3704
72.0592588309,30.8242866046,Punjab,BKP-3705
72.0549329438,30.7691709694,Punjab,BKP-3706
72.0535814783,30.7133007494,Punjab,BKP-3707
72.0537534415,30.7079711731,Punjab,BKP-3708
72.0598380894,30.722484939,Punjab,BKP-3709
72.3716329991,30.6642557292,Punjab,BKP-3710
72.3647758591,30.7226971272,Punjab,BKP-3711
72.3662131635,32.0086803722,Punjab,BKP-3712
72.3700759192,32.0003709558,Punjab,BKP-3713
72.0621334398,32.248934795,Punjab,BKP-3714
72.3726647006,31.1542763725,Punjab,BKP-3715
72.3652699325,31.1458934576,Punjab,BKP-3716
72.370802738,31.1583106248,Punjab,BKP-3717
72.3669494298,31.2884833949,Punjab,BKP-3718
72.3635508837,30.643690298,Punjab,BKP-3719
72.3724986483,30.3616819086,Punjab,BKP-3720
72.3692225197,30.4650603038,Punjab,BKP-3721
72.3650952601,30.4644165111,Punjab,BKP-3722
72.3716672206,31.2661457914,Punjab,BKP-3723
72.3708484704,30.4052594553,Punjab,BKP-3724
72.3724933855,30.429841354,Punjab,BKP-3725
72.3696541678,31.2812048618,Punjab,BKP-3726
72.3683265684,31.2800781212,Punjab,BKP-3727
70.9648413203,31.0985971579,Punjab,BKP-3728
70.9634938474,30.9470962852,Punjab,BKP-3729
72.3772624415,32.1726678273,Punjab,BKP-3730
72.3781607568,32.1729373219,Punjab,BKP-3731
70.7970360252,29.46685236,Punjab,BKP-3732
72.3806311238,30.498342885,Punjab,BKP-3733
72.379356639,30.5333491088,Punjab,BKP-3734
72.376596191,30.4405662403,Punjab,BKP-3735
72.3796878928,30.4156325469,Punjab,BKP-3736
72.3782730462,30.6772536028,Punjab,BKP-3737
72.3803167135,30.6745174842,Punjab,BKP-3738
72.3827421647,29.9119226676,Punjab,BKP-3739
72.3761979379,30.0570994006,Punjab,BKP-3740
72.392792067,30.7014744286,Punjab,BKP-3741
72.3871963114,31.0354006776,Punjab,BKP-3742
72.3403776159,32.0008470629,Punjab,BKP-3743
72.3420933981,32.1548811847,Punjab,BKP-3744
72.3845028627,30.0625791239,Punjab,BKP-3745
72.3426631191,30.4171540952,Punjab,BKP-3746
72.3418059372,30.4289345546,Punjab,BKP-3747
72.3349517916,30.4458363567,Punjab,BKP-3748
72.3361982041,32.27920802,Punjab,BKP-3749
72.3393429681,30.8045759233,Punjab,BKP-3750
72.3409166051,30.7987718554,Punjab,BKP-3751
72.34249764,29.2162223958,Punjab,BKP-3752
72.3382592252,30.1740837335,Punjab,BKP-3753
72.3367035064,30.1687060915,Punjab,BKP-3754
72.3480351121,32.1960432743,Punjab,BKP-3755
72.3474383741,32.1939578996,Punjab,BKP-3756
72.3468095534,31.3832283557,Punjab,BKP-3757
72.3489125325,31.2421548504,Punjab,BKP-3758
72.3440696918,31.5171222487,Punjab,BKP-3759
72.347258711,31.3088478501,Punjab,BKP-3760
72.3496078055,31.3193031171,Punjab,BKP-3761
72.3484750785,31.2795664137,Punjab,BKP-3762
72.3530720942,31.2796461869,Punjab,BKP-3763
72.3445725292,31.2779534729,Punjab,BKP-3764
72.3439445693,31.3169230629,Punjab,BKP-3765
72.3479773632,30.1503804597,Punjab,BKP-3766
72.3508519722,30.1998776319,Punjab,BKP-3767
72.3519299505,30.1905351529,Punjab,BKP-3768
72.3471015058,30.1890529327,Punjab,BKP-3769
72.3519748663,30.1886486908,Punjab,BKP-3770
72.3499332406,30.4179926661,Punjab,BKP-3771
72.344738144,30.4175896252,Punjab,BKP-3772
72.3453380274,30.4286935067,Punjab,BKP-3773
72.3527324455,30.4285737313,Punjab,BKP-3774
72.3453722489,30.6322367781,Punjab,BKP-3775
72.3507321968,29.992217082,Punjab,BKP-3776
72.3569605161,32.1948562149,Punjab,BKP-3777
72.353546918,32.3078642776,Punjab,BKP-3778
72.3566910215,32.0567851557,Punjab,BKP-3779
72.3614801649,34.1203894119,Khyber-Pakhtunkhwa,BKP-3780
72.3560493677,34.1199266191,Khyber-Pakhtunkhwa,BKP-3781
70.7888164404,29.4331655369,Punjab,BKP-3782
72.3580384944,30.8745124103,Punjab,BKP-3783
72.3553472916,31.1315578428,Punjab,BKP-3784
72.3563694507,31.2798459365,Punjab,BKP-3785
72.3537502209,31.2788086598,Punjab,BKP-3786
72.3628101339,31.274194017,Punjab,BKP-3787
72.3601944511,31.1827693,Punjab,BKP-3788
72.3616661029,31.1826636158,Punjab,BKP-3789
72.3573923984,31.1798255899,Punjab,BKP-3790
72.3544664662,31.1788575453,Punjab,BKP-3791
72.3620962503,31.3141709159,Punjab,BKP-3792
72.3559239985,31.3135190896,Punjab,BKP-3793
72.4306223694,32.0750017063,Punjab,BKP-3794
72.430322931,30.9713443813,Punjab,BKP-3795
72.4328771407,31.0054388685,Punjab,BKP-3796
72.4295331621,31.2869177283,Punjab,BKP-3797
72.4290054019,31.286973873,Punjab,BKP-3798
72.431932171,31.2297395982,Punjab,BKP-3799
70.7897468383,28.6085762714,Punjab,BKP-3800
72.4272087713,31.3932894868,Punjab,BKP-3801
72.3543769613,30.3805270389,Punjab,BKP-3802
72.4273884344,31.3790062738,Punjab,BKP-3803
72.4305295435,31.4124146192,Punjab,BKP-3804
72.4248731516,29.7217044061,Punjab,BKP-3805
72.4290054019,29.7826101824,Punjab,BKP-3806
72.4300384645,29.7819813617,Punjab,BKP-3807
72.4323291684,29.7762321439,Punjab,BKP-3808
72.4301732117,30.5607308815,Punjab,BKP-3809
72.4327783261,30.529020352,Punjab,BKP-3810
72.4299935487,30.551118908,Punjab,BKP-3811
72.4309098303,30.7437206993,Punjab,BKP-3812
72.4309816955,32.1690296504,Punjab,BKP-3813
72.4345420184,30.7501137097,Punjab,BKP-3814
72.437359734,32.0333540987,Punjab,BKP-3815
70.8724046776,30.3387571748,Punjab,BKP-3816
72.4368432027,31.2287237413,Punjab,BKP-3817
72.4359623547,31.0593682285,Punjab,BKP-3818
72.4338113886,31.4398222185,Punjab,BKP-3819
72.4335695345,31.279276002,Punjab,BKP-3820
72.4413123213,31.3895165626,Punjab,BKP-3821
72.4400811009,31.4296844664,Punjab,BKP-3822
72.4420492725,31.426176144,Punjab,BKP-3823
72.4361020926,30.538542494,Punjab,BKP-3824
72.4401752432,30.5639246287,Punjab,BKP-3825
72.4399109494,30.5640636312,Punjab,BKP-3826
72.4406835006,31.6111309432,Punjab,BKP-3827
72.4411913942,31.6109443701,Punjab,BKP-3828
72.4390721475,30.6603147452,Punjab,BKP-3829
72.4359823172,29.8048285138,Punjab,BKP-3830
72.4363715872,29.8043494123,Punjab,BKP-3831
72.4471962864,34.1842652431,Khyber-Pakhtunkhwa,BKP-3832
70.8789623791,30.8123489926,Punjab,BKP-3833
72.4437826883,30.6338537456,Punjab,BKP-3834
72.4521819362,30.8138761286,Punjab,BKP-3835
72.4479059555,30.996123339,Punjab,BKP-3836
72.4486335908,30.9467818749,Punjab,BKP-3837
72.4515721707,30.4813429488,Punjab,BKP-3838
72.4496067657,30.4720072753,Punjab,BKP-3839
72.4003491443,32.2211768527,Punjab,BKP-3840
72.3932171626,31.2592833043,Punjab,BKP-3841
72.3962037479,31.2884046044,Punjab,BKP-3842
72.398125207,31.2829314542,Punjab,BKP-3843
72.3984626822,31.4077972787,Punjab,BKP-3844
72.3948730877,31.2815069828,Punjab,BKP-3845
72.3933782177,31.3763981651,Punjab,BKP-3846
72.4014271227,29.8372277517,Punjab,BKP-3847
72.3949592526,29.8348472162,Punjab,BKP-3848
72.4024601852,29.6845141534,Punjab,BKP-3849
70.8407839796,28.7490086165,Punjab,BKP-3850
72.3995406606,32.9846999284,Punjab,BKP-3851
72.4045824551,32.1344108252,Punjab,BKP-3852
72.4090628026,32.1662897888,Punjab,BKP-3853
72.4103415808,32.1829006953,Punjab,BKP-3854
72.4112412171,30.9655641503,Punjab,BKP-3855
72.4111550078,30.8216465558,Punjab,BKP-3856
72.4111738435,30.8201194198,Punjab,BKP-3857
72.4073110878,30.9090499908,Punjab,BKP-3858
72.4038158247,30.8288494111,Punjab,BKP-3859
72.4061837021,30.8274182315,Punjab,BKP-3860
72.4070647316,30.8250928199,Punjab,BKP-3861
72.40651009,30.8241992684,Punjab,BKP-3862
72.408972971,30.8238474282,Punjab,BKP-3863
72.4122002519,31.2408337383,Punjab,BKP-3864
71.1545205925,29.4839652662,Punjab,BKP-3865
72.4122967376,30.3367808812,Punjab,BKP-3866
71.1629198404,31.9671782061,Punjab,BKP-3867
72.4135184464,29.2314308735,Punjab,BKP-3868
72.421549385,30.8823213367,Punjab,BKP-3869
72.4132848844,31.3299582593,Punjab,BKP-3870
72.4172638016,31.0900228934,Punjab,BKP-3871
72.413554379,30.3167933661,Punjab,BKP-3872
72.2513186387,31.5621150114,Punjab,BKP-3873
72.2521181393,33.2298801133,Punjab,BKP-3874
72.251251265,33.2677141587,Punjab,BKP-3875
72.2469750201,30.8523847911,Punjab,BKP-3876
72.2530703535,31.1468816044,Punjab,BKP-3877
72.2489105742,31.0824680518,Punjab,BKP-3878
72.2527213925,30.9134336475,Punjab,BKP-3879
72.2437907566,31.1148506758,Punjab,BKP-3880
72.2439749112,31.1127327905,Punjab,BKP-3881
72.2439075376,31.1129702024,Punjab,BKP-3882
72.2526604971,31.1603058034,Punjab,BKP-3883
72.2438211611,31.1802332869,Punjab,BKP-3884
72.2475831443,31.1800631252,Punjab,BKP-3885
72.2443117795,31.1799845226,Punjab,BKP-3886
72.2528278084,31.0919983905,Punjab,BKP-3887
72.2548220683,29.8418091596,Punjab,BKP-3888
72.2612001068,29.856406783,Punjab,BKP-3889
72.2580560033,29.9302033836,Punjab,BKP-3890
72.259643027,29.9630517791,Punjab,BKP-3891
72.2538788372,32.208735186,Punjab,BKP-3892
71.1826378609,30.0218315426,Punjab,BKP-3893
72.260113962,31.5666112544,Punjab,BKP-3894
72.2600622408,31.565459097,Punjab,BKP-3895
72.2598055793,31.6731296698,Punjab,BKP-3896
71.1248649592,29.9755009318,Punjab,BKP-3897
71.132332205,29.9686512777,Punjab,BKP-3898
71.1319279631,29.9681122886,Punjab,BKP-3899
71.1236634625,29.473140567,Punjab,BKP-3900
72.2667876279,31.4133668334,Punjab,BKP-3901
72.2713031594,31.6514263725,Punjab,BKP-3902
72.2654532842,31.7024792424,Punjab,BKP-3903
72.2703479508,31.6641876897,Punjab,BKP-3904
72.2717257327,31.6498954388,Punjab,BKP-3905
72.2725488232,31.645739609,Punjab,BKP-3906
72.2681570596,31.0973195539,Punjab,BKP-3907
72.2678476399,31.0968903588,Punjab,BKP-3908
72.2646872034,31.1091482792,Punjab,BKP-3909
72.2644520081,31.1079635919,Punjab,BKP-3910
72.2698239335,31.1200351879,Punjab,BKP-3911
72.2698653942,31.1197904885,Punjab,BKP-3912
72.2730578686,31.2189264902,Punjab,BKP-3913
72.2636255581,31.2007356057,Punjab,BKP-3914
72.2639399684,31.2004661111,Punjab,BKP-3915
72.2133199022,30.4357752255,Punjab,BKP-3916
72.2190536318,30.5301091721,Punjab,BKP-3917
72.2176318155,30.8658885835,Punjab,BKP-3918
72.2178114786,29.8125240814,Punjab,BKP-3919
72.2168233318,31.1467468571,Punjab,BKP-3920
72.2170953217,31.1470088657,Punjab,BKP-3921
72.2168233318,31.1471831817,Punjab,BKP-3922
72.2149668135,31.1309215362,Punjab,BKP-3923
72.2196979407,31.2729152388,Punjab,BKP-3924
72.2225276338,31.4054409286,Punjab,BKP-3925
72.2299387349,33.2275145497,Punjab,BKP-3926
72.2296692403,33.2479676202,Punjab,BKP-3927
71.1483671328,29.9081946591,Punjab,BKP-3928
71.1515929014,29.9644332792,Punjab,BKP-3929
72.2309268817,33.981784978,Khyber-Pakhtunkhwa,BKP-3930
72.2297690531,33.9803127391,Khyber-Pakhtunkhwa,BKP-3931
72.2283272673,31.148811149,Punjab,BKP-3932
72.2319448794,31.171469777,Punjab,BKP-3933
72.2418863282,30.2599749244,Punjab,BKP-3934
72.2346933894,33.2457615789,Punjab,BKP-3935
72.2426723541,30.9082516351,Punjab,BKP-3936
72.2421857666,31.1135947454,Punjab,BKP-3937
72.2336218276,31.0592060327,Punjab,BKP-3938
72.2338433966,31.1715947672,Punjab,BKP-3939
72.2338913222,31.1729776634,Punjab,BKP-3940
72.234879469,31.1720344324,Punjab,BKP-3941
72.2355045467,31.1713532099,Punjab,BKP-3942
72.2400896976,31.1656114781,Punjab,BKP-3943
72.237879842,31.1487051844,Punjab,BKP-3944
72.3112504521,31.634612432,Punjab,BKP-3945
72.3103379528,32.2365829598,Punjab,BKP-3946
72.3052085726,32.2243748551,Punjab,BKP-3947
72.3102481213,32.2652841331,Punjab,BKP-3948
