source_id,iso3_count,original_i,temporal_g,gas,emissions_,emission_1,emission_2,capacity_f,source_nam,lat,lon,other2,other3,other4,other5,other6,other2_def,other3_def,other4_def,other5_def,other6_def,geometry_r
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,3761337.037,0.000347018,,1.119,Guru Gobind Singh Refinery,29.923863,74.953334,2869.73217,450.4465477,0.000354154,0.026312532,95263.17925,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,2715203.877,39.63616118,T of CO2 per barrel refined,0.816,Guru Gobind Singh Refinery,29.923863,74.953334,2092.673325,328.4757667,0.000258257,0.019187691,69468.05565,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,2742851.673,0.000347018,,0.816,Guru Gobind Singh Refinery,29.923863,74.953334,2092.673325,328.4757667,0.000258257,0.019187691,69468.05565,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,2742587.784,0.000347018,,0.816,Guru Gobind Singh Refinery,29.923863,74.953334,2092.673325,328.4757667,0.000258257,0.019187691,69468.05565,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,23.7718101,0.000347018,T of N2O per barrel refined,0.816,Guru Gobind Singh Refinery,29.923863,74.953334,2092.673325,328.4757667,0.000258257,0.019187691,69468.05565,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,3922681.253,0.000347018,,1.167,Guru Gobind Singh Refinery,29.923863,74.953334,2992.830601,469.7686516,0.000369346,0.027441219,99349.53547,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,2618482.173,0.000347018,,0.779,Guru Gobind Singh Refinery,29.923863,74.953334,1997.784951,313.5816449,0.000246547,0.018317661,66318.15607,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,2618230.25,0.000347018,,0.779,Guru Gobind Singh Refinery,29.923863,74.953334,1997.784951,313.5816449,0.000246547,0.018317661,66318.15607,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,22.69392165,0.000347018,T of N2O per barrel refined,0.779,Guru Gobind Singh Refinery,29.923863,74.953334,1997.784951,313.5816449,0.000246547,0.018317661,66318.15607,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,ch4,118.8372248,0.001817165,T of CH4 per barrel refined,0.779,Guru Gobind Singh Refinery,29.923863,74.953334,1997.784951,313.5816449,0.000246547,0.018317661,66318.15607,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,2592088.015,39.63616118,T of CO2 per barrel refined,0.779,Guru Gobind Singh Refinery,29.923863,74.953334,1997.784951,313.5816449,0.000246547,0.018317661,66318.15607,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,3883140.838,39.63616118,T of CO2 per barrel refined,1.167,Guru Gobind Singh Refinery,29.923863,74.953334,2992.830601,469.7686516,0.000369346,0.027441219,99349.53547,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,ch4,178.0270108,0.001817165,T of CH4 per barrel refined,1.167,Guru Gobind Singh Refinery,29.923863,74.953334,2992.830601,469.7686516,0.000369346,0.027441219,99349.53547,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,33.99718429,0.000347018,T of N2O per barrel refined,1.167,Guru Gobind Singh Refinery,29.923863,74.953334,2992.830601,469.7686516,0.000369346,0.027441219,99349.53547,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,3922303.853,0.000347018,,1.167,Guru Gobind Singh Refinery,29.923863,74.953334,2992.830601,469.7686516,0.000369346,0.027441219,99349.53547,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,3385989.867,0.000347018,,1.007333994,Guru Gobind Singh Refinery,29.923863,74.953334,2583.359042,405.4960858,0.000318813,0.023686781,85756.78181,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,3351859.272,39.63616118,T of CO2 per barrel refined,1.007333994,Guru Gobind Singh Refinery,29.923863,74.953334,2583.359042,405.4960858,0.000318813,0.023686781,85756.78181,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,ch4,153.6698027,0.001817165,T of CH4 per barrel refined,1.007333994,Guru Gobind Singh Refinery,29.923863,74.953334,2583.359042,405.4960858,0.000318813,0.023686781,85756.78181,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,29.34577501,0.000347018,T of N2O per barrel refined,1.007333994,Guru Gobind Singh Refinery,29.923863,74.953334,2583.359042,405.4960858,0.000318813,0.023686781,85756.78181,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,3385664.101,0.000347018,,1.007333994,Guru Gobind Singh Refinery,29.923863,74.953334,2583.359042,405.4960858,0.000318813,0.023686781,85756.78181,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,32.16186072,0.000347018,T of N2O per barrel refined,1.104,Guru Gobind Singh Refinery,29.923863,74.953334,2831.26391,444.4083902,0.000349407,0.025959817,93986.19294,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,ch4,168.4162981,0.001817165,T of CH4 per barrel refined,1.104,Guru Gobind Singh Refinery,29.923863,74.953334,2831.26391,444.4083902,0.000349407,0.025959817,93986.19294,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,2979326.146,39.63616118,T of CO2 per barrel refined,0.895376644,Guru Gobind Singh Refinery,29.923863,74.953334,2296.238749,360.4283451,0.000283379,0.021054179,76225.58154,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,ch4,136.5905976,0.001817165,T of CH4 per barrel refined,0.895376644,Guru Gobind Singh Refinery,29.923863,74.953334,2296.238749,360.4283451,0.000283379,0.021054179,76225.58154,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,26.08422004,0.000347018,T of N2O per barrel refined,0.895376644,Guru Gobind Singh Refinery,29.923863,74.953334,2296.238749,360.4283451,0.000283379,0.021054179,76225.58154,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,3009373.831,0.000347018,,0.895376644,Guru Gobind Singh Refinery,29.923863,74.953334,2296.238749,360.4283451,0.000283379,0.021054179,76225.58154,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,3218287.893,0.000347018,,0.957442557,Guru Gobind Singh Refinery,29.923863,74.953334,2455.409927,385.4125957,0.000303023,0.022513617,81509.40302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,3217978.262,0.000347018,,0.957442557,Guru Gobind Singh Refinery,29.923863,74.953334,2455.409927,385.4125957,0.000303023,0.022513617,81509.40302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,n2o,27.89233168,0.000347018,T of N2O per barrel refined,0.957442557,Guru Gobind Singh Refinery,29.923863,74.953334,2455.409927,385.4125957,0.000303023,0.022513617,81509.40302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,ch4,146.0588145,0.001817165,T of CH4 per barrel refined,0.957442557,Guru Gobind Singh Refinery,29.923863,74.953334,2455.409927,385.4125957,0.000303023,0.022513617,81509.40302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,3185847.725,39.63616118,T of CO2 per barrel refined,0.957442557,Guru Gobind Singh Refinery,29.923863,74.953334,2455.409927,385.4125957,0.000303023,0.022513617,81509.40302,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2,3673511.127,39.63616118,T of CO2 per barrel refined,1.104,Guru Gobind Singh Refinery,29.923863,74.953334,2831.26391,444.4083902,0.000349407,0.025959817,93986.19294,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_100yr,3710559.943,0.000347018,,1.104,Guru Gobind Singh Refinery,29.923863,74.953334,2831.26391,444.4083902,0.000349407,0.025959817,93986.19294,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,3710916.97,0.000347018,,1.104,Guru Gobind Singh Refinery,29.923863,74.953334,2831.26391,444.4083902,0.000349407,0.025959817,93986.19294,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143917",IND,oil-and-gas-refining,annual,co2e_20yr,3009663.39,0.000347018,,0.895376644,Guru Gobind Singh Refinery,29.923863,74.953334,2296.238749,360.4283451,0.000283379,0.021054179,76225.58154,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_74.953334_29.923863
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2041336.908,0.000347018,,0.895376644,IOCL Mathura Refinery,27.37846,77.68662,1557.44889,244.4644428,0.000192205,0.014280226,51700.82922,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,125.9222236,0.001817165,T of CH4 per barrel refined,1.217,IOCL Mathura Refinery,27.37846,77.68662,2116.891603,332.2771806,0.000261246,0.019409748,70272.00182,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,24.04691864,0.000347018,T of N2O per barrel refined,1.217,IOCL Mathura Refinery,27.37846,77.68662,2116.891603,332.2771806,0.000261246,0.019409748,70272.00182,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2774327.451,0.000347018,,1.217,IOCL Mathura Refinery,27.37846,77.68662,2116.891603,332.2771806,0.000261246,0.019409748,70272.00182,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2774594.394,0.000347018,,1.217,IOCL Mathura Refinery,27.37846,77.68662,2116.891603,332.2771806,0.000261246,0.019409748,70272.00182,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2182838.745,0.000347018,,0.957442557,IOCL Mathura Refinery,27.37846,77.68662,1665.408472,261.4102823,0.000205528,0.015270106,55284.63857,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2041140.512,0.000347018,,0.895376644,IOCL Mathura Refinery,27.37846,77.68662,1557.44889,244.4644428,0.000192205,0.014280226,51700.82922,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,17.69190576,0.000347018,T of N2O per barrel refined,0.895376644,IOCL Mathura Refinery,27.37846,77.68662,1557.44889,244.4644428,0.000192205,0.014280226,51700.82922,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,92.64405753,0.001817165,T of CH4 per barrel refined,0.895376644,IOCL Mathura Refinery,27.37846,77.68662,1557.44889,244.4644428,0.000192205,0.014280226,51700.82922,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2020760.342,39.63616118,T of CO2 per barrel refined,0.895376644,IOCL Mathura Refinery,27.37846,77.68662,1557.44889,244.4644428,0.000192205,0.014280226,51700.82922,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2182628.734,0.000347018,,0.957442557,IOCL Mathura Refinery,27.37846,77.68662,1665.408472,261.4102823,0.000205528,0.015270106,55284.63857,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,18.91827714,0.000347018,T of N2O per barrel refined,0.957442557,IOCL Mathura Refinery,27.37846,77.68662,1665.408472,261.4102823,0.000205528,0.015270106,55284.63857,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2746626.633,39.63616118,T of CO2 per barrel refined,1.217,IOCL Mathura Refinery,27.37846,77.68662,2116.891603,332.2771806,0.000261246,0.019409748,70272.00182,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,99.0659785,0.001817165,T of CH4 per barrel refined,0.957442557,IOCL Mathura Refinery,27.37846,77.68662,1665.408472,261.4102823,0.000205528,0.015270106,55284.63857,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2160835.848,39.63616118,T of CO2 per barrel refined,0.957442557,IOCL Mathura Refinery,27.37846,77.68662,1665.408472,261.4102823,0.000205528,0.015270106,55284.63857,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2595415.47,39.63616118,T of CO2 per barrel refined,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2621843.511,0.000347018,,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2621591.264,0.000347018,,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,22.72305377,0.000347018,T of N2O per barrel refined,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,118.9897758,0.001817165,T of CH4 per barrel refined,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2595415.47,39.63616118,T of CO2 per barrel refined,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,118.9897758,0.001817165,T of CH4 per barrel refined,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,22.72305377,0.000347018,T of N2O per barrel refined,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2621591.264,0.000347018,,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2621843.511,0.000347018,,1.15,IOCL Mathura Refinery,27.37846,77.68662,2000.349502,313.9841887,0.000246864,0.018341175,66403.28849,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2526089.226,0.000347018,,1.108,IOCL Mathura Refinery,27.37846,77.68662,1927.293259,302.5169401,0.000237848,0.017671323,63978.12491,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2401323.531,39.63616118,T of CO2 per barrel refined,1.064,IOCL Mathura Refinery,27.37846,77.68662,1850.758148,290.503632,0.000228403,0.016969574,61437.47735,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,110.09141,0.001817165,T of CH4 per barrel refined,1.064,IOCL Mathura Refinery,27.37846,77.68662,1850.758148,290.503632,0.000228403,0.016969574,61437.47735,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,21.02376453,0.000347018,T of N2O per barrel refined,1.064,IOCL Mathura Refinery,27.37846,77.68662,1850.758148,290.503632,0.000228403,0.016969574,61437.47735,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2425541.831,0.000347018,,1.064,IOCL Mathura Refinery,27.37846,77.68662,1850.758148,290.503632,0.000228403,0.016969574,61437.47735,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2425775.214,0.000347018,,1.064,IOCL Mathura Refinery,27.37846,77.68662,1850.758148,290.503632,0.000228403,0.016969574,61437.47735,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2500626.384,39.63616118,T of CO2 per barrel refined,1.108,IOCL Mathura Refinery,27.37846,77.68662,1927.293259,302.5169401,0.000237848,0.017671323,63978.12491,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,114.6440623,0.001817165,T of CH4 per barrel refined,1.108,IOCL Mathura Refinery,27.37846,77.68662,1927.293259,302.5169401,0.000237848,0.017671323,63978.12491,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,21.89316833,0.000347018,T of N2O per barrel refined,1.108,IOCL Mathura Refinery,27.37846,77.68662,1927.293259,302.5169401,0.000237848,0.017671323,63978.12491,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2525846.192,0.000347018,,1.108,IOCL Mathura Refinery,27.37846,77.68662,1927.293259,302.5169401,0.000237848,0.017671323,63978.12491,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_20yr,2296584.431,0.000347018,,1.007333994,IOCL Mathura Refinery,27.37846,77.68662,1752.191351,275.0321278,0.000216238,0.016065816,58165.4694,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2,2273434.984,39.63616118,T of CO2 per barrel refined,1.007333994,IOCL Mathura Refinery,27.37846,77.68662,1752.191351,275.0321278,0.000216238,0.016065816,58165.4694,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,ch4,104.228214,0.001817165,T of CH4 per barrel refined,1.007333994,IOCL Mathura Refinery,27.37846,77.68662,1752.191351,275.0321278,0.000216238,0.016065816,58165.4694,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,n2o,19.90409088,0.000347018,T of N2O per barrel refined,1.007333994,IOCL Mathura Refinery,27.37846,77.68662,1752.191351,275.0321278,0.000216238,0.016065816,58165.4694,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143921",IND,oil-and-gas-refining,annual,co2e_100yr,2296363.477,0.000347018,,1.007333994,IOCL Mathura Refinery,27.37846,77.68662,1752.191351,275.0321278,0.000216238,0.016065816,58165.4694,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_77.68662_27.37846
"3143926",IND,oil-and-gas-refining,annual,co2,1268423.014,30.23010146,T of CO2 per barrel refined,0.991,IOCL Barauni Refinery,25.42778,86.06001,1014.080149,155.0006724,0.000134956,0.00707118,32166.4487,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,63.69738013,0.001518088,T of CH4 per barrel refined,0.991,IOCL Barauni Refinery,25.42778,86.06001,1014.080149,155.0006724,0.000134956,0.00707118,32166.4487,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,12.46527301,0.000297083,T of N2O per barrel refined,0.991,IOCL Barauni Refinery,25.42778,86.06001,1014.080149,155.0006724,0.000134956,0.00707118,32166.4487,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1282569.626,0.000297083,,0.991,IOCL Barauni Refinery,25.42778,86.06001,1014.080149,155.0006724,0.000134956,0.00707118,32166.4487,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1282581.412,0.000297083,,0.991,IOCL Barauni Refinery,25.42778,86.06001,1014.080149,155.0006724,0.000134956,0.00707118,32166.4487,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,70.12496642,0.001518088,T of CH4 per barrel refined,1.091,IOCL Barauni Refinery,25.42778,86.06001,1116.409125,170.6415072,0.000148574,0.00778472,35412.30629,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,13.72312094,0.000297083,T of N2O per barrel refined,1.091,IOCL Barauni Refinery,25.42778,86.06001,1116.409125,170.6415072,0.000148574,0.00778472,35412.30629,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1412004.359,0.000297083,,1.091,IOCL Barauni Refinery,25.42778,86.06001,1116.409125,170.6415072,0.000148574,0.00778472,35412.30629,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1411991.384,0.000297083,,1.091,IOCL Barauni Refinery,25.42778,86.06001,1116.409125,170.6415072,0.000148574,0.00778472,35412.30629,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2,1396417.263,30.23010146,T of CO2 per barrel refined,1.091,IOCL Barauni Refinery,25.42778,86.06001,1116.409125,170.6415072,0.000148574,0.00778472,35412.30629,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1251519.904,0.000297083,,0.967,IOCL Barauni Refinery,25.42778,86.06001,989.5211949,151.2468721,0.000131688,0.00689993,31387.44288,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2,1386177.723,30.23010146,T of CO2 per barrel refined,1.083,IOCL Barauni Refinery,25.42778,86.06001,1108.222807,169.3902404,0.000147485,0.007727636,35152.63768,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,ch4,69.61075952,0.001518088,T of CH4 per barrel refined,1.083,IOCL Barauni Refinery,25.42778,86.06001,1108.222807,169.3902404,0.000147485,0.007727636,35152.63768,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,n2o,13.62249311,0.000297083,T of N2O per barrel refined,1.083,IOCL Barauni Refinery,25.42778,86.06001,1108.222807,169.3902404,0.000147485,0.007727636,35152.63768,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_100yr,1401637.643,0.000297083,,1.083,IOCL Barauni Refinery,25.42778,86.06001,1108.222807,169.3902404,0.000147485,0.007727636,35152.63768,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
"3143926",IND,oil-and-gas-refining,annual,co2e_20yr,1401650.524,0.000297083,,1.083,IOCL Barauni Refinery,25.42778,86.06001,1108.222807,169.3902404,0.000147485,0.007727636,35152.63768,acidification,particulate matter formation,human health cancer,human health non-cancer,ecotoxicity,trace_86.06001_25.42778
