source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
10906334,Aba,,COD,agriculture,cropland-fires,2015-01-01 00:00:00,2015-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0703104897950684,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2015-01-01 00:00:00,2015-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,39.452113524614,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2015-01-01 00:00:00,2015-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,41.86220292281953,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2015-01-01 00:00:00,2015-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,45.6308451758352,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2015-01-01 00:00:00,2015-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.001822872072453,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2016-01-01 00:00:00,2016-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0723120044181878,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2016-01-01 00:00:00,2016-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,40.5750582264231,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2016-01-01 00:00:00,2016-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,43.053752647071526,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2016-01-01 00:00:00,2016-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,46.9296760838864,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2016-01-01 00:00:00,2016-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0018747542141894,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2017-01-01 00:00:00,2017-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0767887145392272,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2017-01-01 00:00:00,2017-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,43.0868771834044,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,2023-10-16 17:10:10.544107
10906334,Aba,,COD,agriculture,cropland-fires,2017-01-01 00:00:00,2017-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,45.71902294753743,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,2023-10-16 17:10:10.544107
10906334,Aba,,COD,agriculture,cropland-fires,2017-01-01 00:00:00,2017-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,49.83489804684001,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,2023-10-16 17:10:10.544107
10906334,Aba,,COD,agriculture,cropland-fires,2017-01-01 00:00:00,2017-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0019908158559196,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2018-01-01 00:00:00,2018-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0792829096849607,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2018-01-01 00:00:00,2018-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,44.4865615830222,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2018-01-01 00:00:00,2018-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,47.2042028140951,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2018-01-01 00:00:00,2018-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,51.45376677320899,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2018-01-01 00:00:00,2018-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0020554801745127,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2019-01-01 00:00:00,2019-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0821512013445407,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2019-01-01 00:00:00,2019-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,46.0958317528318,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2019-01-01 00:00:00,2019-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,48.91179098557381,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2019-01-01 00:00:00,2019-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,53.31509537764119,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2019-01-01 00:00:00,2019-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0021298408650934,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2020-01-01 00:00:00,2020-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0761964496556593,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2020-01-01 00:00:00,2020-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,42.7548419588555,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2020-01-01 00:00:00,2020-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,45.36668924614722,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2020-01-01 00:00:00,2020-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,49.45081894769056,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2020-01-01 00:00:00,2020-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0019754720024094,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2021-01-01 00:00:00,2021-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0773737726598313,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2021-01-01 00:00:00,2021-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,43.4153745424983,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2021-01-01 00:00:00,2021-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,46.0675762562441,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2021-01-01 00:00:00,2021-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,50.21481047081106,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2021-01-01 00:00:00,2021-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0020059893677596,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
10906334,Aba,,COD,agriculture,cropland-fires,2022-01-01 00:00:00,2022-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,ch4,0.0773737726598313,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-11-03 14:28:00,2023-11-03 14:28:00
10906334,Aba,,COD,agriculture,cropland-fires,2022-01-01 00:00:00,2022-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2,43.4153745424983,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-11-03 14:28:00,2023-11-03 14:28:00
10906334,Aba,,COD,agriculture,cropland-fires,2022-01-01 00:00:00,2022-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_100yr,46.0675762562441,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-11-03 14:28:00,2023-11-03 14:28:00
10906334,Aba,,COD,agriculture,cropland-fires,2022-01-01 00:00:00,2022-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,co2e_20yr,50.21481047081106,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-11-03 14:28:00,2023-11-03 14:28:00
10906334,Aba,,COD,agriculture,cropland-fires,2022-01-01 00:00:00,2022-12-31 00:00:00,3.8584222754096222,30.23818223680669,gadm_COD.5.1_1,n2o,0.0020059893677596,annual,COD.5_1,level 1 GADM id,COD.5.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-11-03 14:28:00,2023-11-03 14:28:00
10906184,Aketi,,COD,agriculture,cropland-fires,2015-01-01 00:00:00,2015-12-31 00:00:00,2.9809740510178644,23.75440952778179,gadm_COD.1.1_1,ch4,8.12267023254997,annual,COD.1_1,level 1 GADM id,COD.1.1_1,level 2 GADM id,2,GADM admin level,,,,,,,,,,,,,,,2023-10-06 00:00:00,
