source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Ethiopian Airlines,100001011771.0,67.0,Ethiopian Airlines,100001011771,67.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549277,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,RwandAir,100001011798.0,0.8,RwandAir,100001011798,0.8,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549374,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Royal Air Maroc,100001011884.0,4.3999999999999995,Royal Air Maroc,100001011884,4.3999999999999995,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549354,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Xiamen Airlines,100001011922.0,2.0,Xiamen Airlines,100001011922,2.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549393,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Pakistan International Airlines,100001012100.0,11.2,Pakistan International Airlines,100001012100,11.2,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549335,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Biman Bangladesh Airlines,100001012171.0,2.1999999999999997,Biman Bangladesh Airlines,100001012171,2.1999999999999997,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549258,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Kenya Airways,100001012229.0,1.6,Kenya Airways,100001012229,1.6,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549315,2023-11-30 18:59:41.700541,,{7061}
3166799,Goma International Airport,COD,transportation,international-aviation,-1.66617,29.237929,trace_29.237929_-1.66617,operator,Jambojet,100001012277.0,10.7,Jambojet,100001012277,10.7,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.549296,2023-11-30 18:59:41.700541,,{7061}
3167495,Kongolo Airport,COD,transportation,international-aviation,-5.393898,26.989932,trace_26.989932_-5.393898,operator,Azerbaijan Airlines,100001014123.0,100.0,Azerbaijan Airlines,100001014123,100.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.614323,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,Ethiopian Airlines,100001011771.0,50.7,Ethiopian Airlines,100001011771,50.7,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537422,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,Royal Air Maroc,100001011884.0,0.0,Royal Air Maroc,100001011884,0.0,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537464,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,Xiamen Airlines,100001011922.0,4.6,Xiamen Airlines,100001011922,4.6,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537502,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,Air Tanzania,100001012006.0,6.4,Air Tanzania,100001012006,6.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537384,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,Airlink,100001012021.0,11.3,Airlink,100001012021,11.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537403,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,South African Airlink,100001012022.0,7.3,South African Airlink,100001012022,7.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537483,2023-11-30 18:59:41.700541,,{7061}
3166593,Lubumbashi International Airport,COD,transportation,international-aviation,-11.5913000107,27.5308990479,trace_27.5308990479_-11.5913000107,operator,Kenya Airways,100001012229.0,18.3,Kenya Airways,100001012229,18.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.537445,2023-11-30 18:59:41.700541,,{7061}
3166611,Ndjili International Airport,COD,transportation,international-aviation,-4.38575,15.4446,trace_15.4446_-4.38575,operator,Air Cote dIvoire,100001011770.0,3.8,Air Cote dIvoire,100001011770,3.8,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.540016,2023-11-30 18:59:41.700541,,{7061}
3166611,Ndjili International Airport,COD,transportation,international-aviation,-4.38575,15.4446,trace_15.4446_-4.38575,operator,Ethiopian Airlines,100001011771.0,19.4,Ethiopian Airlines,100001011771,19.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.540111,2023-11-30 18:59:41.700541,,{7061}
