country,asset_type,lat,lon,status,id
India,solid-waste-disposal,28.87792439,76.55313974,Active,138
India,solid-waste-disposal,28.87792439,76.55313974,Active,139
India,solid-waste-disposal,28.87792439,76.55313974,Active,140
India,solid-waste-disposal,28.87792439,76.55313974,Active,141
India,solid-waste-disposal,28.53300998,77.12715138,Active,142
India,solid-waste-disposal,28.53300998,77.12715138,Active,143
India,solid-waste-disposal,28.53300998,77.12715138,Active,144
India,solid-waste-disposal,28.53300998,77.12715138,Active,145
India,solid-waste-disposal,28.53300998,77.12715138,Active,146
India,solid-waste-disposal,28.53300998,77.12715138,Active,147
India,solid-waste-disposal,28.53300998,77.12715138,Active,148
India,solid-waste-disposal,28.53300998,77.12715138,Active,149
India,solid-waste-disposal,28.53300998,77.12715138,Active,150
India,solid-waste-disposal,28.53300998,77.12715138,Active,151
India,solid-waste-disposal,28.81545817,79.01362708,Active,152
India,solid-waste-disposal,28.81545817,79.01362708,Active,153
India,solid-waste-disposal,28.81545817,79.01362708,Active,154
India,solid-waste-disposal,28.81545817,79.01362708,Active,155
India,solid-waste-disposal,28.81545817,79.01362708,Active,156
India,solid-waste-disposal,28.81545817,79.01362708,Active,157
India,solid-waste-disposal,28.81545817,79.01362708,Active,158
India,solid-waste-disposal,28.81545817,79.01362708,Active,159
India,solid-waste-disposal,28.81545817,79.01362708,Active,160
India,solid-waste-disposal,28.81545817,79.01362708,Active,161
India,solid-waste-disposal,30.54683251,75.86407871,Active,162
India,solid-waste-disposal,30.54683251,75.86407871,Active,163
India,solid-waste-disposal,30.54683251,75.86407871,Active,164
India,solid-waste-disposal,30.54683251,75.86407871,Active,165
India,solid-waste-disposal,30.54683251,75.86407871,Active,166
India,solid-waste-disposal,30.54683251,75.86407871,Active,167
India,solid-waste-disposal,30.54683251,75.86407871,Active,168
India,solid-waste-disposal,30.54683251,75.86407871,Active,169
India,solid-waste-disposal,30.54683251,75.86407871,Active,170
India,solid-waste-disposal,30.54683251,75.86407871,Active,171
India,solid-waste-disposal,22.42226153,87.34100419,Active,172
India,solid-waste-disposal,22.42226153,87.34100419,Active,173
India,solid-waste-disposal,22.42226153,87.34100419,Active,174
India,solid-waste-disposal,22.42226153,87.34100419,Active,175
India,solid-waste-disposal,22.42226153,87.34100419,Active,176
India,solid-waste-disposal,22.42226153,87.34100419,Active,177
India,solid-waste-disposal,22.42226153,87.34100419,Active,178
India,solid-waste-disposal,22.42226153,87.34100419,Active,179
India,solid-waste-disposal,22.42226153,87.34100419,Active,180
India,solid-waste-disposal,22.42226153,87.34100419,Active,181
India,solid-waste-disposal,22.85974773,88.38814378,Active,182
India,solid-waste-disposal,22.85974773,88.38814378,Active,183
India,solid-waste-disposal,22.85974773,88.38814378,Active,184
India,solid-waste-disposal,22.85974773,88.38814378,Active,185
India,solid-waste-disposal,22.85974773,88.38814378,Active,186
India,solid-waste-disposal,22.85974773,88.38814378,Active,187
India,solid-waste-disposal,22.85974773,88.38814378,Active,188
India,solid-waste-disposal,22.85974773,88.38814378,Active,189
India,solid-waste-disposal,22.85974773,88.38814378,Active,190
India,solid-waste-disposal,22.85974773,88.38814378,Active,191
India,solid-waste-disposal,28.68659361,77.25154256,Active,192
India,solid-waste-disposal,28.68659361,77.25154256,Active,193
India,solid-waste-disposal,28.68659361,77.25154256,Active,194
India,solid-waste-disposal,28.68659361,77.25154256,Active,195
India,solid-waste-disposal,28.68659361,77.25154256,Active,196
India,solid-waste-disposal,28.68659361,77.25154256,Active,197
India,solid-waste-disposal,28.68659361,77.25154256,Active,198
India,solid-waste-disposal,28.68659361,77.25154256,Active,199
India,solid-waste-disposal,28.68659361,77.25154256,Active,200
India,solid-waste-disposal,28.68659361,77.25154256,Active,201
India,solid-waste-disposal,23.68078131,87.72247489,Active,202
India,solid-waste-disposal,23.68078131,87.72247489,Active,203
India,solid-waste-disposal,23.68078131,87.72247489,Active,204
India,solid-waste-disposal,23.68078131,87.72247489,Active,205
India,solid-waste-disposal,23.68078131,87.72247489,Active,206
India,solid-waste-disposal,23.68078131,87.72247489,Active,207
India,solid-waste-disposal,23.68078131,87.72247489,Active,208
India,solid-waste-disposal,23.68078131,87.72247489,Active,209
India,solid-waste-disposal,23.68078131,87.72247489,Active,210
India,solid-waste-disposal,23.68078131,87.72247489,Active,211
India,solid-waste-disposal,21.76500681,87.73044549,Active,212
India,solid-waste-disposal,21.76500681,87.73044549,Active,213
India,solid-waste-disposal,21.76500681,87.73044549,Active,214
India,solid-waste-disposal,21.76500681,87.73044549,Active,215
India,solid-waste-disposal,21.76500681,87.73044549,Active,216
India,solid-waste-disposal,21.76500681,87.73044549,Active,217
India,solid-waste-disposal,21.76500681,87.73044549,Active,218
India,solid-waste-disposal,21.76500681,87.73044549,Active,219
India,solid-waste-disposal,21.76500681,87.73044549,Active,220
India,solid-waste-disposal,21.76500681,87.73044549,Active,221
India,solid-waste-disposal,22.69162163,88.50129819,Active,222
India,solid-waste-disposal,22.69162163,88.50129819,Active,223
India,solid-waste-disposal,22.69162163,88.50129819,Active,224
India,solid-waste-disposal,22.69162163,88.50129819,Active,225
India,solid-waste-disposal,22.69162163,88.50129819,Active,226
India,solid-waste-disposal,22.69162163,88.50129819,Active,227
India,solid-waste-disposal,22.69162163,88.50129819,Active,228
India,solid-waste-disposal,22.69162163,88.50129819,Active,229
India,solid-waste-disposal,22.69162163,88.50129819,Active,230
India,solid-waste-disposal,22.69162163,88.50129819,Active,231
India,solid-waste-disposal,28.71638544,77.33186136,Active,232
India,solid-waste-disposal,28.71638544,77.33186136,Active,233
India,solid-waste-disposal,28.71638544,77.33186136,Active,234
India,solid-waste-disposal,28.71638544,77.33186136,Active,235
India,solid-waste-disposal,28.71638544,77.33186136,Active,236
India,solid-waste-disposal,28.71638544,77.33186136,Active,237
India,solid-waste-disposal,28.71638544,77.33186136,Active,238
India,solid-waste-disposal,28.71638544,77.33186136,Active,239
India,solid-waste-disposal,28.71638544,77.33186136,Active,240
India,solid-waste-disposal,28.71638544,77.33186136,Active,241
India,solid-waste-disposal,28.95735376,78.82445639,Active,242
India,solid-waste-disposal,28.95735376,78.82445639,Active,243
India,solid-waste-disposal,28.95735376,78.82445639,Active,244
India,solid-waste-disposal,28.95735376,78.82445639,Active,245
India,solid-waste-disposal,28.95735376,78.82445639,Active,246
India,solid-waste-disposal,28.95735376,78.82445639,Active,247
India,solid-waste-disposal,28.95735376,78.82445639,Active,248
India,solid-waste-disposal,28.95735376,78.82445639,Active,249
India,solid-waste-disposal,28.95735376,78.82445639,Active,250
India,solid-waste-disposal,28.95735376,78.82445639,Active,251
India,solid-waste-disposal,30.18218857,74.95338329,Active,252
India,solid-waste-disposal,30.18218857,74.95338329,Active,253
India,solid-waste-disposal,30.18218857,74.95338329,Active,254
India,solid-waste-disposal,30.18218857,74.95338329,Active,255
India,solid-waste-disposal,30.18218857,74.95338329,Active,256
India,solid-waste-disposal,30.18218857,74.95338329,Active,257
India,solid-waste-disposal,30.18218857,74.95338329,Active,258
India,solid-waste-disposal,30.18218857,74.95338329,Active,259
India,solid-waste-disposal,30.18218857,74.95338329,Active,260
India,solid-waste-disposal,30.18218857,74.95338329,Active,261
India,solid-waste-disposal,28.50383771,77.53238781,Active,262
India,solid-waste-disposal,28.50383771,77.53238781,Active,263
India,solid-waste-disposal,28.50383771,77.53238781,Active,264
India,solid-waste-disposal,28.50383771,77.53238781,Active,265
India,solid-waste-disposal,28.50383771,77.53238781,Active,266
India,solid-waste-disposal,28.50383771,77.53238781,Active,267
India,solid-waste-disposal,28.50383771,77.53238781,Active,268
India,solid-waste-disposal,28.50383771,77.53238781,Active,269
India,solid-waste-disposal,28.50383771,77.53238781,Active,270
India,solid-waste-disposal,28.50383771,77.53238781,Active,271
India,solid-waste-disposal,22.63566759,88.33412936,Active,272
India,solid-waste-disposal,22.63566759,88.33412936,Active,273
India,solid-waste-disposal,22.63566759,88.33412936,Active,274
India,solid-waste-disposal,22.63566759,88.33412936,Active,275
India,solid-waste-disposal,22.63566759,88.33412936,Active,276
India,solid-waste-disposal,22.63566759,88.33412936,Active,277
India,solid-waste-disposal,22.63566759,88.33412936,Active,278
India,solid-waste-disposal,22.63566759,88.33412936,Active,279
India,solid-waste-disposal,22.63566759,88.33412936,Active,280
India,solid-waste-disposal,22.63566759,88.33412936,Active,281
India,solid-waste-disposal,25.56613117,85.17826957,Active,282
India,solid-waste-disposal,25.56613117,85.17826957,Active,283
India,solid-waste-disposal,25.56613117,85.17826957,Active,284
India,solid-waste-disposal,25.56613117,85.17826957,Active,285
India,solid-waste-disposal,25.56613117,85.17826957,Active,286
India,solid-waste-disposal,25.56613117,85.17826957,Active,287
India,solid-waste-disposal,25.56613117,85.17826957,Active,288
India,solid-waste-disposal,25.56613117,85.17826957,Active,289
India,solid-waste-disposal,25.56613117,85.17826957,Active,290
India,solid-waste-disposal,25.56613117,85.17826957,Active,291
India,solid-waste-disposal,28.78139259,76.12473191,Active,292
India,solid-waste-disposal,28.78139259,76.12473191,Active,293
India,solid-waste-disposal,28.78139259,76.12473191,Active,294
India,solid-waste-disposal,28.78139259,76.12473191,Active,295
India,solid-waste-disposal,28.78139259,76.12473191,Active,296
India,solid-waste-disposal,28.78139259,76.12473191,Active,297
India,solid-waste-disposal,28.78139259,76.12473191,Active,298
India,solid-waste-disposal,28.78139259,76.12473191,Active,299
India,solid-waste-disposal,28.78139259,76.12473191,Active,300
India,solid-waste-disposal,28.78139259,76.12473191,Active,301
India,solid-waste-disposal,29.31059128,76.30886403,Active,302
India,solid-waste-disposal,29.31059128,76.30886403,Active,303
India,solid-waste-disposal,29.31059128,76.30886403,Active,304
India,solid-waste-disposal,29.31059128,76.30886403,Active,305
India,solid-waste-disposal,29.31059128,76.30886403,Active,306
India,solid-waste-disposal,29.31059128,76.30886403,Active,307
India,solid-waste-disposal,29.31059128,76.30886403,Active,308
India,solid-waste-disposal,29.31059128,76.30886403,Active,309
India,solid-waste-disposal,29.31059128,76.30886403,Active,310
India,solid-waste-disposal,29.31059128,76.30886403,Active,311
India,solid-waste-disposal,22.70557997,88.51867675,Active,312
India,solid-waste-disposal,22.70557997,88.51867675,Active,313
India,solid-waste-disposal,22.70557997,88.51867675,Active,314
India,solid-waste-disposal,22.70557997,88.51867675,Active,315
India,solid-waste-disposal,22.70557997,88.51867675,Active,316
India,solid-waste-disposal,22.70557997,88.51867675,Active,317
India,solid-waste-disposal,22.70557997,88.51867675,Active,318
India,solid-waste-disposal,22.70557997,88.51867675,Active,319
India,solid-waste-disposal,22.70557997,88.51867675,Active,320
India,solid-waste-disposal,22.70557997,88.51867675,Active,321
India,solid-waste-disposal,28.31978981,76.77482781,Active,322
India,solid-waste-disposal,28.31978981,76.77482781,Active,323
India,solid-waste-disposal,28.31978981,76.77482781,Active,324
India,solid-waste-disposal,28.31978981,76.77482781,Active,325
India,solid-waste-disposal,28.31978981,76.77482781,Active,326
India,solid-waste-disposal,28.31978981,76.77482781,Active,327
India,solid-waste-disposal,28.31978981,76.77482781,Active,328
India,solid-waste-disposal,28.31978981,76.77482781,Active,329
India,solid-waste-disposal,28.31978981,76.77482781,Active,330
India,solid-waste-disposal,28.31978981,76.77482781,Active,331
India,solid-waste-disposal,22.89544859,88.41081914,Active,332
India,solid-waste-disposal,22.89544859,88.41081914,Active,333
India,solid-waste-disposal,22.89544859,88.41081914,Active,334
India,solid-waste-disposal,22.89544859,88.41081914,Active,335
India,solid-waste-disposal,22.89544859,88.41081914,Active,336
India,solid-waste-disposal,22.89544859,88.41081914,Active,337
India,solid-waste-disposal,22.89544859,88.41081914,Active,338
India,solid-waste-disposal,22.89544859,88.41081914,Active,339
India,solid-waste-disposal,22.89544859,88.41081914,Active,340
India,solid-waste-disposal,22.89544859,88.41081914,Active,341
India,solid-waste-disposal,24.18793289,87.75696494,Active,342
India,solid-waste-disposal,24.18793289,87.75696494,Active,343
India,solid-waste-disposal,24.18793289,87.75696494,Active,344
India,solid-waste-disposal,24.18793289,87.75696494,Active,345
India,solid-waste-disposal,24.18793289,87.75696494,Active,346
India,solid-waste-disposal,24.18793289,87.75696494,Active,347
India,solid-waste-disposal,24.18793289,87.75696494,Active,348
India,solid-waste-disposal,24.18793289,87.75696494,Active,349
India,solid-waste-disposal,24.18793289,87.75696494,Active,350
India,solid-waste-disposal,24.18793289,87.75696494,Active,351
India,solid-waste-disposal,22.66676764,88.33539588,Active,352
India,solid-waste-disposal,22.66676764,88.33539588,Active,353
India,solid-waste-disposal,22.66676764,88.33539588,Active,354
India,solid-waste-disposal,22.66676764,88.33539588,Active,355
India,solid-waste-disposal,22.66676764,88.33539588,Active,356
India,solid-waste-disposal,22.66676764,88.33539588,Active,357
India,solid-waste-disposal,22.66676764,88.33539588,Active,358
India,solid-waste-disposal,22.66676764,88.33539588,Active,359
India,solid-waste-disposal,22.66676764,88.33539588,Active,360
India,solid-waste-disposal,22.66676764,88.33539588,Active,361
India,solid-waste-disposal,28.51334106,77.07111936,Active,362
India,solid-waste-disposal,28.51334106,77.07111936,Active,363
India,solid-waste-disposal,28.51334106,77.07111936,Active,364
India,solid-waste-disposal,28.51334106,77.07111936,Active,365
India,solid-waste-disposal,28.51334106,77.07111936,Active,366
India,solid-waste-disposal,28.51334106,77.07111936,Active,367
India,solid-waste-disposal,28.51334106,77.07111936,Active,368
India,solid-waste-disposal,28.51334106,77.07111936,Active,369
India,solid-waste-disposal,28.51334106,77.07111936,Active,370
India,solid-waste-disposal,28.51334106,77.07111936,Active,371
India,solid-waste-disposal,22.49296663,88.20559455,Active,372
India,solid-waste-disposal,22.49296663,88.20559455,Active,373
India,solid-waste-disposal,22.49296663,88.20559455,Active,374
India,solid-waste-disposal,22.49296663,88.20559455,Active,375
India,solid-waste-disposal,22.49296663,88.20559455,Active,376
India,solid-waste-disposal,22.49296663,88.20559455,Active,377
India,solid-waste-disposal,22.49296663,88.20559455,Active,378
India,solid-waste-disposal,22.49296663,88.20559455,Active,379
India,solid-waste-disposal,22.49296663,88.20559455,Active,380
India,solid-waste-disposal,22.49296663,88.20559455,Active,381
India,solid-waste-disposal,29.03573952,77.05928298,Active,382
India,solid-waste-disposal,29.03573952,77.05928298,Active,383
India,solid-waste-disposal,29.03573952,77.05928298,Active,384
India,solid-waste-disposal,29.03573952,77.05928298,Active,385
India,solid-waste-disposal,29.03573952,77.05928298,Active,386
India,solid-waste-disposal,29.03573952,77.05928298,Active,387
India,solid-waste-disposal,29.03573952,77.05928298,Active,388
India,solid-waste-disposal,29.03573952,77.05928298,Active,389
India,solid-waste-disposal,29.03573952,77.05928298,Active,390
India,solid-waste-disposal,29.03573952,77.05928298,Active,391
India,solid-waste-disposal,23.4052008,88.51160004,Active,392
India,solid-waste-disposal,23.4052008,88.51160004,Active,393
India,solid-waste-disposal,23.4052008,88.51160004,Active,394
India,solid-waste-disposal,23.4052008,88.51160004,Active,395
India,solid-waste-disposal,23.4052008,88.51160004,Active,396
India,solid-waste-disposal,23.4052008,88.51160004,Active,397
India,solid-waste-disposal,23.4052008,88.51160004,Active,398
India,solid-waste-disposal,23.4052008,88.51160004,Active,399
India,solid-waste-disposal,23.4052008,88.51160004,Active,400
India,solid-waste-disposal,23.4052008,88.51160004,Active,401
India,solid-waste-disposal,29.95810865,74.69024591,Active,402
India,solid-waste-disposal,29.95810865,74.69024591,Active,403
India,solid-waste-disposal,29.95810865,74.69024591,Active,404
India,solid-waste-disposal,29.95810865,74.69024591,Active,405
India,solid-waste-disposal,29.95810865,74.69024591,Active,406
India,solid-waste-disposal,29.95810865,74.69024591,Active,407
India,solid-waste-disposal,29.95810865,74.69024591,Active,408
India,solid-waste-disposal,29.95810865,74.69024591,Active,409
India,solid-waste-disposal,29.95810865,74.69024591,Active,410
India,solid-waste-disposal,30.20093596,74.67135303,Active,411
India,solid-waste-disposal,30.20093596,74.67135303,Active,412
India,solid-waste-disposal,30.20093596,74.67135303,Active,413
India,solid-waste-disposal,30.20093596,74.67135303,Active,414
India,solid-waste-disposal,30.20093596,74.67135303,Active,415
India,solid-waste-disposal,30.20093596,74.67135303,Active,416
India,solid-waste-disposal,30.20093596,74.67135303,Active,417
India,solid-waste-disposal,30.20093596,74.67135303,Active,418
India,solid-waste-disposal,30.20093596,74.67135303,Active,419
India,solid-waste-disposal,30.20093596,74.67135303,Active,420
India,solid-waste-disposal,28.67499067,77.13314799,Active,421
India,solid-waste-disposal,28.67499067,77.13314799,Active,422
India,solid-waste-disposal,28.67499067,77.13314799,Active,423
India,solid-waste-disposal,28.67499067,77.13314799,Active,424
India,solid-waste-disposal,28.67499067,77.13314799,Active,425
India,solid-waste-disposal,28.67499067,77.13314799,Active,426
India,solid-waste-disposal,28.67499067,77.13314799,Active,427
India,solid-waste-disposal,28.67499067,77.13314799,Active,428
India,solid-waste-disposal,28.67499067,77.13314799,Active,429
India,solid-waste-disposal,28.67499067,77.13314799,Active,430
India,solid-waste-disposal,24.22637587,88.26787871,Active,431
India,solid-waste-disposal,24.22637587,88.26787871,Active,432
India,solid-waste-disposal,24.22637587,88.26787871,Active,433
India,solid-waste-disposal,24.22637587,88.26787871,Active,434
India,solid-waste-disposal,24.22637587,88.26787871,Active,435
India,solid-waste-disposal,24.22637587,88.26787871,Active,436
India,solid-waste-disposal,24.22637587,88.26787871,Active,437
India,solid-waste-disposal,24.22637587,88.26787871,Active,438
India,solid-waste-disposal,24.22637587,88.26787871,Active,439
India,solid-waste-disposal,24.22637587,88.26787871,Active,440
India,solid-waste-disposal,28.42215076,76.98963273,Active,441
India,solid-waste-disposal,28.42215076,76.98963273,Active,442
India,solid-waste-disposal,28.42215076,76.98963273,Active,443
India,solid-waste-disposal,28.42215076,76.98963273,Active,444
India,solid-waste-disposal,28.42215076,76.98963273,Active,445
India,solid-waste-disposal,28.42215076,76.98963273,Active,446
India,solid-waste-disposal,28.42215076,76.98963273,Active,447
India,solid-waste-disposal,28.42215076,76.98963273,Active,448
India,solid-waste-disposal,28.42215076,76.98963273,Active,449
India,solid-waste-disposal,28.42215076,76.98963273,Active,450
India,solid-waste-disposal,27.46103174,77.71197512,Active,451
India,solid-waste-disposal,27.46103174,77.71197512,Active,452
India,solid-waste-disposal,27.46103174,77.71197512,Active,453
India,solid-waste-disposal,27.46103174,77.71197512,Active,454
India,solid-waste-disposal,27.46103174,77.71197512,Active,455
India,solid-waste-disposal,27.46103174,77.71197512,Active,456
India,solid-waste-disposal,27.46103174,77.71197512,Active,457
India,solid-waste-disposal,27.46103174,77.71197512,Active,458
India,solid-waste-disposal,27.46103174,77.71197512,Active,459
India,solid-waste-disposal,27.46103174,77.71197512,Active,460
India,solid-waste-disposal,27.58906285,81.60109226,Active,461
India,solid-waste-disposal,27.58906285,81.60109226,Active,462
India,solid-waste-disposal,27.58906285,81.60109226,Active,463
India,solid-waste-disposal,27.58906285,81.60109226,Active,464
India,solid-waste-disposal,27.58906285,81.60109226,Active,465
India,solid-waste-disposal,27.58906285,81.60109226,Active,466
India,solid-waste-disposal,27.58906285,81.60109226,Active,467
India,solid-waste-disposal,27.58906285,81.60109226,Active,468
India,solid-waste-disposal,27.58906285,81.60109226,Active,469
India,solid-waste-disposal,27.58906285,81.60109226,Active,470
India,solid-waste-disposal,29.64560192,74.32062937,Active,471
India,solid-waste-disposal,29.64560192,74.32062937,Active,472
India,solid-waste-disposal,29.64560192,74.32062937,Active,473
India,solid-waste-disposal,29.64560192,74.32062937,Active,474
India,solid-waste-disposal,29.64560192,74.32062937,Active,475
India,solid-waste-disposal,29.64560192,74.32062937,Active,476
India,solid-waste-disposal,29.64560192,74.32062937,Active,477
India,solid-waste-disposal,29.64560192,74.32062937,Active,478
India,solid-waste-disposal,29.64560192,74.32062937,Active,479
India,solid-waste-disposal,29.64560192,74.32062937,Active,480
