VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
253,157.000000000000000,0.010902777777778,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,157,100.0000000,0,157,100.0000000,0,0
254,246.000000000000000,0.017083333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,246,100.0000000,0,246,100.0000000,0,0
255,277.000000000000000,0.019236111111111,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,277,100.0000000,0,277,100.0000000,0,0
256,122.000000000000000,0.008472222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,122,100.0000000,0,122,100.0000000,0,0
257,402.000000000000000,0.027916666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,402,100.0000000,0,402,100.0000000,0,0
258,281.000000000000000,0.019513888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,281,100.0000000,0,281,100.0000000,0,0
259,304.000000000000000,0.021111111111111,0,7384,7384,808.259868421052715,836.610714962135944,245711.000000000000000,244,809,9,2.9605000,0,1,0.3289000,683,1261
260,195.000000000000000,0.013541666666667,0,23388,23388,660.841025641025453,1933.100867640057913,128864.000000000000000,116,0,51,26.1537991,19,1,0.5128000,141,1634
261,209.000000000000000,0.014513888888889,0,5592,5592,802.985645933014212,794.770391918644464,167824.000000000000000,162,572,10,4.7846999,0,1,0.4785000,620,1196
262,325.000000000000000,0.022569444444444,0,19876,19876,869.193846153846039,1484.498152744082290,282488.000000000000000,216,530,20,6.1538000,4,1,0.3077000,544,1293
263,415.000000000000000,0.028819444444444,0,27670,27670,916.510843373493344,1730.275162810543179,380352.000000000000000,278,0,27,6.5060000,3,1,0.2410000,607,1406
264,374.000000000000000,0.025972222222222,0,8481,8481,748.459893048128038,1057.213202912649194,279924.000000000000000,244,0,60,16.0428009,1,1,0.2674000,436,1799
265,122.000000000000000,0.008472222222222,69,6231,6162,1008.581967213114922,930.560538284599374,123047.000000000000000,102,625,5,4.0984001,69,1,0.8197000,734,1944
266,225.000000000000000,0.015625000000000,0,5647,5647,820.715555555556080,836.898607413919990,184661.000000000000000,162,0,21,9.3332996,1,1,0.4444000,762,1510
267,304.000000000000000,0.021111111111111,0,4792,4792,919.355263157895479,874.706028872548131,279484.000000000000000,225,0,38,12.5000000,1,1,0.3289000,750,1861
268,224.000000000000000,0.015555555555555,52,6554,6502,1088.933035714285552,1089.649353813319294,243921.000000000000000,172,642,12,5.3571000,79,1,0.4464000,677,2521
269,324.000000000000000,0.022500000000000,0,9628,9628,675.499999999999886,842.282959184936544,218862.000000000000000,192,0,65,20.0617008,3,1,0.3086000,702,1328
270,209.000000000000000,0.014513888888889,13,7176,7163,924.033492822966764,1062.300867386222990,193123.000000000000000,194,117,2,0.9569000,13,1,0.4785000,713,1773
271,294.000000000000000,0.020416666666667,0,10137,10137,725.663265306122298,1219.081654561045752,213345.000000000000000,214,0,27,9.1836996,7,1,0.3401000,184,2128
272,220.000000000000000,0.015277777777778,47,7609,7562,1025.390909090910100,851.763823384420903,225586.000000000000000,205,1116,4,1.8182000,47,1,0.4545000,884,1724
273,162.000000000000000,0.011250000000000,86,6519,6433,1157.598765432098617,914.731266344441451,187531.000000000000000,146,887,5,3.0864000,86,1,0.6173000,934,1665
274,582.000000000000000,0.040416666666666,0,4607,4607,829.431271477663245,728.240921521242512,482729.000000000000000,451,869,7,1.2027000,0,1,0.1718000,688,1414
275,245.000000000000000,0.017013888888889,22,23000,22978,1204.922448979591991,1583.322795774283350,295206.000000000000000,232,1159,3,1.2244999,22,1,0.4082000,960,2126
276,382.000000000000000,0.026527777777778,0,13809,13809,1189.340314136125698,1313.941944655283805,454328.000000000000000,326,0,21,5.4973998,6,1,0.2618000,929,2430
277,473.000000000000000,0.032847222222222,0,5838,5838,724.820295983086680,837.529120032900096,342840.000000000000000,372,17,10,2.1142001,0,1,0.2114000,573,1396
278,463.000000000000000,0.032152777777778,0,6637,6637,974.801295896327701,789.530699273633672,451333.000000000000000,375,0,8,1.7279000,7,1,0.2160000,746,2042
279,317.000000000000000,0.022013888888889,2,10501,10499,1030.876971608833173,964.420926273565101,326788.000000000000000,281,1214,8,2.5237000,2,1,0.3155000,879,1846
280,564.000000000000000,0.039166666666666,0,3434,3434,573.430851063829664,505.848434647618546,323415.000000000000000,362,412,15,2.6596000,4,1,0.1773000,459,1124
281,411.000000000000000,0.028541666666666,0,25968,25968,1529.829683698297004,2162.997823985066589,628760.000000000000000,358,0,18,4.3796000,1,1,0.2433000,999,3440
282,394.000000000000000,0.027361111111111,46,6527,6481,829.758883248730740,710.475053938421865,326925.000000000000000,336,108,3,0.7614000,46,1,0.2538000,680,1642
283,250.000000000000000,0.017361111111111,1,3075,3074,632.972000000000321,692.237042649409091,158243.000000000000000,179,123,8,3.2000000,1,1,0.4000000,358,1821
284,204.000000000000000,0.014166666666667,1,2795,2794,784.205882352940648,559.848856323010182,159978.000000000000000,180,1124,3,1.4706000,1,1,0.4902000,700,1510
285,163.000000000000000,0.011319444444444,5,2614,2609,707.018404907975764,482.803958390925402,115244.000000000000000,151,1056,3,1.8405000,5,1,0.6135000,610,1358
286,221.000000000000000,0.015347222222222,1,4214,4213,628.619909502261976,818.624605464241540,138925.000000000000000,148,2,13,5.8824000,3,1,0.4525000,204,1782
287,1688.000000000000000,0.117222222222221,0,6090,6090,89.461492890995387,324.876328545119691,151011.000000000000000,229,0,1329,78.7322006,11,1,0.0592000,0,308
288,550.000000000000000,0.038194444444444,0,5892,5892,616.125454545454659,541.024994118716450,338869.000000000000000,433,858,11,2.0000000,3,1,0.1818000,537,1158
289,349.000000000000000,0.024236111111111,0,2305,2305,437.429799426933982,434.425970856915853,152663.000000000000000,287,3,4,1.1461000,0,1,0.2865000,304,996
290,841.000000000000000,0.058402777777777,0,2815,2815,160.330558858501547,426.411018669326609,134838.000000000000000,158,0,580,68.9654999,8,1,0.1189000,0,603
291,460.000000000000000,0.031944444444444,6,9582,9576,901.617391304347393,1043.648604719195646,414744.000000000000000,272,441,24,5.2174001,6,1,0.2174000,633,2720
292,373.000000000000000,0.025902777777778,0,14305,14305,965.235924932976332,1431.990170296110364,360033.000000000000000,265,812,12,3.2172000,5,1,0.2681000,675,2277
293,390.000000000000000,0.027083333333333,3,11385,11382,860.225641025641153,1105.199520383246863,335488.000000000000000,317,50,4,1.0256000,3,1,0.2564000,563,2135
294,251.000000000000000,0.017430555555555,0,6490,6490,811.490039840637451,1071.142397051555918,203684.000000000000000,200,76,10,3.9841001,0,1,0.3984000,494,2053
295,314.000000000000000,0.021805555555555,2,6627,6625,957.541401273884958,936.557488793185257,300668.000000000000000,272,27,6,1.9108000,2,1,0.3185000,682,2113
296,350.000000000000000,0.024305555555555,10,3191,3181,710.468571428570840,585.575109624926768,248664.000000000000000,288,17,5,1.4286000,11,1,0.2857000,626,1473
297,353.000000000000000,0.024513888888889,1,6248,6247,765.623229461756637,685.887433858488066,270265.000000000000000,309,266,3,0.8499000,1,1,0.2833000,599,1625
298,388.000000000000000,0.026944444444444,3,5278,5275,882.306701030927115,781.394442321660790,342335.000000000000000,337,1180,6,1.5464000,3,1,0.2577000,651,1763
299,326.000000000000000,0.022638888888889,0,4463,4463,884.411042944785663,634.678013434331092,288318.000000000000000,280,13,6,1.8405000,0,1,0.3067000,813,1650
300,551.000000000000000,0.038263888888889,17,25722,25705,1544.381125226861286,2109.466450962924682,850954.000000000000000,470,621,4,0.7260000,17,1,0.1815000,881,3190
301,567.000000000000000,0.039375000000000,0,3420,3420,842.275132275131909,627.049679023605904,477570.000000000000000,425,1198,10,1.7637000,0,1,0.1764000,702,1626
302,417.000000000000000,0.028958333333333,2,6621,6619,903.261390887290531,932.315997248338476,376660.000000000000000,342,2026,7,1.6787000,2,1,0.2398000,654,2143
303,289.000000000000000,0.020069444444444,49,5707,5658,814.480968858132087,928.220845606868693,235385.000000000000000,232,660,4,1.3841000,49,1,0.3460000,445,2267
304,590.000000000000000,0.040972222222222,8,8492,8484,848.064406779660658,1187.552549097813881,500358.000000000000000,414,146,9,1.5254000,8,1,0.1695000,505,2067
305,399.000000000000000,0.027708333333333,28,6437,6409,795.601503759398838,825.255715877943544,317445.000000000000000,321,60,10,2.5063000,28,1,0.2506000,561,1758
306,223.000000000000000,0.015486111111111,7,10440,10433,744.946188340807112,1227.391903589347521,166123.000000000000000,196,65,7,3.1389999,7,1,0.4484000,437,1823
307,511.000000000000000,0.035486111111111,0,6041,6041,724.976516634051109,904.464914868120218,370463.000000000000000,362,0,39,7.6321001,2,1,0.1957000,486,1828
308,477.000000000000000,0.033125000000000,38,6328,6290,870.396226415094134,1030.340716390256375,415179.000000000000000,321,186,11,2.3060999,38,1,0.2096000,517,2395
309,289.000000000000000,0.020069444444444,0,8230,8230,666.532871972318276,846.739008125509031,192628.000000000000000,252,4,3,1.0381000,0,1,0.3460000,451,1271
310,968.000000000000000,0.067222222222222,0,2221,2221,177.009297520660965,352.842259426961277,171345.000000000000000,284,0,506,52.2727013,9,1,0.1033000,0,752
311,18.000000000000000,0.001250000000000,221,27465,27244,9871.888888888888687,8723.002909860348154,177694.000000000000000,18,221,1,5.5556002,221,1,5.5556002,6607,22792
312,101.000000000000000,0.007013888888889,18,9950,9932,1398.920792079207786,1708.331724477075340,141291.000000000000000,100,29,2,1.9802001,18,1,0.9901000,694,3739
313,577.000000000000000,0.040069444444444,0,6258,6258,607.701906412477683,747.492504704285807,350644.000000000000000,417,15,13,2.2530000,11,1,0.1733000,324,1635
314,14.000000000000000,0.000972222222222,3218,16669,13451,9311.214285714286234,3909.223729638321856,130357.000000000000000,14,3218,1,7.1429000,3218,1,7.1429000,9636,14817
315,35.000000000000000,0.002430555555556,11,20676,20665,2634.514285714285052,3742.073667835817105,92208.000000000000000,34,15,2,5.7143002,11,1,2.8571000,1914,5622
316,14.000000000000000,0.000972222222222,2388,80809,78421,18255.285714285710128,20323.585469767353061,255574.000000000000000,14,2388,1,7.1429000,2388,1,7.1429000,8805,39647
317,1606.000000000000000,0.111527777777777,0,3131,3131,136.917808219177857,395.445680083957939,219890.000000000000000,282,0,1034,64.3835983,16,1,0.0623000,0,435
318,481.000000000000000,0.033402777777778,0,6659,6659,594.860706860706500,891.124396219254209,286128.000000000000000,334,3,20,4.1580000,16,1,0.2079000,247,1696
319,69.000000000000000,0.004791666666667,0,5420,5420,1369.101449275362711,1411.015834553325931,94468.000000000000000,61,16,4,5.7971001,0,1,1.4493001,1129,3561
320,154.000000000000000,0.010694444444444,1,11097,11096,1420.123376623376089,1862.761294589933414,218699.000000000000000,135,1,6,3.8961000,18,1,0.6494000,822,3654
321,11.000000000000000,0.000763888888889,7167,32177,25010,17438.636363636367605,6570.432852390212247,191825.000000000000000,11,7167,1,9.0909004,7167,1,9.0909004,18164,22265
322,230.000000000000000,0.015972222222222,1,8161,8160,539.591304347826281,856.979553260749867,124106.000000000000000,143,31,26,11.3043003,21,1,0.4348000,140,1642
323,201.000000000000000,0.013958333333333,0,11012,11012,1140.263681592039802,1388.410055679093830,229193.000000000000000,169,0,16,7.9601998,3,1,0.4975000,822,1860
324,591.000000000000000,0.041041666666666,0,22472,22472,890.913705583755814,1184.528080117610898,526530.000000000000000,398,0,27,4.5685000,5,1,0.1692000,774,1743
325,137.000000000000000,0.009513888888889,74,4927,4853,1121.131386861313558,978.255477039577158,153595.000000000000000,118,1055,6,4.3796000,74,1,0.7299000,887,2435
326,347.000000000000000,0.024097222222222,0,10482,10482,1078.230547550432448,1540.285475950544196,374146.000000000000000,290,0,19,5.4755001,2,1,0.2882000,691,2677
327,385.000000000000000,0.026736111111111,0,17038,17038,1462.729870129869823,2467.920027491732526,563151.000000000000000,306,0,19,4.9351001,1,1,0.2597000,797,3186
328,400.000000000000000,0.027777777777778,0,5087,5087,874.760000000000218,958.726628085399739,349904.000000000000000,306,0,11,2.7500000,3,1,0.2500000,634,2344
329,515.000000000000000,0.035763888888889,3,12672,12669,858.139805825242775,1269.811296992152847,441942.000000000000000,364,804,8,1.5534000,3,1,0.1942000,497,1976
330,295.000000000000000,0.020486111111111,1,5032,5031,779.813559322033825,875.338641967341459,230045.000000000000000,241,51,6,2.0339000,1,1,0.3390000,525,1981
331,295.000000000000000,0.020486111111111,6,3466,3460,662.559322033897956,707.521787918366272,195455.000000000000000,243,38,7,2.3729000,6,1,0.3390000,436,1936
332,230.000000000000000,0.015972222222222,29,4354,4325,831.673913043478024,862.596214024792403,191285.000000000000000,127,866,17,7.3913002,29,1,0.4348000,648,1550
333,440.000000000000000,0.030555555555555,5,4753,4748,779.381818181817948,737.694282352029404,342928.000000000000000,302,586,22,5.0000000,5,1,0.2273000,586,2032
334,328.000000000000000,0.022777777777778,0,11009,11009,890.253048780487575,1413.586719881327781,292003.000000000000000,261,65,10,3.0488000,7,1,0.3049000,512,2012
335,147.000000000000000,0.010208333333333,3,11060,11057,769.585034013605423,1353.726692155743194,113129.000000000000000,129,113,4,2.7211001,3,1,0.6803000,361,2088
336,398.000000000000000,0.027638888888889,4,3748,3744,645.399497487436747,694.422621742470938,256869.000000000000000,280,25,22,5.5275998,4,1,0.2513000,402,1670
337,378.000000000000000,0.026250000000000,1,4915,4914,698.648148148148039,762.870144704690915,264089.000000000000000,315,48,5,1.3228000,1,1,0.2646000,459,1666
338,491.000000000000000,0.034097222222222,3,7313,7310,640.065173116089227,793.692073646170343,314272.000000000000000,378,33,16,3.2586999,3,1,0.2037000,419,1583
339,480.000000000000000,0.033333333333333,0,6773,6773,644.987500000000750,917.756755542419796,309594.000000000000000,337,1,12,2.5000000,6,1,0.2083000,228,1818
340,219.000000000000000,0.015208333333333,0,6055,6055,645.086757990867568,1118.760442876896605,141274.000000000000000,139,1,20,9.1323996,5,1,0.4566000,67,2257
341,299.000000000000000,0.020763888888889,6,6865,6859,945.214046822741921,944.628082926567913,282619.000000000000000,266,746,4,1.3378000,6,1,0.3344000,734,2130
342,413.000000000000000,0.028680555555555,0,4022,4022,748.900726392251727,918.071361084232763,309296.000000000000000,280,1012,11,2.6633999,10,1,0.2421000,403,2001
343,499.000000000000000,0.034652777777777,0,8903,8903,1047.707414829659911,1186.346748543903004,522806.000000000000000,414,24,5,1.0020000,0,1,0.2004000,699,2320
344,1991.000000000000000,0.138263888888888,0,6565,6565,180.173279758914873,477.041658513225343,358725.000000000000000,410,0,964,48.4179001,15,1,0.0502000,1,653
345,418.000000000000000,0.029027777777778,0,4370,4370,820.815789473684276,872.587587377582395,343101.000000000000000,320,739,10,2.3922999,0,1,0.2392000,603,2080
346,269.000000000000000,0.018680555555555,0,5602,5602,930.338289962825797,756.225277246481596,250261.000000000000000,191,1553,8,2.9740000,2,1,0.3717000,834,1553
347,329.000000000000000,0.022847222222222,0,6409,6409,884.668693009118442,995.166722277877739,291056.000000000000000,253,0,16,4.8632002,8,1,0.3040000,688,1944
348,441.000000000000000,0.030625000000000,0,4386,4386,723.854875283446631,707.508234468907744,319220.000000000000000,341,0,19,4.3084002,7,1,0.2268000,609,1544
349,644.000000000000000,0.044722222222222,0,28771,28771,1088.650621118012623,1844.384661644177640,701091.000000000000000,511,0,6,0.9317000,7,1,0.1553000,793,1765
350,298.000000000000000,0.020694444444444,30,13018,12988,1012.929530201342686,983.828935449978417,301853.000000000000000,279,572,3,1.0067000,30,1,0.3356000,797,1722
351,335.000000000000000,0.023263888888889,45,8004,7959,1156.776119402983568,807.688251165948259,387520.000000000000000,299,724,4,1.1940000,45,1,0.2985000,960,2142
352,353.000000000000000,0.024513888888889,0,8010,8010,1085.317280453256217,1009.844228955738231,383117.000000000000000,308,0,5,1.4164000,2,1,0.2833000,814,2200
353,567.000000000000000,0.039375000000000,0,835,835,3.119929453262787,42.961034902856760,1769.000000000000000,5,0,563,99.2945023,192,1,0.1764000,0,0
354,324.000000000000000,0.022500000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,324,100.0000000,0,324,100.0000000,0,0
355,510.000000000000000,0.035416666666666,0,1796,1796,20.525490196078433,146.083612699267263,10468.000000000000000,11,0,499,97.8431015,737,1,0.1961000,0,0
356,510.000000000000000,0.035416666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,510,100.0000000,0,510,100.0000000,0,0
357,372.000000000000000,0.025833333333333,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,372,100.0000000,0,372,100.0000000,0,0
358,458.000000000000000,0.031805555555555,0,2057,2057,28.240174672489079,184.185232736091280,12934.000000000000000,16,0,443,96.7248993,116,1,0.2183000,0,0
359,351.000000000000000,0.024375000000000,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,351,100.0000000,0,351,100.0000000,0,0
360,405.000000000000000,0.028125000000000,0,2993,2993,38.496296296296293,238.641138943307851,15591.000000000000000,22,0,384,94.8147964,22,1,0.2469000,0,0
361,491.000000000000000,0.034097222222222,0,1361,1361,6.576374745417517,85.687347723999679,3229.000000000000000,4,0,488,99.3889999,813,1,0.2037000,0,0
362,420.000000000000000,0.029166666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,420,100.0000000,0,420,100.0000000,0,0
363,727.000000000000000,0.050486111111111,0,669,669,4.215955983493807,47.288704661872352,3065.000000000000000,8,0,720,99.0371017,21,1,0.1376000,0,0
364,431.000000000000000,0.029930555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,431,100.0000000,0,431,100.0000000,0,0
365,242.000000000000000,0.016805555555555,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,242,100.0000000,0,242,100.0000000,0,0
366,299.000000000000000,0.020763888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,299,100.0000000,0,299,100.0000000,0,0
367,361.000000000000000,0.025069444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,361,100.0000000,0,361,100.0000000,0,0
368,492.000000000000000,0.034166666666666,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,492,100.0000000,0,492,100.0000000,0,0
369,392.000000000000000,0.027222222222222,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,392,100.0000000,0,392,100.0000000,0,0
370,4.000000000000000,0.000277777777778,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,4,100.0000000,0,4,100.0000000,0,0
371,244.000000000000000,0.016944444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,244,100.0000000,0,244,100.0000000,0,0
372,139.000000000000000,0.009652777777778,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,139,100.0000000,0,139,100.0000000,0,0
373,433.000000000000000,0.030069444444444,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,433,100.0000000,0,433,100.0000000,0,0
374,407.000000000000000,0.028263888888889,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,1,0,407,100.0000000,0,407,100.0000000,0,0
375,269.000000000000000,0.018680555555555,1,6039,6038,682.646840148698629,731.100132101725308,183632.000000000000000,219,870,9,3.3457000,2,1,0.3717000,573,1389
376,223.000000000000000,0.015486111111111,0,5531,5531,950.112107623318366,931.172495368839918,211875.000000000000000,199,0,6,2.6905999,22,1,0.4484000,708,1906
377,426.000000000000000,0.029583333333333,0,4854,4854,667.713615023473608,678.256870788920196,284446.000000000000000,316,0,12,2.8169000,1,1,0.2347000,587,1088
378,464.000000000000000,0.032222222222222,58,24272,24214,1232.116379310344428,1936.051440541126567,571702.000000000000000,383,1170,7,1.5086000,58,1,0.2155000,811,2336
379,327.000000000000000,0.022708333333333,0,10621,10621,874.516819571865199,966.244733906854890,285967.000000000000000,214,963,22,6.7277999,1,1,0.3058000,812,1844
380,222.000000000000000,0.015416666666667,2,14118,14116,1017.905405405405986,1341.946560833532203,225975.000000000000000,193,758,3,1.3514000,2,1,0.4505000,740,1799
381,227.000000000000000,0.015763888888889,0,40931,40931,2753.700440528635227,4973.466599464702085,625090.000000000000000,200,1329,4,1.7621000,0,1,0.4405000,1300,4625
382,313.000000000000000,0.021736111111111,0,5498,5498,1085.456869009584352,806.774276835051865,339748.000000000000000,269,799,7,2.2363999,2,1,0.3195000,836,1988
383,211.000000000000000,0.014652777777778,100,6861,6761,957.772511848340969,722.798986433590017,202090.000000000000000,161,588,12,5.6872001,100,1,0.4739000,815,1562
384,318.000000000000000,0.022083333333333,53,11031,10978,1155.443396226414052,907.354504304435409,367431.000000000000000,280,486,3,0.9434000,53,1,0.3145000,926,2041
385,311.000000000000000,0.021597222222222,49,4560,4511,821.810289389067634,642.009961275090745,255583.000000000000000,247,624,6,1.9293000,49,1,0.3215000,692,1473
386,340.000000000000000,0.023611111111111,7,3148,3141,604.647058823530074,474.561195604636680,205580.000000000000000,260,47,5,1.4706000,7,1,0.2941000,538,1136
387,527.000000000000000,0.036597222222222,0,7973,7973,529.533206831119855,927.111687939691933,279064.000000000000000,317,0,87,16.5084991,14,1,0.1898000,128,1379
388,289.000000000000000,0.020069444444444,113,14316,14203,1175.387543252595151,1080.927076457943258,339687.000000000000000,229,1131,6,2.0761001,113,1,0.3460000,989,2011
389,384.000000000000000,0.026666666666666,64,12444,12380,994.682291666666060,1398.620018572980371,381958.000000000000000,285,600,11,2.8645999,94,1,0.2604000,601,1597
390,402.000000000000000,0.027916666666666,134,4767,4633,1063.430348258706317,611.111906741777148,427499.000000000000000,274,740,22,5.4726000,150,1,0.2488000,925,1890
391,201.000000000000000,0.013958333333333,22,4729,4707,1185.194029850745437,914.579715978755189,238224.000000000000000,182,828,4,1.9900000,22,1,0.4975000,879,2745
392,184.000000000000000,0.012777777777778,41,4636,4595,872.021739130435435,677.993234195125865,160452.000000000000000,146,805,5,2.7174001,41,1,0.5435000,765,1525
393,294.000000000000000,0.020416666666667,48,11049,11001,1064.530612244897611,1035.473724484066679,312972.000000000000000,222,652,14,4.7618999,48,1,0.3401000,775,1958
394,210.000000000000000,0.014583333333333,107,3018,2911,766.109523809523466,444.959947266269978,160883.000000000000000,158,523,13,6.1904998,120,1,0.4762000,654,1399
395,181.000000000000000,0.012569444444444,29,3454,3425,680.972375690607805,466.389653218382080,123256.000000000000000,154,403,3,1.6575000,29,1,0.5525000,603,1201
396,370.000000000000000,0.025694444444444,43,3687,3644,763.967567567567471,410.023893868066978,282668.000000000000000,244,828,10,2.7026999,43,1,0.2703000,765,1244
397,340.000000000000000,0.023611111111111,6,4140,4134,644.958823529411802,574.904261655107348,219286.000000000000000,270,667,5,1.4706000,6,1,0.2941000,553,1273
398,271.000000000000000,0.018819444444444,45,3920,3875,867.439114391143903,475.373734289508434,235076.000000000000000,207,1079,8,2.9519999,45,1,0.3690000,839,1334
399,393.000000000000000,0.027291666666666,32,5635,5603,548.987277353689478,586.359152582935621,215752.000000000000000,279,546,12,3.0534000,32,1,0.2545000,435,1056
400,498.000000000000000,0.034583333333333,17,4300,4283,658.383534136546928,566.245029314034014,327875.000000000000000,334,577,11,2.2088001,17,1,0.2008000,552,1292
401,530.000000000000000,0.036805555555555,4,5936,5932,799.230188679244520,656.525876305309794,423592.000000000000000,366,694,11,2.0755000,6,1,0.1887000,694,1450
402,345.000000000000000,0.023958333333333,0,28925,28925,1325.840579710145448,2571.026796647192896,457415.000000000000000,294,14,4,1.1594000,1,1,0.2899000,910,2283
403,578.000000000000000,0.040138888888889,10,3186,3176,485.361591695501431,396.341948556674765,280539.000000000000000,318,301,17,2.9412000,10,1,0.1730000,396,915
404,496.000000000000000,0.034444444444444,29,2019,1990,546.463709677419160,363.756735185329433,271046.000000000000000,294,491,20,4.0323000,29,1,0.2016000,491,1021
405,344.000000000000000,0.023888888888889,0,3594,3594,463.369186046511572,533.782776656526607,159399.000000000000000,243,0,17,4.9418998,6,1,0.2907000,352,972
406,321.000000000000000,0.022291666666666,1,5574,5573,662.819314641743858,729.899642144056770,212765.000000000000000,249,127,9,2.8037000,1,1,0.3115000,487,1503
407,310.000000000000000,0.021527777777778,0,3336,3336,579.232258064516031,465.224993356212849,179562.000000000000000,250,391,9,2.9031999,1,1,0.3226000,494,1093
408,180.000000000000000,0.012500000000000,219,3386,3167,830.005555555555475,340.749427279574491,149401.000000000000000,116,789,14,7.7778001,219,1,0.5556000,789,1263
409,389.000000000000000,0.027013888888889,8,7087,7079,842.460154241644886,720.658222820816036,327717.000000000000000,300,285,7,1.7995000,8,1,0.2571000,720,1373
410,248.000000000000000,0.017222222222222,5,16513,16508,973.137096774193537,1304.786911503284955,241338.000000000000000,201,751,7,2.8225999,5,1,0.4032000,780,1508
411,419.000000000000000,0.029097222222222,0,4077,4077,730.338902147971112,562.394284684730906,306012.000000000000000,294,0,32,7.6371999,1,1,0.2387000,684,1371
412,509.000000000000000,0.035347222222222,8,13906,13898,958.834970530451642,1436.292032228089511,488047.000000000000000,364,868,11,2.1610999,8,1,0.1965000,790,1456
413,688.000000000000000,0.047777777777777,0,7416,7416,605.949127906977083,657.599739560600483,416893.000000000000000,471,217,15,2.1802001,4,1,0.1453000,489,1113
414,158.000000000000000,0.010972222222222,0,12685,12685,744.411392405063680,1519.720365390993948,117617.000000000000000,122,0,16,10.1266003,3,1,0.6329000,246,1752
415,409.000000000000000,0.028402777777778,0,21009,21009,777.513447432762973,1408.849252258501338,318003.000000000000000,284,0,32,7.8239999,9,1,0.2445000,555,1405
416,364.000000000000000,0.025277777777778,1,3384,3383,451.151098901098806,411.382434468102076,164219.000000000000000,244,257,10,2.7472999,1,1,0.2747000,337,825
417,553.000000000000000,0.038402777777777,0,49447,49447,1080.242314647379089,2855.221230943552655,597374.000000000000000,401,0,37,6.6908002,3,1,0.1808000,507,1689
418,665.000000000000000,0.046180555555555,0,15898,15898,1019.771428571429396,1387.184529607965942,678148.000000000000000,470,0,17,2.5564001,3,1,0.1504000,755,1680
419,242.000000000000000,0.016805555555555,0,4916,4916,763.789256198347630,808.894333249967644,184837.000000000000000,211,0,5,2.0660999,5,1,0.4132000,644,1179
420,336.000000000000000,0.023333333333333,0,9410,9410,849.708333333333485,1274.442216245838381,285502.000000000000000,263,0,37,11.0118999,9,1,0.2976000,445,1962
421,160.000000000000000,0.011111111111111,12,6746,6734,924.143750000000068,680.554717187337815,147863.000000000000000,142,364,4,2.5000000,12,1,0.6250000,840,1482
422,395.000000000000000,0.027430555555555,0,7452,7452,836.592405063291153,770.161839604393322,330454.000000000000000,312,254,6,1.5190001,0,1,0.2532000,734,1345
423,187.000000000000000,0.012986111111111,0,7321,7321,770.304812834224322,836.077356224775258,144047.000000000000000,171,730,4,2.1389999,11,1,0.5348000,656,1190
424,342.000000000000000,0.023750000000000,0,5967,5967,1058.862573099414931,1048.235742174595998,362131.000000000000000,276,0,16,4.6784000,8,1,0.2924000,925,2148
425,549.000000000000000,0.038125000000000,0,23231,23231,1223.336976320584654,2202.514150710278045,671612.000000000000000,410,0,43,7.8323998,11,1,0.1821000,757,2331
426,434.000000000000000,0.030138888888889,0,12374,12374,1034.170506912442306,1108.941824861607529,448830.000000000000000,345,1074,11,2.5346000,0,1,0.2304000,822,1652
427,416.000000000000000,0.028888888888889,0,7336,7336,758.240384615384983,1079.369714544917088,315428.000000000000000,294,0,33,7.9327002,6,1,0.2404000,417,1602
428,258.000000000000000,0.017916666666667,0,3474,3474,829.379844961240792,617.428716581024105,213980.000000000000000,201,0,20,7.7519002,4,1,0.3876000,785,1598
429,476.000000000000000,0.033055555555555,16,5213,5197,888.386554621848973,670.282702294854062,422872.000000000000000,375,817,8,1.6806999,20,1,0.2101000,779,1452
