VALUE,ZONE_CODE,COUNT,AREA,SUM
S. Waziristan,43,9752.000000000000000,0.677222222222217,187.000000000000000
Chilas,44,7794.000000000000000,0.541249999999996,60.000000000000000
Gilgit,45,1996.000000000000000,0.138611111111110,0.000000000000000
Gilgit (Tribal Territory),46,4905.000000000000000,0.340624999999997,0.000000000000000
Kargil,47,17543.000000000000000,1.218263888888879,0.000000000000000
Kupwara (Gilgit Wazarat),48,5668.000000000000000,0.393611111111108,0.000000000000000
Ladakh (Leh),49,15657.000000000000000,1.087291666666658,0.000000000000000
Islamabad,50,1182.000000000000000,0.082083333333333,3399559.000000000000000
Bannu,51,1726.000000000000000,0.119861111111110,19303.000000000000000
Lakki Marwat,52,4395.000000000000000,0.305208333333331,8114.000000000000000
Dera Ismail Khan,53,10330.000000000000000,0.717361111111105,34020.000000000000000
Tank,54,2328.000000000000000,0.161666666666665,0.000000000000000
Adam Khel,55,1056.000000000000000,0.073333333333333,236103.000000000000000
Bhittani,56,1675.000000000000000,0.116319444444444,0.000000000000000
Abbottabad,57,2530.000000000000000,0.175694444444443,2010603.000000000000000
Battagram,58,2070.000000000000000,0.143749999999999,28256.000000000000000
Haripur,59,2643.000000000000000,0.183541666666665,1547160.000000000000000
Kohistan,60,10020.000000000000000,0.695833333333328,20113.000000000000000
Mansehra,61,6949.000000000000000,0.482569444444441,2245236.000000000000000
Hangu,62,1838.000000000000000,0.127638888888888,644262.000000000000000
Karak,63,4213.000000000000000,0.292569444444442,1051845.000000000000000
Kohat,64,3692.000000000000000,0.256388888888887,1360049.000000000000000
Chitral,65,4402.000000000000000,0.305694444444442,0.000000000000000
Dir,66,7482.000000000000000,0.519583333333329,1578887.000000000000000
Malakand P.A.,67,1380.000000000000000,0.095833333333333,928621.000000000000000
Shangla,68,2270.000000000000000,0.157638888888888,628254.000000000000000
Swat,69,7429.000000000000000,0.515902777777774,1605520.000000000000000
Buner,70,2344.000000000000000,0.162777777777776,724979.000000000000000
Mardan,71,2189.000000000000000,0.152013888888888,2387054.000000000000000
Swabi,72,2185.000000000000000,0.151736111111110,1617681.000000000000000
Charsadda,73,1330.000000000000000,0.092361111111110,1853552.000000000000000
Nowshera,74,2600.000000000000000,0.180555555555554,1948354.000000000000000
Peshawar,75,1777.000000000000000,0.123402777777777,4781768.000000000000000
Bahawalnagar,76,10904.000000000000000,0.757222222222216,3995991.000000000000000
Bahawalpur,77,32186.000000000000000,2.235138888888871,5132671.000000000000000
Rahimyar Khan,78,16588.000000000000000,1.151944444444435,5090217.000000000000000
Dera Ghazi Kha,79,23135.000000000000000,1.606597222222209,2895425.000000000000000
Layyah,80,8276.000000000000000,0.574722222222218,2812199.000000000000000
Muzaffargarh,81,11460.000000000000000,0.795833333333327,5123394.000000000000000
Rajan Pur,82,10328.000000000000000,0.717222222222216,1659134.000000000000000
Faisalabad,83,7742.000000000000000,0.537638888888885,7180648.000000000000000
Jhang,84,12112.000000000000000,0.841111111111104,4930572.000000000000000
Toba Tek Singh,85,4411.000000000000000,0.306319444444442,2605936.000000000000000
Gujarat,86,3851.000000000000000,0.267430555555553,2226421.000000000000000
Gujranwala 1,87,3224.000000000000000,0.223888888888887,3660148.000000000000000
Gujranwala 2,88,1614.000000000000000,0.112083333333332,809233.000000000000000
Gujrat,89,4168.000000000000000,0.289444444444442,3578697.000000000000000
Hafizabad,90,3523.000000000000000,0.244652777777776,1391876.000000000000000
Narowal 1,91,2210.000000000000000,0.153472222222221,1194770.000000000000000
Narowal 2,92,1376.000000000000000,0.095555555555555,754321.000000000000000
Sialkot,93,4301.000000000000000,0.298680555555553,3636369.000000000000000
Kasur,94,5518.000000000000000,0.383194444444441,3332644.000000000000000
Lahore,95,2518.000000000000000,0.174861111111110,9418499.000000000000000
Nankana Sahib,96,3597.000000000000000,0.249791666666665,1684584.000000000000000
Okara,97,2604.000000000000000,0.180833333333332,1667184.000000000000000
Okara 1,98,3431.000000000000000,0.238263888888887,1332065.000000000000000
Sheikhupura,99,4321.000000000000000,0.300069444444442,2874336.000000000000000
Khanewal,100,5616.000000000000000,0.389999999999997,3269734.000000000000000
Lodhran,101,3739.000000000000000,0.259652777777776,2278293.000000000000000
Multan,102,5443.000000000000000,0.377986111111108,6206721.000000000000000
Pakpattan,103,3935.000000000000000,0.273263888888887,2100309.000000000000000
Sahiwal,104,4518.000000000000000,0.313749999999997,2744033.000000000000000
Vehari,105,5942.000000000000000,0.412638888888886,3117730.000000000000000
Attok,106,8933.000000000000000,0.620347222222217,2821137.000000000000000
Chakwal,107,9518.000000000000000,0.660972222222217,2946614.000000000000000
Jhelum,108,4820.000000000000000,0.334722222222220,1682985.000000000000000
Rawalpindi,109,7296.000000000000000,0.506666666666663,5735197.000000000000000
Bhakkar,110,11279.000000000000000,0.783263888888883,3353196.000000000000000
Khushab,111,9063.000000000000000,0.629374999999995,2319698.000000000000000
Mianwali,112,7804.000000000000000,0.541944444444440,2820076.000000000000000
Sargodha,113,8013.000000000000000,0.556458333333329,4299364.000000000000000
Badin,114,8757.000000000000000,0.608124999999995,1544373.000000000000000
Dadu,115,11745.000000000000000,0.815624999999993,1458620.000000000000000
Hyderabad,116,2859.000000000000000,0.198541666666665,1915140.000000000000000
Jamshoro,117,13264.000000000000000,0.921111111111104,930856.000000000000000
Matiari,118,1161.000000000000000,0.080624999999999,313182.000000000000000
Tando Allahyar,119,1357.000000000000000,0.094236111111110,332838.000000000000000
Tando M. Khan,120,1748.000000000000000,0.121388888888888,569892.000000000000000
Thatta,121,21044.000000000000000,1.461388888888877,1700165.000000000000000
Karachi Central,122,61.000000000000000,0.004236111111111,2514464.000000000000000
Karachi East,123,177.000000000000000,0.012291666666667,6485418.000000000000000
Karachi South,124,137.000000000000000,0.009513888888889,5218670.000000000000000
Karachi west,125,1292.000000000000000,0.089722222222222,6855222.000000000000000
Malir,126,2961.000000000000000,0.205624999999998,7540320.000000000000000
Jakobabad,127,4771.000000000000000,0.331319444444442,927891.000000000000000
Kashmore,128,2518.000000000000000,0.174861111111110,663257.000000000000000
Larkana,129,9556.000000000000000,0.663611111111106,1914384.000000000000000
Shikarpur,130,3830.000000000000000,0.265972222222220,862728.000000000000000
Mirphurkhas,131,5968.000000000000000,0.414444444444441,1551113.000000000000000
Mithi,132,25273.000000000000000,1.755069444444430,2330878.000000000000000
Sanghar,133,13463.000000000000000,0.934930555555548,1839958.000000000000000
Umerkot,134,4708.000000000000000,0.326944444444442,897503.000000000000000
Rann of Kutch,135,483.000000000000000,0.033541666666666,52269.000000000000000
Ghotki,136,7528.000000000000000,0.522777777777774,1360277.000000000000000
Khairpur,137,20501.000000000000000,1.423680555555544,2011834.000000000000000
Naushahro Firoz,138,3759.000000000000000,0.261041666666665,1383632.000000000000000
Nawab Shah,139,6397.000000000000000,0.444236111111108,1432012.000000000000000
Sukkur,140,7083.000000000000000,0.491874999999996,1184340.000000000000000
