GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3,OBJECTID,Join_Count,TARGET_FID,id,lat,lon,type,state,schools1km,hosp1km,pop1km,Shape_Length,Shape_Area
IND.1.1.1_1,IND,India,IND.1_1,Andaman and Nicobar,,IND.1.1_1,Nicobar Islands,,n.a. ( 2304),,,,Taluk,NA,NA,1,0,0,,,,,,,,,7.294707824581558,0.141482541099789
IND.1.2.1_1,IND,India,IND.1_1,Andaman and Nicobar,,IND.1.2_1,North and Middle Andaman,,n.a. ( 2178),,,,Taluk,NA,NA,2,0,1,,,,,,,,,15.236495942369874,0.283680896277944
IND.1.3.1_1,IND,India,IND.1_1,Andaman and Nicobar,,IND.1.3_1,South Andaman,,n.a. ( 2178),,,,Taluk,NA,NA,3,0,2,,,,,,,,,10.982700613150220,0.205320909086354
IND.2.1.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Anantapur,,,,Taluk,NA,NA,4,0,3,,,,,,,,,2.247880227025860,0.201223320668253
IND.2.1.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Dharmavaram,,,,Taluk,NA,NA,5,0,4,,,,,,,,,2.877886539690403,0.158617465463039
IND.2.1.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Gooty,,,,Taluk,NA,NA,6,0,5,,,,,,,,,2.305167356172727,0.194732780680246
IND.2.1.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Hindupur,,,,Taluk,NA,NA,7,0,6,,,,,,,,,2.345526561250189,0.093863763348992
IND.2.1.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Kadiri,,,,Taluk,NA,NA,8,0,7,,,,,,,,,3.157003829234305,0.253878206505181
IND.2.1.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Kalyandurg,,,,Taluk,NA,NA,9,0,8,,,,,,,,,2.473644693839140,0.177485216559202
IND.2.1.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Madakasira,,,,Taluk,NA,NA,10,0,9,,,,,,,,,2.587489365529921,0.089882462970409
IND.2.1.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Penukonda,,,,Taluk,NA,NA,11,0,10,,,,,,,,,2.663846748105034,0.147244911811647
IND.2.1.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Rayadurg,,,,Taluk,NA,NA,12,0,11,,,,,,,,,2.388259638198675,0.149233730841438
IND.2.1.10_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.1_1,Anantapur,,Tadpatri,,,,Taluk,NA,NA,13,0,12,,,,,,,,,2.397373984905110,0.145713815332274
IND.2.2.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Chandragiri,,,,Taluk,NA,NA,14,0,13,,,,,,,,,2.027365973890092,0.118738660400247
IND.2.2.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Chittoor,,,,Taluk,NA,NA,15,0,14,,,,,,,,,2.119961688818883,0.149927292957558
IND.2.2.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Kuppam,,,,Taluk,NA,NA,16,0,15,,,,,,,,,1.581329791436688,0.066936203912967
IND.2.2.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Madanapalle,,,,Taluk,NA,NA,17,0,16,,,,,,,,,2.808787429799706,0.179299704222798
IND.2.2.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Palmaner,,,,Taluk,NA,NA,18,0,17,,,,,,,,,1.812291789443918,0.089476454722678
IND.2.2.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Punganuru,,,,Taluk,NA,NA,19,0,18,,,,,,,,,2.782859007828886,0.146491369482700
IND.2.2.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Puttur,,,,Taluk,NA,NA,20,0,19,,,,,,,,,2.296693387058861,0.123749454297998
IND.2.2.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Satyavedu,,,,Taluk,NA,NA,21,0,20,,,,,,,,,2.272120387192988,0.087338067270142
IND.2.2.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Sri Kalahasti,,,,Taluk,NA,NA,22,0,21,,,,,,,,,2.285419189604450,0.132360399504655
IND.2.2.10_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.2_1,Chittoor,,Vayalipad,,,,Taluk,NA,NA,23,0,22,,,,,,,,,2.316778105218905,0.171892057716813
IND.2.3.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Addatigala,,,,Taluk,NA,NA,24,0,23,,,,,,,,,3.605681234616865,0.187093343340441
IND.2.3.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Amalapuram,,,,Taluk,NA,NA,25,0,24,,,,,,,,,1.223247583337446,0.035637778669786
IND.2.3.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Kakinada,,,,Taluk,NA,NA,26,0,25,,,,,,,,,2.263593062599198,0.077686807152092
IND.2.3.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Kottapeta,,,,Taluk,NA,NA,27,0,26,,,,,,,,,1.247084797778900,0.032750073304286
IND.2.3.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Mummidivaram,,,,Taluk,NA,NA,28,0,27,,,,,,,,,2.117729811518496,0.040109506413242
IND.2.3.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Peddapuram,,,,Taluk,NA,NA,29,0,28,,,,,,,,,1.626307339543594,0.065345475315284
IND.2.3.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Pithapuram,,,,Taluk,NA,NA,30,0,29,,,,,,,,,0.954853406815043,0.028059024523328
IND.2.3.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Prathipadu,,,,Taluk,NA,NA,31,0,30,,,,,,,,,1.900989862703776,0.066951804788347
IND.2.3.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Rajahmundry,,,,Taluk,NA,NA,32,0,31,,,,,,,,,1.863878457383944,0.080522190608509
IND.2.3.10_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Ramachandrapuram,,,,Taluk,NA,NA,33,0,32,,,,,,,,,1.621352447145384,0.063275763240147
IND.2.3.11_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Rampa Chodavaram,,,,Taluk,NA,NA,34,0,33,,,,,,,,,2.024838101333491,0.155567444793473
IND.2.3.12_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Razole,,,,Taluk,NA,NA,35,0,34,,,,,,,,,1.096505345036648,0.037008632568499
IND.2.3.13_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.3_1,East Godavari,,Tuni,,,,Taluk,NA,NA,36,0,35,,,,,,,,,1.361876017461683,0.043499228347526
IND.2.4.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Bapatla,,,,Taluk,NA,NA,37,0,36,,,,,,,,,1.782476381933011,0.066738576233766
IND.2.4.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Guntur,,,,Taluk,NA,NA,38,0,37,,,,,,,,,2.524956905385697,0.131631068156614
IND.2.4.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Guruzala,,,,Taluk,NA,NA,39,0,38,,,,,,,,,2.532263229062800,0.224727048313449
IND.2.4.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Narasaraopet,,,,Taluk,NA,NA,40,0,39,,,,,,,,,2.126575661045442,0.100957086753483
IND.2.4.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Repalle,,,,Taluk,NA,NA,41,0,40,,,,,,,,,1.860870823303633,0.067642659209633
IND.2.4.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Sattenapalle,,,,Taluk,NA,NA,42,0,41,,,,,,,,,2.603249083366552,0.153695720781637
IND.2.4.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Tenali,,,,Taluk,NA,NA,43,0,42,,,,,,,,,1.722273437770841,0.077460398426314
IND.2.4.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.4_1,Guntur,,Vinukonda,,,,Taluk,NA,NA,44,0,43,,,,,,,,,2.081746988684697,0.141950579705246
IND.2.5.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Avanigadda,,,,Taluk,NA,NA,45,0,44,,,,,,,,,2.249062047025959,0.097294397920234
IND.2.5.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Gannavaram,,,,Taluk,NA,NA,46,0,45,,,,,,,,,1.976754650821418,0.055285504713739
IND.2.5.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Gudivada,,,,Taluk,NA,NA,47,0,46,,,,,,,,,1.443728992274091,0.059968240390007
IND.2.5.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Jaggayyapeta,,,,Taluk,NA,NA,48,0,47,,,,,,,,,1.064578130982956,0.033037446024968
IND.2.5.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Kaikalur,,,,Taluk,NA,NA,49,0,48,,,,,,,,,1.474468053537536,0.063130742196762
IND.2.5.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Machilipatnam,,,,Taluk,NA,NA,50,0,49,,,,,,,,,2.613428039934754,0.077596087537274
IND.2.5.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Nandigama,,,,Taluk,NA,NA,51,0,50,,,,,,,,,1.478645515472368,0.085164276881374
IND.2.5.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Nuzvid,,,,Taluk,NA,NA,52,0,51,,,,,,,,,1.605247762839320,0.074617488854362
IND.2.5.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Tiruvuru,,,,Taluk,NA,NA,53,0,52,,,,,,,,,1.973893492625117,0.094187388196848
IND.2.5.10_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.5_1,Krishna,,Vijayawada,,,,Taluk,NA,NA,54,0,53,,,,,,,,,2.675257557692754,0.089170234387265
IND.2.6.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Adoni,,,,Taluk,NA,NA,55,0,54,,,,,,,,,2.317248033819010,0.166917149081167
IND.2.6.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Allagadda,,,,Taluk,NA,NA,56,0,55,,,,,,,,,2.080097867542257,0.133241257531046
IND.2.6.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Alur,,,,Taluk,NA,NA,57,0,56,,,,,,,,,2.183214142467130,0.133879174147348
IND.2.6.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Atmakur,,,,Taluk,NA,NA,58,0,57,,,,,,,,,2.160025254443353,0.156103480331860
IND.2.6.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Banganapalli,,,,Taluk,NA,NA,59,0,58,,,,,,,,,1.547452908329791,0.069132629203255
IND.2.6.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Dhone,,,,Taluk,NA,NA,60,0,59,,,,,,,,,2.805726599649099,0.179912679116881
IND.2.6.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Koilkuntla,,,,Taluk,NA,NA,61,0,60,,,,,,,,,2.405590789135205,0.115534548853640
IND.2.6.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Kurnool,,,,Taluk,NA,NA,62,0,61,,,,,,,,,2.593180899583705,0.139936345917897
IND.2.6.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Nandikotkur,,,,Taluk,NA,NA,63,0,62,,,,,,,,,1.718374379330987,0.092937886744234
IND.2.6.10_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Nandyal,,,,Taluk,NA,NA,64,0,63,,,,,,,,,2.077889265420013,0.146534398552461
IND.2.6.11_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.6_1,Kurnool,,Pattikonda,,,,Taluk,NA,NA,65,0,64,,,,,,,,,2.463755980404241,0.163497451594972
IND.2.7.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Atmakur,,,,Taluk,NA,NA,66,0,65,,,,,,,,,2.273385716711471,0.138962227530633
IND.2.7.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Gudur,,,,Taluk,NA,NA,67,0,66,,,,,,,,,2.172822457635002,0.092450085278636
IND.2.7.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Kavali,,,,Taluk,NA,NA,68,0,67,,,,,,,,,2.151898776455035,0.129067245094415
IND.2.7.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Kovvur,,,,Taluk,NA,NA,69,0,68,,,,,,,,,1.546309495536022,0.084875516074425
IND.2.7.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1971),,,,Taluk,NA,NA,70,0,69,,,,,,,,,1.393864737079896,0.016992360283504
IND.2.7.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1975),,,,Taluk,NA,NA,71,0,70,,,,,,,,,0.502589325031879,0.008851780231773
IND.2.7.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1983),,,,Taluk,NA,NA,72,0,71,,,,,,,,,1.884478811745645,0.025402134754552
IND.2.7.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1991),,,,Taluk,NA,NA,73,0,72,,,,,,,,,0.307723213827510,0.001827419672310
IND.2.7.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1992),,,,Taluk,NA,NA,74,0,73,,,,,,,,,0.028351111672337,0.000020258289445
IND.2.7.10_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1997),,,,Taluk,NA,NA,75,0,74,,,,,,,,,0.048999596034814,0.000045982178345
IND.2.7.11_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 1998),,,,Taluk,NA,NA,76,0,75,,,,,,,,,0.022833529791182,0.000019428851471
IND.2.7.12_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 2000),,,,Taluk,NA,NA,77,0,76,,,,,,,,,0.383456149547925,0.001587753309106
IND.2.7.13_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,n.a. ( 2002),,,,Taluk,NA,NA,78,0,77,,,,,,,,,0.014474030389128,0.000007253030596
IND.2.7.14_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Nellore,,,,Taluk,NA,NA,79,0,78,,,,,,,,,1.814314027140248,0.108097552138331
IND.2.7.15_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Rapur,,,,Taluk,NA,NA,80,0,79,,,,,,,,,1.734959519986794,0.128245480693581
IND.2.7.16_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Suluru,,,,Taluk,NA,NA,81,0,80,,,,,,,,,1.912432977902945,0.059143190446552
IND.2.7.17_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Udayagiri,,,,Taluk,NA,NA,82,0,81,,,,,,,,,2.279247927090781,0.197951773886851
IND.2.7.18_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.7_1,Nellore,,Venkatagiri,,,,Taluk,NA,NA,83,0,82,,,,,,,,,1.873180198616450,0.097624567421745
IND.2.8.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Addanki,,,,Taluk,NA,NA,84,0,83,,,,,,,,,2.511352982558801,0.110008428609550
IND.2.8.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Chirala,,,,Taluk,NA,NA,85,0,84,,,,,,,,,1.988389844075029,0.078873887376240
IND.2.8.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Darsi,,,,Taluk,NA,NA,86,0,85,,,,,,,,,2.324525247689053,0.133637780234232
IND.2.8.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Giddalur,,,,Taluk,NA,NA,87,0,86,,,,,,,,,2.305936033507103,0.225269004142066
IND.2.8.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Kandukur,,,,Taluk,NA,NA,88,0,87,,,,,,,,,2.277567479996410,0.174068154375786
IND.2.8.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Kanigiri,,,,Taluk,NA,NA,89,0,88,,,,,,,,,2.585587250806656,0.223672746718850
IND.2.8.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Markapur,,,,Taluk,NA,NA,90,0,89,,,,,,,,,3.332144210458421,0.312865317410830
IND.2.8.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Ongole,,,,Taluk,NA,NA,91,0,90,,,,,,,,,2.045648607358237,0.113904259990006
IND.2.8.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.8_1,Prakasam,,Podili,,,,Taluk,NA,NA,92,0,91,,,,,,,,,1.940309711609614,0.127376601156261
IND.2.9.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Chipurupalle,,,,Taluk,NA,NA,93,0,92,,,,,,,,,1.901259091184685,0.099858069417634
IND.2.9.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Ichchapuram,,,,Taluk,NA,NA,94,0,93,,,,,,,,,0.983253414675490,0.018860585173229
IND.2.9.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Narsannapeta,,,,Taluk,NA,NA,95,0,94,,,,,,,,,1.184694420412415,0.041419097317581
IND.2.9.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Palakonda,,,,Taluk,NA,NA,96,0,95,,,,,,,,,1.688210255941515,0.116373050541567
IND.2.9.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Pathapatnam,,,,Taluk,NA,NA,97,0,96,,,,,,,,,2.524733202550840,0.100060514985128
IND.2.9.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Sompeta,,,,Taluk,NA,NA,98,0,97,,,,,,,,,1.409679149197482,0.048900777257180
IND.2.9.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Srikakulam,,,,Taluk,NA,NA,99,0,98,,,,,,,,,1.707123236306946,0.050652586774201
IND.2.9.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.9_1,Srikakulam,,Tekkali,,,,Taluk,NA,NA,100,0,99,,,,,,,,,1.767255321016974,0.061054870839469
IND.2.10.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Anakapalli,,,,Taluk,NA,NA,101,0,100,,,,,,,,,1.747466201575979,0.065672953015618
IND.2.10.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Bhimunipatnam,,,,Taluk,NA,NA,102,0,101,,,,,,,,,1.241940239151828,0.035307663873710
IND.2.10.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Chintapalle,,,,Taluk,NA,NA,103,0,102,,,,,,,,,2.725706522138673,0.214185308529861
IND.2.10.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Chodavaram,,,,Taluk,NA,NA,104,0,103,,,,,,,,,2.199516106637585,0.135625589954807
IND.2.10.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,n.a. ( 1651),,,,Taluk,NA,NA,105,0,104,,,,,,,,,1.672352560014094,0.043484527673445
IND.2.10.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Narsipatnam,,,,Taluk,NA,NA,106,0,105,,,,,,,,,1.832383049190030,0.104612252954388
IND.2.10.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Paderu,,,,Taluk,NA,NA,107,0,106,,,,,,,,,3.832715268300757,0.250965606551526
IND.2.10.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Vishakhapatnam,,,,Taluk,NA,NA,108,0,107,,,,,,,,,1.582712383931453,0.043120131595350
IND.2.10.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.10_1,Visakhapatnam,,Yellamanchili,,,,Taluk,NA,NA,109,0,108,,,,,,,,,2.037720821166527,0.076585254231440
IND.2.11.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Bobbili,,,,Taluk,NA,NA,110,0,109,,,,,,,,,1.579167996147135,0.068412598282679
IND.2.11.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Gajapatinagaram,,,,Taluk,NA,NA,111,0,110,,,,,,,,,1.060592592666391,0.040595518742258
IND.2.11.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,n.a. ( 1607),,,,Taluk,NA,NA,112,0,111,,,,,,,,,0.705361709005550,0.012362051971458
IND.2.11.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Parvathipuram,,,,Taluk,NA,NA,113,0,112,,,,,,,,,2.892544922576593,0.131591903184738
IND.2.11.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Puspatirega,,,,Taluk,NA,NA,114,0,113,,,,,,,,,1.545281270202846,0.041930534871354
IND.2.11.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Salur,,,,Taluk,NA,NA,115,0,114,,,,,,,,,1.841121827391293,0.078605450958874
IND.2.11.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Srungavarapukota,,,,Taluk,NA,NA,116,0,115,,,,,,,,,1.646756694766738,0.066482437250985
IND.2.11.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.11_1,Vizianagaram,,Vizianagaram,,,,Taluk,NA,NA,117,0,116,,,,,,,,,1.517801336644136,0.049807043255592
IND.2.12.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Bhimavaram,,,,Taluk,NA,NA,118,0,117,,,,,,,,,1.352314655134319,0.064893511678622
IND.2.12.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Chintalapudi,,,,Taluk,NA,NA,119,0,118,,,,,,,,,1.891090717432690,0.105438691819954
IND.2.12.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Eluru,,,,Taluk,NA,NA,120,0,119,,,,,,,,,2.139931276681209,0.109310555258457
IND.2.12.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Kovvur,,,,Taluk,NA,NA,121,0,120,,,,,,,,,1.422748313438156,0.075466492856017
IND.2.12.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Narsapur,,,,Taluk,NA,NA,122,0,121,,,,,,,,,1.401718246662157,0.055297317334654
IND.2.12.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Polavaram,,,,Taluk,NA,NA,123,0,122,,,,,,,,,1.929795773403565,0.123321978541004
IND.2.12.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Tadepallegudem,,,,Taluk,NA,NA,124,0,123,,,,,,,,,1.539122727454299,0.075865208994601
IND.2.12.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.12_1,West Godavari,,Tanuku,,,,Taluk,NA,NA,125,0,124,,,,,,,,,1.116981180880177,0.048255873597088
IND.2.13.1_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Badvel,,,,Taluk,NA,NA,126,0,125,,,,,,,,,1.850623694509272,0.159422529126460
IND.2.13.2_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Cuddapah,,,,Taluk,NA,NA,127,0,126,,,,,,,,,1.579941546548894,0.108809233427258
IND.2.13.3_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Jammalamadugu,,,,Taluk,NA,NA,128,0,127,,,,,,,,,2.098129559089508,0.132082254170834
IND.2.13.4_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Kamalapuram,,,,Taluk,NA,NA,129,0,128,,,,,,,,,1.344549598262111,0.063910015392924
IND.2.13.5_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Proddatur,,,,Taluk,NA,NA,130,0,129,,,,,,,,,1.518089533258304,0.092047840604030
IND.2.13.6_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Pulivendla,,,,Taluk,NA,NA,131,0,130,,,,,,,,,1.914690863160902,0.122017129783369
IND.2.13.7_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Rajampet,,,,Taluk,NA,NA,132,0,131,,,,,,,,,2.258375502085717,0.225044227591536
IND.2.13.8_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Rayachoti,,,,Taluk,NA,NA,133,0,132,,,,,,,,,2.707359742788720,0.240989410845230
IND.2.13.9_1,IND,India,IND.2_1,Andhra Pradesh,,IND.2.13_1,Y.S.R.,,Sidhout,,,,Taluk,NA,NA,134,0,133,,,,,,,,,1.793987672787121,0.125626116858999
IND.3.1.1_1,IND,India,IND.3_1,Arunachal Pradesh,,IND.3.1_1,Anjaw,,Tezu,,,,Taluk,NA,NA,135,0,134,,,,,,,,,2.232186846995676,0.160161729564672
Z07.3.1.1_1,Z07,India,Z07.3_1,Arunachal Pradesh,,Z07.3.1_1,Anjaw,,Tezu,,,,Taluk,NA,NA,136,0,135,,,,,,,,,3.611539586654627,0.438325054745128
