source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,temporal_granularity,emissions_factor,emissions_factor_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,31023.31135902532,annual,0.000820409495947,T of CH4 per T of product produced,0,extraction_method,2106609.8700540336,T of CO2e in 100yr GWP for production processes,3741538.378674668,T of CO2e in 20yr GWP for production processes,273976.5643238823,T of CO2e in 100yr GWP for transport,273976.5643238823,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,1456091.7558789612,annual,0.0385062538833672,T of CO2 per T of product produced,0,extraction_method,2106609.8700540336,T of CO2e in 100yr GWP for production processes,3741538.378674668,T of CO2e in 20yr GWP for production processes,273976.5643238823,T of CO2e in 100yr GWP for transport,273976.5643238823,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2380586.434377916,annual,,,0,extraction_method,2106609.8700540336,T of CO2e in 100yr GWP for production processes,3741538.378674668,T of CO2e in 20yr GWP for production processes,273976.5643238823,T of CO2e in 100yr GWP for transport,273976.5643238823,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,4015514.94299855,annual,,,0,extraction_method,2106609.8700540336,T of CO2e in 100yr GWP for production processes,3741538.378674668,T of CO2e in 20yr GWP for production processes,273976.5643238823,T of CO2e in 100yr GWP for transport,273976.5643238823,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,2106609.8700540336,T of CO2e in 100yr GWP for production processes,3741538.378674668,T of CO2e in 20yr GWP for production processes,273976.5643238823,T of CO2e in 100yr GWP for transport,273976.5643238823,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:40.212549
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,25414.875174119763,annual,0.0009145551713676,T of CH4 per T of product produced,0,extraction_method,1673964.7688869978,T of CO2e in 100yr GWP for production processes,3013328.690563109,T of CO2e in 20yr GWP for production processes,201322.6765150285,T of CO2e in 100yr GWP for transport,201322.6765150285,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,1117924.1652132575,annual,0.040228540155639,T of CO2 per T of product produced,0,extraction_method,1673964.7688869978,T of CO2e in 100yr GWP for production processes,3013328.690563109,T of CO2e in 20yr GWP for production processes,201322.6765150285,T of CO2e in 100yr GWP for transport,201322.6765150285,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1875287.4454020264,annual,,,0,extraction_method,1673964.7688869978,T of CO2e in 100yr GWP for production processes,3013328.690563109,T of CO2e in 20yr GWP for production processes,201322.6765150285,T of CO2e in 100yr GWP for transport,201322.6765150285,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,3214651.367078138,annual,,,0,extraction_method,1673964.7688869978,T of CO2e in 100yr GWP for production processes,3013328.690563109,T of CO2e in 20yr GWP for production processes,201322.6765150285,T of CO2e in 100yr GWP for transport,201322.6765150285,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,1673964.7688869978,T of CO2e in 100yr GWP for production processes,3013328.690563109,T of CO2e in 20yr GWP for production processes,201322.6765150285,T of CO2e in 100yr GWP for transport,201322.6765150285,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:40.212549
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,32734.530946716,annual,0.0009548241726641,T of CH4 per T of product produced,0,extraction_method,2103668.5415821658,T of CO2e in 100yr GWP for production processes,3828778.3224740974,T of CO2e in 20yr GWP for production processes,248384.4585517144,T of CO2e in 100yr GWP for transport,248384.4585517144,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1376563.977921743,annual,0.0401526010401022,T of CO2 per T of product produced,0,extraction_method,2103668.5415821658,T of CO2e in 100yr GWP for production processes,3828778.3224740974,T of CO2e in 20yr GWP for production processes,248384.4585517144,T of CO2e in 100yr GWP for transport,248384.4585517144,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,2352053.00013388,annual,,,0,extraction_method,2103668.5415821658,T of CO2e in 100yr GWP for production processes,3828778.3224740974,T of CO2e in 20yr GWP for production processes,248384.4585517144,T of CO2e in 100yr GWP for transport,248384.4585517144,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
25494198,Greater Jubilee,Oil,GHA,fossil-fuel-operations,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,4077162.781025813,annual,,,0,extraction_method,2103668.5415821658,T of CO2e in 100yr GWP for production processes,3828778.3224740974,T of CO2e in 20yr GWP for production processes,248384.4585517144,T of CO2e in 100yr GWP for transport,248384.4585517144,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:16.756634
