reference_id,url,recency,created_date,modified_date
9958,https://www.gem.wiki/Sunon_Asogli_power_station/,,2023-11-29 23:44:19.912883,
10223,https://www.gem.wiki/Tema_CENIT_Thermal_power_plant_(TCTPP)/,,2023-11-29 23:44:19.915086,
10240,https://www.gem.wiki/Kpone_IPP_(KIPP)_power_station/,,2023-11-29 23:44:19.915224,
10788,https://www.gem.wiki/Takoradi_(TAPCO)_1_Thermal_power_plant/,,2023-11-29 23:44:19.919743,
10841,https://www.gem.wiki/Kpone_Thermal_power_plant/,,2023-11-29 23:44:19.920181,
10988,https://www.gem.wiki/Karpowership_(Ghana)_Osman_Khan_power_station/,,2023-11-29 23:44:19.921434,
11003,https://www.gem.wiki/Amandi_power_station/,,2023-11-29 23:44:19.921557,
11115,https://www.gem.wiki/Bridge_power_station/,,2023-11-29 23:44:19.922496,
11613,https://www.gem.wiki/Tema_Thermal_Power_Complex/,,2023-11-29 23:44:19.926605,
