source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
25451511,Egbin power station,NGA,power,electricity-generation,6.5637,3.6151,trace_3.6151_6.5637,owner,Ministry of Finance Incorporated (Nigeria),100001000345,6.0,Egbin Power,100000002902,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.833698,,{8144},"{5546,8144}"
25453678,Gbarain Gas Plant power station,NGA,power,electricity-generation,5.0311,6.3016,trace_6.3016_5.0311,owner,Niger Delta Power Holding,100000000757,100.0,Gbarain Generation,100000003080,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.881691,,{9712},"{1242,9712}"
25450295,Gboko Cement power station,NGA,power,electricity-generation,7.411,8.974,trace_8.974_7.411,owner,Dangote Group,100000120316,,Dangote Industries,100000000754,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.815019,,{7269},{7269}
25453544,Geregu I power station,NGA,power,electricity-generation,7.4696,6.659,trace_6.659_7.4696,owner,Ignite Investment and commodities,100000000359,74.06,Amperion Power Distribution,100000002442,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.878279,,{9625},"{1152,1153,1154,9625}"
25453544,Geregu I power station,NGA,power,electricity-generation,7.4696,6.659,trace_6.659_7.4696,owner,other,100000001753,26.0,Amperion Power Distribution,100000002442,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.878293,,{9625},"{1152,1153,1154,9625}"
25454864,Geregu II power station,NGA,power,electricity-generation,7.4717,6.6602,trace_6.6602_7.4717,owner,Niger Delta Power Holding,100000000757,100.0,Geregu Generation,100000003097,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.907577,,{10637},"{1242,10637}"
25454614,Ibese Cement power station,NGA,power,electricity-generation,7.0092,3.0509,trace_3.0509_7.0092,owner,Dangote Group,100000120316,,Dangote Industries,100000000754,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.902404,,{10454},{10454}
25453148,Ibom power station,NGA,power,electricity-generation,4.5646,7.5674,trace_7.5674_4.5646,owner,Akwa Ibom Investment Corp,100000000751,100.0,Ibom Power,100000003293,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.869665,,{9346},"{1911,9346}"
25453677,Ihovbor power station,NGA,power,electricity-generation,6.4068,5.6829,trace_5.6829_6.4068,owner,Niger Delta Power Holding,100000000757,100.0,Benin Generation,100000002531,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.881679,,{9711},"{1242,9711}"
25452967,Oando Kwale power station,NGA,power,electricity-generation,5.7097,6.5759,trace_6.5759_5.7097,owner,Eni,100000000610,20.0,Nigerian Agip Oil,100000003650,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.86704,,{9215},"{2266,2267,9215}"
25452967,Oando Kwale power station,NGA,power,electricity-generation,5.7097,6.5759,trace_6.5759_5.7097,owner,NNPC,100000000758,60.0,Nigerian Agip Oil,100000003650,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.867053,,{9215},"{2266,2267,9215}"
25452967,Oando Kwale power station,NGA,power,electricity-generation,5.7097,6.5759,trace_6.5759_5.7097,owner,Oando,100000000759,20.0,Nigerian Agip Oil,100000003650,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.867067,,{9215},"{2266,2267,9215}"
25453504,Obajana Cement power station,NGA,power,electricity-generation,7.9229,6.4295,trace_6.4295_7.9229,owner,Dangote Group,100000120316,,Dangote Industries,100000000754,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.877714,,{9600},{9600}
25452652,Olorunsogo II power station,NGA,power,electricity-generation,6.8853,3.3163,trace_3.3163_6.8853,owner,Niger Delta Power Holding,100000000757,100.0,Olorunsogo Generation,100000003698,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.861807,,{8978},"{1242,8978}"
25454144,Omoku-II power station,NGA,power,electricity-generation,5.385,6.665,trace_6.665_5.385,owner,Niger Delta Power Holding,100000000757,100.0,Omoku Generation,100000003703,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.892482,,{10087},"{1242,10087}"
25454863,Omotosho II power station,NGA,power,electricity-generation,6.7324,4.7109,trace_4.7109_6.7324,owner,Niger Delta Power Holding,100000000757,100.0,Omotosho Generation,100000003704,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.907564,,{10636},"{1242,10636}"
25454862,Sapele power station,NGA,power,electricity-generation,5.9261,5.645,trace_5.645_5.9261,owner,Niger Delta Power Holding,100000000757,48.5,Ogorode Generation,100000003691,48.5,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.907538,,{10635},"{2292,10635}"
25454862,Sapele power station,NGA,power,electricity-generation,5.9261,5.645,trace_5.645_5.9261,owner,G-Eurafric,100000000755,51.5,Sapele Power,100000003962,51.5,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.907552,,{10635},"{2544,2545,10635}"
25451512,Ughelli power station,NGA,power,electricity-generation,5.5399,5.9151,trace_5.9151_5.5399,owner,Transnational Corp of Nigeria,100000000764,100.0,Transcorp Power,100000004243,100.0,real_property_power-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.833713,,{8145},"{2836,8145}"
