source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Texas Petroleum,100001011077.0,0.4,Texas Petroleum,100001011077,0.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.53101,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Ethiopian Airlines,100001011771.0,6.3,Ethiopian Airlines,100001011771,6.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530826,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Egyptair,100001011785.0,2.5,Egyptair,100001011785,2.5,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530772,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Saudi Arabian Airlines,100001011787.0,1.5,Saudi Arabian Airlines,100001011787,1.5,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.531052,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Qatar Airways,100001011797.0,11.6,Qatar Airways,100001011797,11.6,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530968,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,RwandAir,100001011798.0,1.3,RwandAir,100001011798,1.3,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530991,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Turkish Airlines,100001011846.0,6.5,Turkish Airlines,100001011846,6.5,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.531129,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,AirKenya Express,100001011967.0,0.1,AirKenya Express,100001011967,0.1,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530618,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Air Tanzania,100001012006.0,0.4,Air Tanzania,100001012006,0.4,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530594,2023-11-30 18:59:41.700541,,{7061}
3166463,Entebbe International Airport,UGA,transportation,international-aviation,0.042386,32.443501,trace_32.443501_0.042386,operator,Auric Air,100001012007.0,0.1,Auric Air,100001012007,0.1,percent_emissions_international-flights,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.530677,2023-11-30 18:59:41.700541,,{7061}
