source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,activity,activity_units,emissions_factor,emissions_factor_units,capacity,capacity_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,ch4,3.173137630211867,annual,131373734.36223626,vehicle km traveled (VKT),2.4153516268804444e-08,T of CH4 per VKT,153.12412864224908,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,co2,25541.21066701489,annual,131373734.36223626,vehicle km traveled (VKT),0.0001944164165767,T of CO2 per VKT,153.12412864224908,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,co2e_100yr,25816.009652948454,annual,131373734.36223626,vehicle km traveled (VKT),5.025493835137542e-09,,153.12412864224908,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,co2e_20yr,25983.234006060626,annual,131373734.36223626,vehicle km traveled (VKT),5.025493835137542e-09,,153.12412864224908,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,n2o,0.6602178921364154,annual,131373734.36223626,vehicle km traveled (VKT),5.025493835137542e-09,T of N2O per VKT,153.12412864224908,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,ch4,3.050446211217908,annual,126294083.94494195,vehicle km traveled (VKT),2.415351626880443e-08,T of CH4 per VKT,151.77898072525022,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,co2,24553.64323542181,annual,126294083.94494195,vehicle km traveled (VKT),0.0001944164165767,T of CO2 per VKT,151.77898072525022,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,co2e_100yr,24817.816940812467,annual,126294083.94494195,vehicle km traveled (VKT),5.02549383513754e-09,,151.77898072525022,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,co2e_20yr,24978.57545614365,annual,126294083.94494195,vehicle km traveled (VKT),5.02549383513754e-09,,151.77898072525022,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
116594,Arua Urban Area in Arua Municipality County,,UGA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,3.023546689016154,30.912521276811898,trace_30.912521276811894_3.023546689016154,n2o,0.6346901402796488,annual,126294083.94494195,vehicle km traveled (VKT),5.02549383513754e-09,T of N2O per VKT,151.77898072525022,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
112667,Arua Urban Area in Ayivu County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.0171003273616734,30.904659637294277,trace_30.904659637294277_3.0171003273616734,ch4,4.529110775672583,annual,187513516.676749,vehicle km traveled (VKT),2.4153516268804407e-08,T of CH4 per VKT,259.7950546238059,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
112667,Arua Urban Area in Ayivu County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.0171003273616734,30.904659637294277,trace_30.904659637294277_3.0171003273616734,co2,36455.70597200256,annual,187513516.676749,vehicle km traveled (VKT),0.0001944164165767,T of CO2 per VKT,259.7950546238059,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
112667,Arua Urban Area in Ayivu County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.0171003273616734,30.904659637294277,trace_30.904659637294277_3.0171003273616734,co2e_100yr,36847.934483141085,annual,187513516.676749,vehicle km traveled (VKT),5.025493835137528e-09,,259.7950546238059,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
112667,Arua Urban Area in Ayivu County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.0171003273616734,30.904659637294277,trace_30.904659637294277_3.0171003273616734,co2e_20yr,37086.61862101904,annual,187513516.676749,vehicle km traveled (VKT),5.025493835137528e-09,,259.7950546238059,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
112667,Arua Urban Area in Ayivu County,,UGA,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,3.0171003273616734,30.904659637294277,trace_30.904659637294277_3.0171003273616734,n2o,0.94234802206396,annual,187513516.676749,vehicle km traveled (VKT),5.025493835137528e-09,T of N2O per VKT,259.7950546238059,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
112667,Arua Urban Area in Ayivu County,,UGA,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,3.0171003273616734,30.904659637294277,trace_30.904659637294277_3.0171003273616734,ch4,4.306416174664732,annual,178293550.58446336,vehicle km traveled (VKT),2.4153516268804378e-08,T of CH4 per VKT,259.6899359673492,km,UGA,iso3_country,Arua,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
