source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
3144041,NNPC Kaduna Refinery,NGA,fossil-fuel-operations,oil-and-gas-refining,10.41159,7.49065,trace_7.49065_10.41159,owner,NNPC,100000000758,100,NNPC,100000000758,100,real_property_refinery,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.23377,,,{7061}
3144040,NNPC Warri Refinery,NGA,fossil-fuel-operations,oil-and-gas-refining,5.5679,5.71685,trace_5.71685_5.5679,owner,NNPC,100000000758,100,NNPC,100000000758,100,real_property_refinery,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.233754,,,{7061}
3144039,PHRC Port Harcourt Refinery,NGA,fossil-fuel-operations,oil-and-gas-refining,4.763787,7.100668,trace_7.100668_4.763787,owner,Port Harcourt Refining,100001014718,100,Port Harcourt Refining,100001014718,100,real_property_refinery,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:36.233666,,,{7061}
