source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,temporal_granularity,emissions_factor,emissions_factor_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,8312.3395879577,annual,0.0007747628139232,T of CH4 per T of product produced,0,extraction_method,574003.0956665019,T of CO2e in 100yr GWP for production processes,1012063.3919518729,T of CO2e in 20yr GWP for production processes,75928.56834159269,T of CO2e in 100yr GWP for transport,75928.56834159269,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,402223.9442869551,annual,0.0374898248087149,T of CO2 per T of product produced,0,extraction_method,574003.0956665019,T of CO2e in 100yr GWP for production processes,1012063.3919518729,T of CO2e in 20yr GWP for production processes,75928.56834159269,T of CO2e in 100yr GWP for transport,75928.56834159269,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,649931.6640080946,annual,,,0,extraction_method,574003.0956665019,T of CO2e in 100yr GWP for production processes,1012063.3919518729,T of CO2e in 20yr GWP for production processes,75928.56834159269,T of CO2e in 100yr GWP for transport,75928.56834159269,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,1087991.9602934653,annual,,,0,extraction_method,574003.0956665019,T of CO2e in 100yr GWP for production processes,1012063.3919518729,T of CO2e in 20yr GWP for production processes,75928.56834159269,T of CO2e in 100yr GWP for transport,75928.56834159269,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,574003.0956665019,T of CO2e in 100yr GWP for production processes,1012063.3919518729,T of CO2e in 20yr GWP for production processes,75928.56834159269,T of CO2e in 100yr GWP for transport,75928.56834159269,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,4659.133313177394,annual,0.0007856529367894,T of CH4 per T of product produced,0,extraction_method,319134.2661360761,T of CO2e in 100yr GWP for production processes,564670.5917405247,T of CO2e in 20yr GWP for production processes,41962.314168608566,T of CO2e in 100yr GWP for transport,41962.314168608566,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,222254.4075719983,annual,0.0374779634507312,T of CO2 per T of product produced,0,extraction_method,319134.2661360761,T of CO2e in 100yr GWP for production processes,564670.5917405247,T of CO2e in 20yr GWP for production processes,41962.314168608566,T of CO2e in 100yr GWP for transport,41962.314168608566,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,361096.58030468464,annual,,,0,extraction_method,319134.2661360761,T of CO2e in 100yr GWP for production processes,564670.5917405247,T of CO2e in 20yr GWP for production processes,41962.314168608566,T of CO2e in 100yr GWP for transport,41962.314168608566,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,606632.9059091333,annual,,,0,extraction_method,319134.2661360761,T of CO2e in 100yr GWP for production processes,564670.5917405247,T of CO2e in 20yr GWP for production processes,41962.314168608566,T of CO2e in 100yr GWP for transport,41962.314168608566,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2023-11-09 22:38:06.759945
25493983,AfiesereEriemu,Oil,NGA,fossil-fuel-operations,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,annual,,field_not_modeled,0,extraction_method,319134.2661360761,T of CO2e in 100yr GWP for production processes,564670.5917405247,T of CO2e in 20yr GWP for production processes,41962.314168608566,T of CO2e in 100yr GWP for transport,41962.314168608566,T of CO2e in 20yr GWP for transport,,,,,,,,,,,2023-11-02 00:00:00,2024-03-11 17:16:33.332628
