source_id,source_name,iso3_country,sector,subsector,lat,lon,geometry_ref,relationship,ultimate_parent_name,ultimate_parent_id,percent_interest_parent,company_name,company_id,percent_interest_company,interest_units,start_date,end_date,created_date,modified_date,percent_company_datasource,percent_parent_datasource
62120,Delta Steel Company Warri plant,NGA,manufacturing,steel,5.480763,5.769839,trace_5.769839_5.480763,owner,Premium Steel and Mines Limited (PSML),100000131157,100,Delta Steel,100000130783,100,real_property_steel-plant,2022-01-01 00:00:00,2022-12-31 00:00:00,2023-11-29 22:49:34.095311,,{14987},"{6631,6632,14987}"
